Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
poincare,relu,fmnist,0.8914999961853027,0.4876914918422699,0.9810101279317697,0.053296057483938925,0,0.01,1e-05,sgd,200,4,32.681682109832764
poincare,relu,fmnist,0.8930000066757202,0.4909782111644745,0.9809434968017058,0.05185120953753321,1,0.01,1e-05,sgd,200,4,65.07431268692017
poincare,relu,fmnist,0.8894999623298645,0.5156939029693604,0.9833921908315565,0.04673107809695933,2,0.01,1e-05,sgd,200,4,97.31017017364502
poincare,relu,fmnist,0.8908999562263489,0.5513847470283508,0.982359408315565,0.04664045261552504,3,0.01,1e-05,sgd,200,4,129.3090329170227
poincare,relu,fmnist,0.8922999501228333,0.5213759541511536,0.9829590884861408,0.04594448374433896,4,0.01,1e-05,sgd,200,4,161.42596888542175
poincare,relu,fmnist,0.8923999667167664,0.49149876832962036,0.9826759061833689,0.04716366815935773,5,0.01,1e-05,sgd,200,4,193.45207166671753
poincare,relu,fmnist,0.8812999725341797,0.596636176109314,0.9834921375266524,0.04495502375478326,6,0.01,1e-05,sgd,200,4,225.41116428375244
poincare,relu,fmnist,0.8919000029563904,0.5263183116912842,0.9850579690831557,0.042339953162006415,7,0.01,1e-05,sgd,200,4,257.5363755226135
poincare,relu,fmnist,0.8923999667167664,0.5214837789535522,0.9855577025586354,0.039928763434958596,8,0.01,1e-05,sgd,200,4,289.73299956321716
poincare,relu,fmnist,0.8922999501228333,0.5365820527076721,0.986157382729211,0.038359755222479114,9,0.01,1e-05,sgd,200,4,322.215616941452
poincare,relu,fmnist,0.8904999494552612,0.5605729222297668,0.9857742537313433,0.040252401257432235,10,0.01,1e-05,sgd,200,4,354.3181529045105
poincare,relu,fmnist,0.8946999907493591,0.5325115919113159,0.9871568496801706,0.035369429794668374,11,0.01,1e-05,sgd,200,4,386.3815553188324
poincare,relu,fmnist,0.892799973487854,0.5337003469467163,0.9866737739872068,0.03711151365222517,12,0.01,1e-05,sgd,200,4,418.7977466583252
poincare,relu,fmnist,0.8815000057220459,0.5652101039886475,0.9872567963752665,0.03526141920443083,13,0.01,1e-05,sgd,200,4,451.02458214759827
poincare,relu,fmnist,0.8904999494552612,0.5382992625236511,0.9856576492537313,0.04026666128367403,14,0.01,1e-05,sgd,200,4,483.118088722229
