,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.poincare,activation.dmelu,,0.3864921,31.251009,,0.5328122,0,0.01,0.0001,20,2,,,10
1,model_type.poincare,activation.dmelu,,0.27822104,22.496418,,0.37074363,1,0.01,0.0001,20,2,,,10
2,model_type.poincare,activation.dmelu,,0.21337274,17.252909,,0.26738492,2,0.01,0.0001,20,2,,,10
3,model_type.poincare,activation.dmelu,,0.17224893,13.927717,,0.2036161,3,0.01,0.0001,20,2,,,10
4,model_type.poincare,activation.dmelu,,0.14160241,11.449698,,0.16160864,4,0.01,0.0001,20,2,,,10
5,model_type.poincare,activation.dmelu,,0.11604685,9.383326,,0.12978186,5,0.01,0.0001,20,2,,,10
6,model_type.poincare,activation.dmelu,,0.09495889,7.678193,,0.10369051,6,0.01,0.0001,20,2,,,10
7,model_type.poincare,activation.dmelu,,0.07928849,6.4111147,,0.08304217,7,0.01,0.0001,20,2,,,10
8,model_type.poincare,activation.dmelu,,0.069581024,5.626188,,0.068668015,8,0.01,0.0001,20,2,,,10
9,model_type.poincare,activation.dmelu,,0.065039136,5.2589393,,0.06064911,9,0.01,0.0001,20,2,,,10
10,model_type.poincare,activation.dmelu,,0.063713856,5.15178,,0.05763815,10,0.01,0.0001,20,2,,,10
11,model_type.poincare,activation.dmelu,,0.063699976,5.1506577,,0.057206813,11,0.01,0.0001,20,2,,,10
12,model_type.poincare,activation.dmelu,,0.06395687,5.1714296,,0.05713996,12,0.01,0.0001,20,2,,,10
13,model_type.poincare,activation.dmelu,,0.06413793,5.1860695,,0.056384668,13,0.01,0.0001,20,2,,,10
14,model_type.poincare,activation.dmelu,,0.06404108,5.1782384,,0.05488922,14,0.01,0.0001,20,2,,,10
15,model_type.poincare,activation.dmelu,,0.06330382,5.118625,,0.052920494,15,0.01,0.0001,20,2,,,10
16,model_type.poincare,activation.dmelu,,0.06155784,4.9774485,,0.050606783,16,0.01,0.0001,20,2,,,10
17,model_type.poincare,activation.dmelu,,0.05873351,4.7490788,,0.047939178,17,0.01,0.0001,20,2,,,10
18,model_type.poincare,activation.dmelu,,0.0551725,4.461142,,0.04498211,18,0.01,0.0001,20,2,,,10
19,model_type.poincare,activation.dmelu,,0.05144344,4.1596174,,0.041973792,19,0.01,0.0001,20,2,,,10
20,model_type.poincare,activation.dmelu,,0.04809507,3.888875,,0.03924297,20,0.01,0.0001,20,2,,,10
21,model_type.poincare,activation.dmelu,,0.045474466,3.6769779,,0.037061792,21,0.01,0.0001,20,2,,,10
22,model_type.poincare,activation.dmelu,,0.04366276,3.5304868,,0.03553838,22,0.01,0.0001,20,2,,,10
23,model_type.poincare,activation.dmelu,,0.042532552,3.4391005,,0.03459758,23,0.01,0.0001,20,2,,,10
