,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.poincare,activation.dmelu,,0.5688371,46.978832,,0.6629263,0,0.01,0.0001,20,2,,,10
1,model_type.poincare,activation.dmelu,,0.4527217,37.38915,,0.5106992,1,0.01,0.0001,20,2,,,10
2,model_type.poincare,activation.dmelu,,0.36662257,30.278439,,0.4045371,2,0.01,0.0001,20,2,,,10
3,model_type.poincare,activation.dmelu,,0.29775655,24.590967,,0.32698908,3,0.01,0.0001,20,2,,,10
4,model_type.poincare,activation.dmelu,,0.23891014,19.73099,,0.26479024,4,0.01,0.0001,20,2,,,10
5,model_type.poincare,activation.dmelu,,0.18742901,15.479293,,0.21078846,5,0.01,0.0001,20,2,,,10
6,model_type.poincare,activation.dmelu,,0.14341113,11.843966,,0.16274856,6,0.01,0.0001,20,2,,,10
7,model_type.poincare,activation.dmelu,,0.10832065,8.945931,,0.1213244,7,0.01,0.0001,20,2,,,10
8,model_type.poincare,activation.dmelu,,0.08382133,6.9225936,,0.088593885,8,0.01,0.0001,20,2,,,10
9,model_type.poincare,activation.dmelu,,0.07042877,5.8165355,,0.06666691,9,0.01,0.0001,20,2,,,10
10,model_type.poincare,activation.dmelu,,0.066464305,5.4891205,,0.056140102,10,0.01,0.0001,20,2,,,10
11,model_type.poincare,activation.dmelu,,0.06830575,5.641201,,0.054909725,11,0.01,0.0001,20,2,,,10
12,model_type.poincare,activation.dmelu,,0.072138295,5.957721,,0.058675006,12,0.01,0.0001,20,2,,,10
13,model_type.poincare,activation.dmelu,,0.07537425,6.224971,,0.063270636,13,0.01,0.0001,20,2,,,10
14,model_type.poincare,activation.dmelu,,0.07680177,6.342866,,0.066417634,14,0.01,0.0001,20,2,,,10
15,model_type.poincare,activation.dmelu,,0.07608483,6.2836556,,0.06749155,15,0.01,0.0001,20,2,,,10
16,model_type.poincare,activation.dmelu,,0.07332904,6.0560617,,0.066554196,16,0.01,0.0001,20,2,,,10
17,model_type.poincare,activation.dmelu,,0.0689483,5.6942673,,0.06383176,17,0.01,0.0001,20,2,,,10
18,model_type.poincare,activation.dmelu,,0.06365069,5.256751,,0.059632476,18,0.01,0.0001,20,2,,,10
19,model_type.poincare,activation.dmelu,,0.05831077,4.8157406,,0.054480266,19,0.01,0.0001,20,2,,,10
20,model_type.poincare,activation.dmelu,,0.053749025,4.4389973,,0.049162563,20,0.01,0.0001,20,2,,,10
21,model_type.poincare,activation.dmelu,,0.050490513,4.169885,,0.04447379,21,0.01,0.0001,20,2,,,10
22,model_type.poincare,activation.dmelu,,0.048646953,4.01763,,0.040926304,22,0.01,0.0001,20,2,,,10
23,model_type.poincare,activation.dmelu,,0.047963303,3.961169,,0.03865319,23,0.01,0.0001,20,2,,,10
24,model_type.poincare,activation.dmelu,,0.047984928,3.962955,,0.037418347,24,0.01,0.0001,20,2,,,10
25,model_type.poincare,activation.dmelu,,0.048258528,3.9855509,,0.03678434,25,0.01,0.0001,20,2,,,10
26,model_type.poincare,activation.dmelu,,0.04846347,4.0024767,,0.03631828,26,0.01,0.0001,20,2,,,10
27,model_type.poincare,activation.dmelu,,0.04845291,4.0016046,,0.03573294,27,0.01,0.0001,20,2,,,10
28,model_type.poincare,activation.dmelu,,0.048223443,3.9826534,,0.03492545,28,0.01,0.0001,20,2,,,10
29,model_type.poincare,activation.dmelu,,0.047839627,3.950955,,0.03393355,29,0.01,0.0001,20,2,,,10
30,model_type.poincare,activation.dmelu,,0.047379,3.9129128,,0.032871302,30,0.01,0.0001,20,2,,,10
31,model_type.poincare,activation.dmelu,,0.046892054,3.8726974,,0.031842414,31,0.01,0.0001,20,2,,,10
32,model_type.poincare,activation.dmelu,,0.046387326,3.831013,,0.030925203,32,0.01,0.0001,20,2,,,10
33,model_type.poincare,activation.dmelu,,0.045843404,3.7860918,,0.030142896,33,0.01,0.0001,20,2,,,10
34,model_type.poincare,activation.dmelu,,0.04522066,3.7346609,,0.029478379,34,0.01,0.0001,20,2,,,10
35,model_type.poincare,activation.dmelu,,0.044485424,3.6739397,,0.028878884,35,0.01,0.0001,20,2,,,10
36,model_type.poincare,activation.dmelu,,0.04362008,3.602473,,0.028291691,36,0.01,0.0001,20,2,,,10
37,model_type.poincare,activation.dmelu,,0.04263806,3.5213706,,0.027672444,37,0.01,0.0001,20,2,,,10
38,model_type.poincare,activation.dmelu,,0.041577686,3.433797,,0.026993137,38,0.01,0.0001,20,2,,,10
39,model_type.poincare,activation.dmelu,,0.040500015,3.3447948,,0.02625177,39,0.01,0.0001,20,2,,,10
40,model_type.poincare,activation.dmelu,,0.03947245,3.2599306,,0.025483044,40,0.01,0.0001,20,2,,,10
41,model_type.poincare,activation.dmelu,,0.038551908,3.1839056,,0.024734573,41,0.01,0.0001,20,2,,,10
42,model_type.poincare,activation.dmelu,,0.03777044,3.119366,,0.024055105,42,0.01,0.0001,20,2,,,10
43,model_type.poincare,activation.dmelu,,0.03712577,3.0661244,,0.023478026,43,0.01,0.0001,20,2,,,10
44,model_type.poincare,activation.dmelu,,0.036588356,3.0217407,,0.023008628,44,0.01,0.0001,20,2,,,10
45,model_type.poincare,activation.dmelu,,0.036117304,2.9828377,,0.022624271,45,0.01,0.0001,20,2,,,10
46,model_type.poincare,activation.dmelu,,0.035676695,2.9464488,,0.022290036,46,0.01,0.0001,20,2,,,10
47,model_type.poincare,activation.dmelu,,0.03524784,2.9110308,,0.0219723,47,0.01,0.0001,20,2,,,10
48,model_type.poincare,activation.dmelu,,0.034830414,2.8765566,,0.021652697,48,0.01,0.0001,20,2,,,10
49,model_type.poincare,activation.dmelu,,0.03443778,2.84413,,0.0213297,49,0.01,0.0001,20,2,,,10
50,model_type.poincare,activation.dmelu,,0.03408516,2.815008,,0.021011971,50,0.01,0.0001,20,2,,,10
51,model_type.poincare,activation.dmelu,,0.033781912,2.7899635,,0.020708859,51,0.01,0.0001,20,2,,,10
52,model_type.poincare,activation.dmelu,,0.03353158,2.7692893,,0.020424008,52,0.01,0.0001,20,2,,,10
53,model_type.poincare,activation.dmelu,,0.03333008,2.7526476,,0.020154953,53,0.01,0.0001,20,2,,,10
54,model_type.poincare,activation.dmelu,,0.033167966,2.7392592,,0.01989639,54,0.01,0.0001,20,2,,,10
55,model_type.poincare,activation.dmelu,,0.033032417,2.7280645,,0.019642675,55,0.01,0.0001,20,2,,,10
56,model_type.poincare,activation.dmelu,,0.032909624,2.7179234,,0.019392373,56,0.01,0.0001,20,2,,,10
57,model_type.poincare,activation.dmelu,,0.032788128,2.7078893,,0.019146629,57,0.01,0.0001,20,2,,,10
58,model_type.poincare,activation.dmelu,,0.032658175,2.697157,,0.018904988,58,0.01,0.0001,20,2,,,10
59,model_type.poincare,activation.dmelu,,0.032516498,2.685456,,0.018668082,59,0.01,0.0001,20,2,,,10
60,model_type.poincare,activation.dmelu,,0.03236518,2.672959,,0.018434457,60,0.01,0.0001,20,2,,,10
61,model_type.poincare,activation.dmelu,,0.032211196,2.6602418,,0.018203443,61,0.01,0.0001,20,2,,,10
62,model_type.poincare,activation.dmelu,,0.03206289,2.6479936,,0.017978007,62,0.01,0.0001,20,2,,,10
63,model_type.poincare,activation.dmelu,,0.031925507,2.6366477,,0.01776047,63,0.01,0.0001,20,2,,,10
64,model_type.poincare,activation.dmelu,,0.031800225,2.626301,,0.017550701,64,0.01,0.0001,20,2,,,10
65,model_type.poincare,activation.dmelu,,0.03168506,2.6167898,,0.017348105,65,0.01,0.0001,20,2,,,10
66,model_type.poincare,activation.dmelu,,0.031575765,2.6077633,,0.017152026,66,0.01,0.0001,20,2,,,10
67,model_type.poincare,activation.dmelu,,0.03146759,2.5988295,,0.016958898,67,0.01,0.0001,20,2,,,10
68,model_type.poincare,activation.dmelu,,0.031355623,2.5895824,,0.016768225,68,0.01,0.0001,20,2,,,10
69,model_type.poincare,activation.dmelu,,0.03123605,2.5797071,,0.01658149,69,0.01,0.0001,20,2,,,10
70,model_type.poincare,activation.dmelu,,0.031105468,2.5689228,,0.01640094,70,0.01,0.0001,20,2,,,10
71,model_type.poincare,activation.dmelu,,0.030960618,2.5569599,,0.016227387,71,0.01,0.0001,20,2,,,10
72,model_type.poincare,activation.dmelu,,0.030800415,2.543729,,0.016060703,72,0.01,0.0001,20,2,,,10
73,model_type.poincare,activation.dmelu,,0.030625863,2.5293133,,0.015901096,73,0.01,0.0001,20,2,,,10
74,model_type.poincare,activation.dmelu,,0.030439714,2.5139396,,0.015748005,74,0.01,0.0001,20,2,,,10
75,model_type.poincare,activation.dmelu,,0.030246707,2.4979997,,0.015597675,75,0.01,0.0001,20,2,,,10
76,model_type.poincare,activation.dmelu,,0.030051673,2.4818923,,0.015450167,76,0.01,0.0001,20,2,,,10
