,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3357,1.9002877,0.28173015,2.0126894,0,0.0001,1e-05,20,1,,
1,model_type.euclidean,activation.dmelu,0.3559,1.8364732,0.34617078,1.8651545,1,0.0001,1e-05,20,1,,
2,model_type.euclidean,activation.dmelu,0.3746,1.7920659,0.36725754,1.8128617,2,0.0001,1e-05,20,1,,
3,model_type.euclidean,activation.dmelu,0.3836,1.7632883,0.38040173,1.7788752,3,0.0001,1e-05,20,1,,
4,model_type.euclidean,activation.dmelu,0.3906,1.7414836,0.38932458,1.7535367,4,0.0001,1e-05,20,1,,
5,model_type.euclidean,activation.dmelu,0.3985,1.729942,0.3953065,1.733642,5,0.0001,1e-05,20,1,,
6,model_type.euclidean,activation.dmelu,0.4062,1.7099447,0.40328905,1.7162858,6,0.0001,1e-05,20,1,,
7,model_type.euclidean,activation.dmelu,0.40269998,1.706984,0.40961108,1.7019278,7,0.0001,1e-05,20,1,,
8,model_type.euclidean,activation.dmelu,0.4073,1.6947122,0.41555297,1.6887357,8,0.0001,1e-05,20,1,,
9,model_type.euclidean,activation.dmelu,0.41419998,1.6869398,0.41855395,1.676457,9,0.0001,1e-05,20,1,,
10,model_type.euclidean,activation.dmelu,0.4147,1.6698757,0.42375562,1.6653495,10,0.0001,1e-05,20,1,,
11,model_type.euclidean,activation.dmelu,0.4201,1.6583182,0.424956,1.6565518,11,0.0001,1e-05,20,1,,
12,model_type.euclidean,activation.dmelu,0.4209,1.6605513,0.42897728,1.6463573,12,0.0001,1e-05,20,1,,
13,model_type.euclidean,activation.dmelu,0.42249998,1.6471139,0.43001762,1.6379831,13,0.0001,1e-05,20,1,,
14,model_type.euclidean,activation.dmelu,0.422,1.6517961,0.4355794,1.6283857,14,0.0001,1e-05,20,1,,
15,model_type.euclidean,activation.dmelu,0.4281,1.6342739,0.43766004,1.621507,15,0.0001,1e-05,20,1,,
16,model_type.euclidean,activation.dmelu,0.4262,1.6350337,0.44022086,1.6133727,16,0.0001,1e-05,20,1,,
17,model_type.euclidean,activation.dmelu,0.436,1.6154563,0.44228154,1.6075263,17,0.0001,1e-05,20,1,,
18,model_type.euclidean,activation.dmelu,0.4375,1.6120133,0.44574264,1.5983493,18,0.0001,1e-05,20,1,,
19,model_type.euclidean,activation.dmelu,0.42769998,1.6296713,0.44514245,1.5915974,19,0.0001,1e-05,20,1,,
20,model_type.euclidean,activation.dmelu,0.44099998,1.6008629,0.45008403,1.5865427,20,0.0001,1e-05,20,1,,
21,model_type.euclidean,activation.dmelu,0.4368,1.6005925,0.45050415,1.5809562,21,0.0001,1e-05,20,1,,
22,model_type.euclidean,activation.dmelu,0.43919998,1.6095015,0.45430538,1.5743171,22,0.0001,1e-05,20,1,,
23,model_type.euclidean,activation.dmelu,0.44349998,1.5914558,0.453125,1.5698766,23,0.0001,1e-05,20,1,,
24,model_type.euclidean,activation.dmelu,0.44759998,1.5823017,0.45730633,1.5639231,24,0.0001,1e-05,20,1,,
25,model_type.euclidean,activation.dmelu,0.4437,1.5863937,0.4574664,1.5594509,25,0.0001,1e-05,20,1,,
26,model_type.euclidean,activation.dmelu,0.4376,1.5975506,0.4581266,1.5540237,26,0.0001,1e-05,20,1,,
27,model_type.euclidean,activation.dmelu,0.4488,1.5742141,0.46058738,1.550102,27,0.0001,1e-05,20,1,,
28,model_type.euclidean,activation.dmelu,0.4423,1.5927852,0.4613276,1.5455818,28,0.0001,1e-05,20,1,,
29,model_type.euclidean,activation.dmelu,0.44439998,1.5779483,0.46244797,1.5421108,29,0.0001,1e-05,20,1,,
30,model_type.euclidean,activation.dmelu,0.4455,1.5787835,0.4668494,1.538647,30,0.0001,1e-05,20,1,,
31,model_type.euclidean,activation.dmelu,0.44889998,1.5641834,0.46550897,1.534869,31,0.0001,1e-05,20,1,,
32,model_type.euclidean,activation.dmelu,0.447,1.5639845,0.4678297,1.5301352,32,0.0001,1e-05,20,1,,
33,model_type.euclidean,activation.dmelu,0.44799998,1.5664189,0.46740958,1.5272553,33,0.0001,1e-05,20,1,,
34,model_type.euclidean,activation.dmelu,0.45139998,1.5576378,0.46901008,1.522884,34,0.0001,1e-05,20,1,,
35,model_type.euclidean,activation.dmelu,0.45009997,1.5559195,0.47041053,1.5208439,35,0.0001,1e-05,20,1,,
36,model_type.euclidean,activation.dmelu,0.44919997,1.5618773,0.47137085,1.5154531,36,0.0001,1e-05,20,1,,
37,model_type.euclidean,activation.dmelu,0.45099998,1.5547847,0.47209108,1.5138842,37,0.0001,1e-05,20,1,,
38,model_type.euclidean,activation.dmelu,0.4553,1.5512686,0.47245118,1.5107054,38,0.0001,1e-05,20,1,,
39,model_type.euclidean,activation.dmelu,0.4495,1.5559644,0.47357154,1.5077171,39,0.0001,1e-05,20,1,,
40,model_type.euclidean,activation.dmelu,0.45659998,1.5483065,0.47299135,1.5052626,40,0.0001,1e-05,20,1,,
41,model_type.euclidean,activation.dmelu,0.4545,1.5426377,0.4753121,1.5014454,41,0.0001,1e-05,20,1,,
42,model_type.euclidean,activation.dmelu,0.45729998,1.5391165,0.4761724,1.4995792,42,0.0001,1e-05,20,1,,
43,model_type.euclidean,activation.dmelu,0.4605,1.5378596,0.47731274,1.4969456,43,0.0001,1e-05,20,1,,
44,model_type.euclidean,activation.dmelu,0.4585,1.5381398,0.47861317,1.4934819,44,0.0001,1e-05,20,1,,
45,model_type.euclidean,activation.dmelu,0.4547,1.5434583,0.47663254,1.4929626,45,0.0001,1e-05,20,1,,
46,model_type.euclidean,activation.dmelu,0.45189998,1.5500851,0.4787932,1.4880643,46,0.0001,1e-05,20,1,,
47,model_type.euclidean,activation.dmelu,0.4565,1.5498104,0.4809739,1.4864333,47,0.0001,1e-05,20,1,,
48,model_type.euclidean,activation.dmelu,0.4608,1.5343043,0.48081386,1.4851334,48,0.0001,1e-05,20,1,,
49,model_type.euclidean,activation.dmelu,0.45659998,1.5436902,0.4824344,1.4813217,49,0.0001,1e-05,20,1,,
50,model_type.euclidean,activation.dmelu,0.46159998,1.528562,0.48175415,1.4801793,50,0.0001,1e-05,20,1,,
51,model_type.euclidean,activation.dmelu,0.4572,1.5413448,0.48259443,1.4778432,51,0.0001,1e-05,20,1,,
52,model_type.euclidean,activation.dmelu,0.4578,1.5397061,0.48363477,1.4742748,52,0.0001,1e-05,20,1,,
53,model_type.euclidean,activation.dmelu,0.4581,1.5321271,0.4837748,1.4746486,53,0.0001,1e-05,20,1,,
54,model_type.euclidean,activation.dmelu,0.4588,1.5316452,0.48549536,1.4709274,54,0.0001,1e-05,20,1,,
55,model_type.euclidean,activation.dmelu,0.46589997,1.5247688,0.48511523,1.4693327,55,0.0001,1e-05,20,1,,
56,model_type.euclidean,activation.dmelu,0.4612,1.5287381,0.4862356,1.4667377,56,0.0001,1e-05,20,1,,
57,model_type.euclidean,activation.dmelu,0.46359998,1.5229205,0.4862156,1.4673134,57,0.0001,1e-05,20,1,,
58,model_type.euclidean,activation.dmelu,0.4614,1.5256777,0.48641565,1.4636316,58,0.0001,1e-05,20,1,,
59,model_type.euclidean,activation.dmelu,0.46829998,1.5241873,0.4868958,1.4625818,59,0.0001,1e-05,20,1,,
60,model_type.euclidean,activation.dmelu,0.4614,1.5284507,0.4883763,1.460448,60,0.0001,1e-05,20,1,,
61,model_type.euclidean,activation.dmelu,0.461,1.5255632,0.48893645,1.4577318,61,0.0001,1e-05,20,1,,
62,model_type.euclidean,activation.dmelu,0.46449998,1.5229566,0.48865637,1.4572693,62,0.0001,1e-05,20,1,,
63,model_type.euclidean,activation.dmelu,0.4687,1.5161766,0.49041694,1.4545877,63,0.0001,1e-05,20,1,,
64,model_type.euclidean,activation.dmelu,0.46379998,1.5214655,0.48977673,1.4532732,64,0.0001,1e-05,20,1,,
65,model_type.euclidean,activation.dmelu,0.46699998,1.5138682,0.49017686,1.4510431,65,0.0001,1e-05,20,1,,
66,model_type.euclidean,activation.dmelu,0.46829998,1.5135252,0.4934179,1.4491658,66,0.0001,1e-05,20,1,,
67,model_type.euclidean,activation.dmelu,0.4662,1.52075,0.49261764,1.4476329,67,0.0001,1e-05,20,1,,
68,model_type.euclidean,activation.dmelu,0.4691,1.5135642,0.49285772,1.447697,68,0.0001,1e-05,20,1,,
69,model_type.euclidean,activation.dmelu,0.46409997,1.5258185,0.4919174,1.4448202,69,0.0001,1e-05,20,1,,
70,model_type.euclidean,activation.dmelu,0.4604,1.5333213,0.49255762,1.4439292,70,0.0001,1e-05,20,1,,
71,model_type.euclidean,activation.dmelu,0.4698,1.5109425,0.4925776,1.4419436,71,0.0001,1e-05,20,1,,
72,model_type.euclidean,activation.dmelu,0.46429998,1.5212915,0.4946583,1.4413074,72,0.0001,1e-05,20,1,,
73,model_type.euclidean,activation.dmelu,0.464,1.516974,0.49299777,1.4404894,73,0.0001,1e-05,20,1,,
74,model_type.euclidean,activation.dmelu,0.46629998,1.5148486,0.4956586,1.4375241,74,0.0001,1e-05,20,1,,
75,model_type.euclidean,activation.dmelu,0.46739998,1.51646,0.49357796,1.4377928,75,0.0001,1e-05,20,1,,
76,model_type.euclidean,activation.dmelu,0.4664,1.5192485,0.49619877,1.435233,76,0.0001,1e-05,20,1,,
77,model_type.euclidean,activation.dmelu,0.47259998,1.5063426,0.49701905,1.4338096,77,0.0001,1e-05,20,1,,
78,model_type.euclidean,activation.dmelu,0.4685,1.5123338,0.49737915,1.4328961,78,0.0001,1e-05,20,1,,
79,model_type.euclidean,activation.dmelu,0.46719998,1.51406,0.49707907,1.4303486,79,0.0001,1e-05,20,1,,
80,model_type.euclidean,activation.dmelu,0.4653,1.5227772,0.49695903,1.4297875,80,0.0001,1e-05,20,1,,
81,model_type.euclidean,activation.dmelu,0.47169998,1.5084906,0.4980794,1.4297203,81,0.0001,1e-05,20,1,,
82,model_type.euclidean,activation.dmelu,0.4725,1.5078697,0.49825945,1.4266795,82,0.0001,1e-05,20,1,,
83,model_type.euclidean,activation.dmelu,0.4703,1.5101213,0.49811938,1.4255613,83,0.0001,1e-05,20,1,,
84,model_type.euclidean,activation.dmelu,0.4658,1.5123755,0.49899969,1.424537,84,0.0001,1e-05,20,1,,
85,model_type.euclidean,activation.dmelu,0.4667,1.5135721,0.4993598,1.4235749,85,0.0001,1e-05,20,1,,
86,model_type.euclidean,activation.dmelu,0.46559998,1.5225934,0.49957988,1.4228792,86,0.0001,1e-05,20,1,,
87,model_type.euclidean,activation.dmelu,0.4696,1.5051057,0.50042015,1.4202254,87,0.0001,1e-05,20,1,,
88,model_type.euclidean,activation.dmelu,0.46899998,1.5132837,0.49857953,1.421434,88,0.0001,1e-05,20,1,,
89,model_type.euclidean,activation.dmelu,0.4682,1.5067661,0.50070024,1.4195731,89,0.0001,1e-05,20,1,,
90,model_type.euclidean,activation.dmelu,0.4676,1.5065813,0.5015405,1.4173739,90,0.0001,1e-05,20,1,,
91,model_type.euclidean,activation.dmelu,0.4653,1.5158504,0.5006202,1.4156524,91,0.0001,1e-05,20,1,,
92,model_type.euclidean,activation.dmelu,0.4725,1.5101349,0.50226074,1.4151369,92,0.0001,1e-05,20,1,,
93,model_type.euclidean,activation.dmelu,0.45979998,1.5158212,0.5024808,1.4145514,93,0.0001,1e-05,20,1,,
94,model_type.euclidean,activation.dmelu,0.4732,1.5053864,0.5043814,1.4128678,94,0.0001,1e-05,20,1,,
95,model_type.euclidean,activation.dmelu,0.468,1.5104325,0.50260085,1.4118562,95,0.0001,1e-05,20,1,,
96,model_type.euclidean,activation.dmelu,0.4671,1.5129597,0.5040213,1.4117614,96,0.0001,1e-05,20,1,,
97,model_type.euclidean,activation.dmelu,0.46649998,1.5179456,0.5040813,1.4091276,97,0.0001,1e-05,20,1,,
98,model_type.euclidean,activation.dmelu,0.47239998,1.5070323,0.5040613,1.4107642,98,0.0001,1e-05,20,1,,
99,model_type.euclidean,activation.dmelu,0.4725,1.514741,0.5059219,1.4066485,99,0.0001,1e-05,20,1,,
100,model_type.euclidean,activation.dmelu,0.473,1.516099,0.506222,1.4068967,100,0.0001,1e-05,20,1,,
101,model_type.euclidean,activation.dmelu,0.4667,1.5065237,0.5052817,1.4062259,101,0.0001,1e-05,20,1,,
