,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.35079998,1.8942809,0.28078985,2.0184493,0,0.0001,1e-05,20,1,,
1,model_type.euclidean,activation.dmelu,0.3558,1.8377374,0.35045215,1.8653154,1,0.0001,1e-05,20,1,,
2,model_type.euclidean,activation.dmelu,0.3733,1.7964777,0.3659571,1.8172306,2,0.0001,1e-05,20,1,,
3,model_type.euclidean,activation.dmelu,0.3816,1.7772841,0.3777409,1.7880237,3,0.0001,1e-05,20,1,,
4,model_type.euclidean,activation.dmelu,0.39,1.7566445,0.38582346,1.7656506,4,0.0001,1e-05,20,1,,
5,model_type.euclidean,activation.dmelu,0.3865,1.7533501,0.3931458,1.7488793,5,0.0001,1e-05,20,1,,
6,model_type.euclidean,activation.dmelu,0.3963,1.7300178,0.3974672,1.7330297,6,0.0001,1e-05,20,1,,
7,model_type.euclidean,activation.dmelu,0.4023,1.7151201,0.40422934,1.7179471,7,0.0001,1e-05,20,1,,
8,model_type.euclidean,activation.dmelu,0.4042,1.7076336,0.40733033,1.705241,8,0.0001,1e-05,20,1,,
9,model_type.euclidean,activation.dmelu,0.4098,1.6888669,0.40885082,1.6938994,9,0.0001,1e-05,20,1,,
10,model_type.euclidean,activation.dmelu,0.41149998,1.6811624,0.41631323,1.6816194,10,0.0001,1e-05,20,1,,
11,model_type.euclidean,activation.dmelu,0.4075,1.6780385,0.41925415,1.6702905,11,0.0001,1e-05,20,1,,
12,model_type.euclidean,activation.dmelu,0.4202,1.6623085,0.42267525,1.66115,12,0.0001,1e-05,20,1,,
13,model_type.euclidean,activation.dmelu,0.4197,1.6566284,0.42573625,1.6520559,13,0.0001,1e-05,20,1,,
14,model_type.euclidean,activation.dmelu,0.4206,1.6556253,0.42699665,1.6426122,14,0.0001,1e-05,20,1,,
15,model_type.euclidean,activation.dmelu,0.4155,1.657058,0.42983755,1.6339194,15,0.0001,1e-05,20,1,,
16,model_type.euclidean,activation.dmelu,0.4294,1.6358712,0.4324584,1.6275349,16,0.0001,1e-05,20,1,,
17,model_type.euclidean,activation.dmelu,0.4296,1.6362028,0.4368798,1.6193315,17,0.0001,1e-05,20,1,,
18,model_type.euclidean,activation.dmelu,0.43199998,1.624442,0.43766004,1.6134229,18,0.0001,1e-05,20,1,,
19,model_type.euclidean,activation.dmelu,0.4323,1.6202872,0.4418214,1.6053764,19,0.0001,1e-05,20,1,,
20,model_type.euclidean,activation.dmelu,0.4305,1.6186343,0.44360197,1.5991727,20,0.0001,1e-05,20,1,,
21,model_type.euclidean,activation.dmelu,0.4357,1.6031334,0.4452625,1.5924127,21,0.0001,1e-05,20,1,,
22,model_type.euclidean,activation.dmelu,0.4364,1.5966235,0.44622278,1.5864735,22,0.0001,1e-05,20,1,,
23,model_type.euclidean,activation.dmelu,0.4339,1.6003642,0.44982395,1.5785098,23,0.0001,1e-05,20,1,,
24,model_type.euclidean,activation.dmelu,0.442,1.5897796,0.45230475,1.5742087,24,0.0001,1e-05,20,1,,
25,model_type.euclidean,activation.dmelu,0.4396,1.5879186,0.45272487,1.5684702,25,0.0001,1e-05,20,1,,
26,model_type.euclidean,activation.dmelu,0.4461,1.5807475,0.45456547,1.5615476,26,0.0001,1e-05,20,1,,
27,model_type.euclidean,activation.dmelu,0.44239998,1.587647,0.45508564,1.5592489,27,0.0001,1e-05,20,1,,
28,model_type.euclidean,activation.dmelu,0.44709998,1.5731177,0.46052736,1.5526991,28,0.0001,1e-05,20,1,,
29,model_type.euclidean,activation.dmelu,0.44009998,1.581679,0.459367,1.5482894,29,0.0001,1e-05,20,1,,
30,model_type.euclidean,activation.dmelu,0.4428,1.5831491,0.46192783,1.5443182,30,0.0001,1e-05,20,1,,
31,model_type.euclidean,activation.dmelu,0.447,1.5690985,0.4631482,1.541237,31,0.0001,1e-05,20,1,,
32,model_type.euclidean,activation.dmelu,0.452,1.5577375,0.46640924,1.5342108,32,0.0001,1e-05,20,1,,
