,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3238,1.8993357,0.2943742,1.993038,0,0.0001,1e-05,20,1,,
1,model_type.euclidean,activation.dmelu,0.35599998,1.8328558,0.3490317,1.8551265,1,0.0001,1e-05,20,1,,
2,model_type.euclidean,activation.dmelu,0.3683,1.8060373,0.36573702,1.8133259,2,0.0001,1e-05,20,1,,
3,model_type.euclidean,activation.dmelu,0.3766,1.7754074,0.3743398,1.7877927,3,0.0001,1e-05,20,1,,
4,model_type.euclidean,activation.dmelu,0.37649998,1.7722272,0.38074183,1.7691796,4,0.0001,1e-05,20,1,,
5,model_type.euclidean,activation.dmelu,0.3891,1.7497109,0.38884443,1.7521443,5,0.0001,1e-05,20,1,,
6,model_type.euclidean,activation.dmelu,0.3888,1.7388265,0.39400607,1.7385375,6,0.0001,1e-05,20,1,,
7,model_type.euclidean,activation.dmelu,0.3976,1.7239928,0.39736715,1.7253202,7,0.0001,1e-05,20,1,,
8,model_type.euclidean,activation.dmelu,0.39909998,1.7133801,0.40254882,1.7122457,8,0.0001,1e-05,20,1,,
9,model_type.euclidean,activation.dmelu,0.4016,1.702835,0.40707025,1.6997668,9,0.0001,1e-05,20,1,,
10,model_type.euclidean,activation.dmelu,0.40379998,1.7023265,0.41333225,1.6874397,10,0.0001,1e-05,20,1,,
11,model_type.euclidean,activation.dmelu,0.41009998,1.679447,0.4165133,1.6775007,11,0.0001,1e-05,20,1,,
12,model_type.euclidean,activation.dmelu,0.4105,1.673423,0.42147487,1.6647656,12,0.0001,1e-05,20,1,,
13,model_type.euclidean,activation.dmelu,0.4219,1.6608055,0.42571622,1.6553625,13,0.0001,1e-05,20,1,,
14,model_type.euclidean,activation.dmelu,0.42069998,1.6561285,0.42677656,1.6466144,14,0.0001,1e-05,20,1,,
15,model_type.euclidean,activation.dmelu,0.419,1.6546682,0.43133804,1.6375209,15,0.0001,1e-05,20,1,,
16,model_type.euclidean,activation.dmelu,0.41579998,1.6602576,0.43261844,1.6283348,16,0.0001,1e-05,20,1,,
17,model_type.euclidean,activation.dmelu,0.4197,1.640608,0.43385884,1.6200429,17,0.0001,1e-05,20,1,,
18,model_type.euclidean,activation.dmelu,0.4305,1.6251,0.43860036,1.613129,18,0.0001,1e-05,20,1,,
19,model_type.euclidean,activation.dmelu,0.4287,1.6271648,0.44164133,1.6057044,19,0.0001,1e-05,20,1,,
20,model_type.euclidean,activation.dmelu,0.4312,1.6244022,0.4428217,1.5998876,20,0.0001,1e-05,20,1,,
21,model_type.euclidean,activation.dmelu,0.43429998,1.6138856,0.44520247,1.5926857,21,0.0001,1e-05,20,1,,
22,model_type.euclidean,activation.dmelu,0.4416,1.6088771,0.44630283,1.5892258,22,0.0001,1e-05,20,1,,
23,model_type.euclidean,activation.dmelu,0.434,1.612187,0.44760323,1.5828454,23,0.0001,1e-05,20,1,,
24,model_type.euclidean,activation.dmelu,0.4272,1.6238182,0.4509243,1.5798703,24,0.0001,1e-05,20,1,,
25,model_type.euclidean,activation.dmelu,0.4407,1.6035612,0.45230475,1.5735096,25,0.0001,1e-05,20,1,,
