,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.identity,0.3233,1.8973033,0.2818702,2.0139086,0,0.0001,1e-05,20,2,,,24.71871519088745
1,model_type.hyperbolic,activation.identity,0.35869998,1.8214016,0.3477513,1.8574711,1,0.0001,1e-05,20,2,,,44.280579805374146
2,model_type.hyperbolic,activation.identity,0.3694,1.7896873,0.36673737,1.8066914,2,0.0001,1e-05,20,2,,,63.81295466423035
3,model_type.hyperbolic,activation.identity,0.37809998,1.7676848,0.3771807,1.780122,3,0.0001,1e-05,20,2,,,84.33106684684753
4,model_type.hyperbolic,activation.identity,0.3926,1.7547412,0.3855834,1.7580154,4,0.0001,1e-05,20,2,,,103.48949098587036
5,model_type.hyperbolic,activation.identity,0.36969998,1.7645113,0.39332587,1.7397689,5,0.0001,1e-05,20,2,,,123.81404066085815
6,model_type.hyperbolic,activation.identity,0.3958,1.7375154,0.39536652,1.7286733,6,0.0001,1e-05,20,2,,,144.22041273117065
7,model_type.hyperbolic,activation.identity,0.4039,1.7125676,0.40254882,1.7141138,7,0.0001,1e-05,20,2,,,163.26564717292786
8,model_type.hyperbolic,activation.identity,0.4075,1.7034111,0.40472952,1.7072977,8,0.0001,1e-05,20,2,,,182.89846229553223
9,model_type.hyperbolic,activation.identity,0.4033,1.7248241,0.40835068,1.6973441,9,0.0001,1e-05,20,2,,,202.47052884101868
10,model_type.hyperbolic,activation.identity,0.408,1.7008421,0.409331,1.6931496,10,0.0001,1e-05,20,2,,,221.73010563850403
11,model_type.hyperbolic,activation.identity,0.4078,1.6915818,0.4134523,1.6815244,11,0.0001,1e-05,20,2,,,240.7965269088745
12,model_type.hyperbolic,activation.identity,0.39569998,1.7163202,0.41461268,1.6773943,12,0.0001,1e-05,20,2,,,260.60553789138794
13,model_type.hyperbolic,activation.identity,0.39859998,1.7166736,0.4175136,1.6712271,13,0.0001,1e-05,20,2,,,280.3243918418884
14,model_type.hyperbolic,activation.identity,0.4103,1.6897426,0.42081466,1.6664733,14,0.0001,1e-05,20,2,,,300.015585899353
15,model_type.hyperbolic,activation.identity,0.41239998,1.6798601,0.42197505,1.6592381,15,0.0001,1e-05,20,2,,,319.36731481552124
16,model_type.hyperbolic,activation.identity,0.4145,1.6770236,0.42317542,1.6580194,16,0.0001,1e-05,20,2,,,340.02640891075134
17,model_type.hyperbolic,activation.identity,0.4156,1.6695052,0.4237156,1.6497555,17,0.0001,1e-05,20,2,,,359.0046148300171
18,model_type.hyperbolic,activation.identity,0.4055,1.6906984,0.42695662,1.6454706,18,0.0001,1e-05,20,2,,,377.9321200847626
19,model_type.hyperbolic,activation.identity,0.4164,1.6725518,0.425036,1.6441083,19,0.0001,1e-05,20,2,,,396.5360209941864
20,model_type.hyperbolic,activation.identity,0.40129998,1.6941504,0.42797697,1.6395117,20,0.0001,1e-05,20,2,,,413.9482092857361
21,model_type.hyperbolic,activation.identity,0.41689998,1.6615473,0.42797697,1.6363037,21,0.0001,1e-05,20,2,,,433.80003571510315
22,model_type.hyperbolic,activation.identity,0.42409998,1.6474113,0.43423897,1.6273342,22,0.0001,1e-05,20,2,,,452.7470712661743
23,model_type.hyperbolic,activation.identity,0.4166,1.6556381,0.43069783,1.6287242,23,0.0001,1e-05,20,2,,,471.83807468414307
24,model_type.hyperbolic,activation.identity,0.4215,1.6544111,0.43357876,1.6189934,24,0.0001,1e-05,20,2,,,490.3429343700409
