,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.35549998,1.8158305,0.30521768,1.9348998,0,0.0001,1e-05,100,3,,
1,model_type.euclidean,activation.dmelu,0.391,1.7226455,0.36935818,1.7747486,1,0.0001,1e-05,100,3,,
2,model_type.euclidean,activation.dmelu,0.408,1.672308,0.396807,1.699826,2,0.0001,1e-05,100,3,,
3,model_type.euclidean,activation.dmelu,0.4243,1.6257707,0.41211188,1.6533636,3,0.0001,1e-05,100,3,,
4,model_type.euclidean,activation.dmelu,0.4323,1.6040562,0.4268566,1.6168338,4,0.0001,1e-05,100,3,,
5,model_type.euclidean,activation.dmelu,0.4414,1.5797071,0.43826026,1.5866364,5,0.0001,1e-05,100,3,,
6,model_type.euclidean,activation.dmelu,0.4529,1.5518737,0.44948384,1.556378,6,0.0001,1e-05,100,3,,
7,model_type.euclidean,activation.dmelu,0.4673,1.5223985,0.45584586,1.5342447,7,0.0001,1e-05,100,3,,
8,model_type.euclidean,activation.dmelu,0.46409997,1.5174195,0.46514884,1.5101289,8,0.0001,1e-05,100,3,,
9,model_type.euclidean,activation.dmelu,0.4673,1.4958436,0.46947023,1.4924941,9,0.0001,1e-05,100,3,,
10,model_type.euclidean,activation.dmelu,0.4786,1.4800066,0.47673255,1.473635,10,0.0001,1e-05,100,3,,
11,model_type.euclidean,activation.dmelu,0.4754,1.4818848,0.4852753,1.4564395,11,0.0001,1e-05,100,3,,
12,model_type.euclidean,activation.dmelu,0.4754,1.4786407,0.4881162,1.4401352,12,0.0001,1e-05,100,3,,
13,model_type.euclidean,activation.dmelu,0.4869,1.448487,0.49377802,1.4266281,13,0.0001,1e-05,100,3,,
14,model_type.euclidean,activation.dmelu,0.4874,1.4531343,0.49853954,1.4153128,14,0.0001,1e-05,100,3,,
15,model_type.euclidean,activation.dmelu,0.4919,1.4444684,0.50080025,1.402797,15,0.0001,1e-05,100,3,,
16,model_type.euclidean,activation.dmelu,0.5003,1.4272745,0.5048015,1.3926792,16,0.0001,1e-05,100,3,,
17,model_type.euclidean,activation.dmelu,0.4897,1.462664,0.5108835,1.3802145,17,0.0001,1e-05,100,3,,
18,model_type.euclidean,activation.dmelu,0.48799998,1.4447365,0.51352435,1.3697733,18,0.0001,1e-05,100,3,,
19,model_type.euclidean,activation.dmelu,0.5008,1.4142178,0.51850593,1.3579262,19,0.0001,1e-05,100,3,,
20,model_type.euclidean,activation.dmelu,0.5035,1.4066222,0.51850593,1.3520939,20,0.0001,1e-05,100,3,,
21,model_type.euclidean,activation.dmelu,0.5024,1.4203213,0.5237276,1.3398191,21,0.0001,1e-05,100,3,,
22,model_type.euclidean,activation.dmelu,0.49449998,1.4304669,0.5277889,1.3324186,22,0.0001,1e-05,100,3,,
23,model_type.euclidean,activation.dmelu,0.50589997,1.4022242,0.5315501,1.3201975,23,0.0001,1e-05,100,3,,
24,model_type.euclidean,activation.dmelu,0.5114,1.3840078,0.5324904,1.3133322,24,0.0001,1e-05,100,3,,
25,model_type.euclidean,activation.dmelu,0.5128,1.3811834,0.53793216,1.3030633,25,0.0001,1e-05,100,3,,
26,model_type.euclidean,activation.dmelu,0.50479996,1.3950782,0.5403329,1.2989335,26,0.0001,1e-05,100,3,,
27,model_type.euclidean,activation.dmelu,0.5147,1.3850752,0.543774,1.2863771,27,0.0001,1e-05,100,3,,
28,model_type.euclidean,activation.dmelu,0.5185,1.3591245,0.5465949,1.2821687,28,0.0001,1e-05,100,3,,
29,model_type.euclidean,activation.dmelu,0.5215,1.3618251,0.5491557,1.2696177,29,0.0001,1e-05,100,3,,
30,model_type.euclidean,activation.dmelu,0.52099997,1.3636812,0.55243677,1.2638702,30,0.0001,1e-05,100,3,,
31,model_type.euclidean,activation.dmelu,0.5114,1.3974644,0.5574384,1.2574457,31,0.0001,1e-05,100,3,,
32,model_type.euclidean,activation.dmelu,0.52279997,1.3553318,0.5584387,1.2478943,32,0.0001,1e-05,100,3,,
33,model_type.euclidean,activation.dmelu,0.5166,1.3736387,0.55931896,1.2424375,33,0.0001,1e-05,100,3,,
34,model_type.euclidean,activation.dmelu,0.5176,1.3661689,0.56015927,1.2369628,34,0.0001,1e-05,100,3,,
35,model_type.euclidean,activation.dmelu,0.52959996,1.3422946,0.56432056,1.2263892,35,0.0001,1e-05,100,3,,
36,model_type.euclidean,activation.dmelu,0.5345,1.341472,0.5654209,1.2221314,36,0.0001,1e-05,100,3,,
37,model_type.euclidean,activation.dmelu,0.52849996,1.3378153,0.57004243,1.2120433,37,0.0001,1e-05,100,3,,
38,model_type.euclidean,activation.dmelu,0.5233,1.3452654,0.5708026,1.2099122,38,0.0001,1e-05,100,3,,
39,model_type.euclidean,activation.dmelu,0.527,1.3428867,0.57262325,1.2029014,39,0.0001,1e-05,100,3,,
40,model_type.euclidean,activation.dmelu,0.5183,1.3646804,0.5740437,1.1987,40,0.0001,1e-05,100,3,,
41,model_type.euclidean,activation.dmelu,0.5308,1.3323328,0.5765645,1.1894,41,0.0001,1e-05,100,3,,
42,model_type.euclidean,activation.dmelu,0.52169997,1.3512245,0.58044577,1.1818635,42,0.0001,1e-05,100,3,,
43,model_type.euclidean,activation.dmelu,0.5272,1.3435163,0.58136606,1.1781667,43,0.0001,1e-05,100,3,,
44,model_type.euclidean,activation.dmelu,0.5251,1.3427213,0.584387,1.1712346,44,0.0001,1e-05,100,3,,
45,model_type.euclidean,activation.dmelu,0.5261,1.3445929,0.58514726,1.16549,45,0.0001,1e-05,100,3,,
46,model_type.euclidean,activation.dmelu,0.5302,1.346372,0.5849072,1.1616875,46,0.0001,1e-05,100,3,,
47,model_type.euclidean,activation.dmelu,0.5304,1.3380107,0.59042895,1.15616,47,0.0001,1e-05,100,3,,
48,model_type.euclidean,activation.dmelu,0.5294,1.339157,0.59196943,1.1479291,48,0.0001,1e-05,100,3,,
