,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3548,1.8176498,0.30677816,1.9425263,0,0.0001,1e-05,100,3,,
1,model_type.euclidean,activation.dmelu,0.38549998,1.7429786,0.36991838,1.7802372,1,0.0001,1e-05,100,3,,
2,model_type.euclidean,activation.dmelu,0.4041,1.6723547,0.39260563,1.7122935,2,0.0001,1e-05,100,3,,
3,model_type.euclidean,activation.dmelu,0.42069998,1.637318,0.40979114,1.6631532,3,0.0001,1e-05,100,3,,
4,model_type.euclidean,activation.dmelu,0.427,1.6028748,0.42475593,1.6251353,4,0.0001,1e-05,100,3,,
5,model_type.euclidean,activation.dmelu,0.4428,1.5750278,0.4368998,1.5945965,5,0.0001,1e-05,100,3,,
6,model_type.euclidean,activation.dmelu,0.44239998,1.5597543,0.44770327,1.5687783,6,0.0001,1e-05,100,3,,
7,model_type.euclidean,activation.dmelu,0.4543,1.5474482,0.4549656,1.5476059,7,0.0001,1e-05,100,3,,
8,model_type.euclidean,activation.dmelu,0.4544,1.5414836,0.4615477,1.525677,8,0.0001,1e-05,100,3,,
9,model_type.euclidean,activation.dmelu,0.4666,1.509384,0.46702945,1.5081564,9,0.0001,1e-05,100,3,,
10,model_type.euclidean,activation.dmelu,0.4737,1.499687,0.47273126,1.4908583,10,0.0001,1e-05,100,3,,
11,model_type.euclidean,activation.dmelu,0.47349998,1.494614,0.47769287,1.4736092,11,0.0001,1e-05,100,3,,
12,model_type.euclidean,activation.dmelu,0.47829998,1.4867346,0.48489517,1.4594864,12,0.0001,1e-05,100,3,,
13,model_type.euclidean,activation.dmelu,0.4759,1.4844149,0.48727593,1.4426951,13,0.0001,1e-05,100,3,,
14,model_type.euclidean,activation.dmelu,0.48,1.4803561,0.49425817,1.4292264,14,0.0001,1e-05,100,3,,
15,model_type.euclidean,activation.dmelu,0.4865,1.461388,0.49811938,1.4182947,15,0.0001,1e-05,100,3,,
16,model_type.euclidean,activation.dmelu,0.4888,1.453136,0.50052017,1.4072496,16,0.0001,1e-05,100,3,,
17,model_type.euclidean,activation.dmelu,0.49449998,1.4410288,0.5047215,1.397211,17,0.0001,1e-05,100,3,,
18,model_type.euclidean,activation.dmelu,0.4969,1.4295522,0.50824267,1.3847243,18,0.0001,1e-05,100,3,,
19,model_type.euclidean,activation.dmelu,0.4987,1.4281551,0.512424,1.3733419,19,0.0001,1e-05,100,3,,
20,model_type.euclidean,activation.dmelu,0.4992,1.4167777,0.5140845,1.3644345,20,0.0001,1e-05,100,3,,
21,model_type.euclidean,activation.dmelu,0.4933,1.4397082,0.51962626,1.3539546,21,0.0001,1e-05,100,3,,
22,model_type.euclidean,activation.dmelu,0.4992,1.4171469,0.52292734,1.3452948,22,0.0001,1e-05,100,3,,
23,model_type.euclidean,activation.dmelu,0.506,1.414934,0.5253281,1.339563,23,0.0001,1e-05,100,3,,
24,model_type.euclidean,activation.dmelu,0.501,1.4161563,0.52772886,1.3301805,24,0.0001,1e-05,100,3,,
25,model_type.euclidean,activation.dmelu,0.51129997,1.3945051,0.53121,1.3198287,25,0.0001,1e-05,100,3,,
26,model_type.euclidean,activation.dmelu,0.49359998,1.4192015,0.53541136,1.3107655,26,0.0001,1e-05,100,3,,
27,model_type.euclidean,activation.dmelu,0.5093,1.3955945,0.5365917,1.3028952,27,0.0001,1e-05,100,3,,
28,model_type.euclidean,activation.dmelu,0.5143,1.3805652,0.5428537,1.2929008,28,0.0001,1e-05,100,3,,
29,model_type.euclidean,activation.dmelu,0.49629998,1.4255173,0.54553455,1.2861779,29,0.0001,1e-05,100,3,,
30,model_type.euclidean,activation.dmelu,0.5108,1.3899587,0.5463948,1.2784166,30,0.0001,1e-05,100,3,,
31,model_type.euclidean,activation.dmelu,0.5082,1.3938181,0.54723513,1.2753145,31,0.0001,1e-05,100,3,,
32,model_type.euclidean,activation.dmelu,0.5071,1.3852738,0.553037,1.2613182,32,0.0001,1e-05,100,3,,
