Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
hyp,relu,fmnist,0.8901000022888184,0.33037662506103516,0.943180303837953,0.16143285611799277,0,0.01,1e-05,sgd,200,2,16.076082229614258
hyp,relu,fmnist,0.8895999789237976,0.3347471058368683,0.9437466684434968,0.15959598088084953,1,0.01,1e-05,sgd,200,2,32.118189096450806
hyp,relu,fmnist,0.8883000016212463,0.33460289239883423,0.9447794509594882,0.15615476991163132,2,0.01,1e-05,sgd,200,2,48.36903166770935
hyp,relu,fmnist,0.8865000009536743,0.3366203308105469,0.9465784914712153,0.1531482309079183,3,0.01,1e-05,sgd,200,2,64.48976111412048
hyp,relu,fmnist,0.8904999494552612,0.334312379360199,0.9480776918976546,0.15005381436132864,4,0.01,1e-05,sgd,200,2,80.69497442245483
hyp,relu,fmnist,0.8892999887466431,0.32674700021743774,0.9479610874200426,0.14766353467650123,5,0.01,1e-05,sgd,200,2,96.88551211357117
hyp,relu,fmnist,0.875,0.38546159863471985,0.9500932835820896,0.14446741658479356,6,0.01,1e-05,sgd,200,2,112.90564346313477
hyp,relu,fmnist,0.8805999755859375,0.36238983273506165,0.9502931769722814,0.14193013689315903,7,0.01,1e-05,sgd,200,2,129.14307236671448
hyp,relu,fmnist,0.8815999627113342,0.3693750500679016,0.9506596481876333,0.139844191167305,8,0.01,1e-05,sgd,200,2,145.34707736968994
hyp,relu,fmnist,0.8896999955177307,0.3345443308353424,0.9518756663113006,0.13627044885341866,9,0.01,1e-05,sgd,200,2,161.5015106201172
hyp,relu,fmnist,0.8935999870300293,0.33077549934387207,0.9536247334754797,0.13343592959720252,10,0.01,1e-05,sgd,200,2,177.61135625839233
hyp,relu,fmnist,0.8865000009536743,0.34717321395874023,0.9552738539445629,0.13049067641848694,11,0.01,1e-05,sgd,200,2,193.69792127609253
hyp,relu,fmnist,0.8848999738693237,0.3633117079734802,0.9556070095948828,0.12914360607706155,12,0.01,1e-05,sgd,200,2,209.90195870399475
hyp,relu,fmnist,0.8920999765396118,0.34615129232406616,0.9560234541577826,0.1268478059537534,13,0.01,1e-05,sgd,200,2,226.02934908866882
hyp,relu,fmnist,0.8811999559402466,0.3751802444458008,0.9573061034115139,0.1228262647978469,14,0.01,1e-05,sgd,200,2,242.3828628063202
hyp,relu,fmnist,0.8894000053405762,0.35262393951416016,0.9581556503198294,0.12134300563325569,15,0.01,1e-05,sgd,200,2,258.53541111946106
hyp,relu,fmnist,0.8924999833106995,0.3418942987918854,0.9591384594882729,0.11953017061778795,16,0.01,1e-05,sgd,200,2,274.7339437007904
hyp,relu,fmnist,0.8871999979019165,0.3619578182697296,0.9603544776119403,0.11650336167014548,17,0.01,1e-05,sgd,200,2,290.87252402305603
hyp,relu,fmnist,0.8896999955177307,0.35631170868873596,0.9599880063965884,0.11514609374765203,18,0.01,1e-05,sgd,200,2,307.01832914352417
hyp,relu,fmnist,0.8894999623298645,0.3559648394584656,0.9622867803837953,0.11248602281048545,19,0.01,1e-05,sgd,200,2,323.274866104126
