,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
47,model_type.alexnet,activation.relu,0.8430989583333334,0.47040148576100665,0.8643566,0.38816625,47,0.01,0.0005,3613.8327610492706
48,model_type.alexnet,activation.relu,0.84765625,0.45064063866933185,0.8661172,0.38313526,48,0.01,0.0005,3688.645353078842
49,model_type.alexnet,activation.relu,0.8432074652777778,0.48098618785540265,0.87011844,0.37371647,49,0.01,0.0005,3763.1084213256836
50,model_type.alexnet,activation.relu,0.8573133680555556,0.43267301387257046,0.8751401,0.36040044,50,0.01,0.0005,3837.624413728714
51,model_type.alexnet,activation.relu,0.8521050347222222,0.44301140639517045,0.8765005,0.3534678,51,0.01,0.0005,3912.590423822403
52,model_type.alexnet,activation.relu,0.8601345486111112,0.42493300636609393,0.8794214,0.34490538,52,0.01,0.0005,3988.5745902061462
53,model_type.alexnet,activation.relu,0.8544921875,0.4551117817560832,0.88118196,0.33850184,53,0.01,0.0005,4063.2668766975403
54,model_type.alexnet,activation.relu,0.8516710069444444,0.45118770665592617,0.88336265,0.3308872,54,0.01,0.0005,4138.21449804306
55,model_type.alexnet,activation.relu,0.8504774305555556,0.45003584027290344,0.8881242,0.32190207,55,0.01,0.0005,4215.735866785049
56,model_type.alexnet,activation.relu,0.8542751736111112,0.43544937504662407,0.88880444,0.31570786,56,0.01,0.0005,4291.309056758881
57,model_type.alexnet,activation.relu,0.8607855902777778,0.43309901158014935,0.8900848,0.31271678,57,0.01,0.0005,4366.614572048187
58,model_type.alexnet,activation.relu,0.8595920138888888,0.43118079834514195,0.8922055,0.30411717,58,0.01,0.0005,4441.999984741211
59,model_type.alexnet,activation.relu,0.8644748263888888,0.4197560316986508,0.8953665,0.29947,59,0.01,0.0005,4516.951440811157
60,model_type.alexnet,activation.relu,0.8570963541666666,0.43363747994105023,0.8990277,0.2905592,60,0.01,0.0005,4592.27605843544
61,model_type.alexnet,activation.relu,0.8620876736111112,0.4225360585583581,0.9001881,0.2880179,61,0.01,0.0005,4668.030000925064
62,model_type.alexnet,activation.relu,0.8608940972222222,0.4210134479734633,0.9028489,0.2785519,62,0.01,0.0005,4743.932078361511
63,model_type.alexnet,activation.relu,0.8576388888888888,0.4499112632539537,0.9046495,0.27426288,63,0.01,0.0005,4819.72775888443
64,model_type.alexnet,activation.relu,0.8644748263888888,0.44048531850179035,0.9055298,0.26644775,64,0.01,0.0005,4894.562072515488
65,model_type.alexnet,activation.relu,0.8483072916666666,0.49875564376513165,0.9084907,0.2603161,65,0.01,0.0005,4969.043664932251
66,model_type.alexnet,activation.relu,0.8720703125,0.4025324583053589,0.9099312,0.25485846,66,0.01,0.0005,5044.735062837601
67,model_type.alexnet,activation.relu,0.8618706597222222,0.4304390384091271,0.9128921,0.24871436,67,0.01,0.0005,5121.540832042694
68,model_type.alexnet,activation.relu,0.8666449652777778,0.42298058337635464,0.9150128,0.2415992,68,0.01,0.0005,5196.051133394241
69,model_type.alexnet,activation.relu,0.8694661458333334,0.40757762392361957,0.9146527,0.24394661,69,0.01,0.0005,5270.198076248169
70,model_type.alexnet,activation.relu,0.8747829861111112,0.40914774272176957,0.91831386,0.23041253,70,0.01,0.0005,5344.714844226837
71,model_type.alexnet,activation.relu,0.8552517361111112,0.4817625317308638,0.9193142,0.22855552,71,0.01,0.0005,5419.938926696777
72,model_type.alexnet,activation.relu,0.8712022569444444,0.43122072683440316,0.92385566,0.22313869,72,0.01,0.0005,5495.048590183258
73,model_type.alexnet,activation.relu,0.8658854166666666,0.44753485586908126,0.9236756,0.21663485,73,0.01,0.0005,5569.701793909073
74,model_type.alexnet,activation.relu,0.8616536458333334,0.46375076638327706,0.9244958,0.21379615,74,0.01,0.0005,5644.60764169693
75,model_type.alexnet,activation.relu,0.8651258680555556,0.4425995084974501,0.928117,0.20772557,75,0.01,0.0005,5719.580949306488
76,model_type.alexnet,activation.relu,0.8740234375,0.40896223651038277,0.9268366,0.20498657,76,0.01,0.0005,5794.775530099869
77,model_type.alexnet,activation.relu,0.8634982638888888,0.46998559435208637,0.93097794,0.19596739,77,0.01,0.0005,5869.536891222
78,model_type.alexnet,activation.relu,0.8806423611111112,0.3968971073627472,0.9475432,0.15463854,78,0.01,0.0005,5944.143928527832
79,model_type.alexnet,activation.relu,0.8773871527777778,0.4059365457958645,0.95110434,0.14318238,79,0.01,0.0005,6019.600053310394
80,model_type.alexnet,activation.relu,0.8841145833333334,0.3898363411426544,0.95202464,0.14061151,80,0.01,0.0005,6094.174830913544
81,model_type.alexnet,activation.relu,0.8820529513888888,0.40387482444445294,0.9515645,0.13679478,81,0.01,0.0005,6168.626131296158
82,model_type.alexnet,activation.relu,0.8795572916666666,0.4052419066429138,0.9536052,0.13515028,82,0.01,0.0005,6243.2065052986145
83,model_type.alexnet,activation.relu,0.8806423611111112,0.4025147292349074,0.953065,0.13501015,83,0.01,0.0005,6317.844542503357
84,model_type.alexnet,activation.relu,0.8831380208333334,0.3975866138935089,0.9538452,0.13290061,84,0.01,0.0005,6392.473105669022
85,model_type.alexnet,activation.relu,0.8800998263888888,0.40622279047966003,0.95528567,0.12773687,85,0.01,0.0005,6467.503494262695
86,model_type.alexnet,activation.relu,0.8810763888888888,0.4053346912066142,0.9550056,0.13123925,86,0.01,0.0005,6542.728948831558
87,model_type.alexnet,activation.relu,0.8797743055555556,0.4152625368701087,0.95576584,0.1298984,87,0.01,0.0005,6616.741609334946
88,model_type.alexnet,activation.relu,0.8818359375,0.4052804973390367,0.95644605,0.124505386,88,0.01,0.0005,6691.146235942841
89,model_type.alexnet,activation.relu,0.8814019097222222,0.4092210597462124,0.95742637,0.12590134,89,0.01,0.0005,6765.608987092972
90,model_type.alexnet,activation.relu,0.8818359375,0.40077757173114353,0.956266,0.12522022,90,0.01,0.0005,6840.676514148712
91,model_type.alexnet,activation.relu,0.8814019097222222,0.4169072111447652,0.956226,0.12660198,91,0.01,0.0005,6917.231289386749
92,model_type.alexnet,activation.relu,0.8816189236111112,0.42066718803511727,0.9572463,0.124053545,92,0.01,0.0005,6992.382185220718
93,model_type.alexnet,activation.relu,0.8821614583333334,0.4048349791102939,0.95790654,0.12196798,93,0.01,0.0005,7067.461711406708
94,model_type.alexnet,activation.relu,0.8797743055555556,0.40751691659291583,0.95736635,0.12144434,94,0.01,0.0005,7142.942220687866
