,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.alexnet,activation.relu,0.2299262152777778,2.139281219906277,0.13366278,2.8297145,0,0.01,0.0005,79.17038106918335
1,model_type.alexnet,activation.relu,0.2686631944444444,1.9898778994878132,0.22545214,2.1044054,1,0.01,0.0005,154.37847328186035
2,model_type.alexnet,activation.relu,0.3343098958333333,1.7951464388105605,0.26818582,1.9730709,2,0.01,0.0005,229.62852501869202
3,model_type.alexnet,activation.relu,0.3626302083333333,1.6810615592532687,0.34210947,1.7657926,3,0.01,0.0005,304.43352007865906
4,model_type.alexnet,activation.relu,0.4267578125,1.5042162073983087,0.39018485,1.631617,4,0.01,0.0005,379.5745928287506
5,model_type.alexnet,activation.relu,0.4745008680555556,1.3987030453152127,0.43115798,1.5336895,5,0.01,0.0005,454.0879189968109
6,model_type.alexnet,activation.relu,0.4782986111111111,1.4104233450359769,0.46200785,1.4607435,6,0.01,0.0005,529.5072364807129
7,model_type.alexnet,activation.relu,0.5232204861111112,1.2908635007010565,0.48479512,1.4035116,7,0.01,0.0005,604.7159910202026
8,model_type.alexnet,activation.relu,0.5266927083333334,1.2939442263709173,0.5065821,1.3517548,8,0.01,0.0005,680.1851305961609
9,model_type.alexnet,activation.relu,0.5662977430555556,1.2032185792922974,0.52772886,1.3017695,9,0.01,0.0005,755.1685559749603
10,model_type.alexnet,activation.relu,0.5670572916666666,1.2082776493496366,0.5514365,1.2478163,10,0.01,0.0005,830.7369647026062
11,model_type.alexnet,activation.relu,0.6112196180555556,1.096251024140252,0.5724632,1.197245,11,0.01,0.0005,905.5948414802551
12,model_type.alexnet,activation.relu,0.6169704861111112,1.0819482538435194,0.5935099,1.1423428,12,0.01,0.0005,979.8453412055969
13,model_type.alexnet,activation.relu,0.6298828125,1.0681971973843045,0.6119158,1.0888381,13,0.01,0.0005,1055.4263327121735
14,model_type.alexnet,activation.relu,0.6579861111111112,0.9731754197014703,0.6329625,1.0397979,14,0.01,0.0005,1130.8360748291016
15,model_type.alexnet,activation.relu,0.6822916666666666,0.9057280156347487,0.6487676,0.99244773,15,0.01,0.0005,1205.7131197452545
16,model_type.alexnet,activation.relu,0.6842447916666666,0.8964986536237929,0.66607314,0.9463669,16,0.01,0.0005,1280.0716352462769
17,model_type.alexnet,activation.relu,0.7033420138888888,0.8525064653820462,0.6839589,0.9020099,17,0.01,0.0005,1354.2928001880646
18,model_type.alexnet,activation.relu,0.7036675347222222,0.8601450655195448,0.69610274,0.8664977,18,0.01,0.0005,1431.655775308609
19,model_type.alexnet,activation.relu,0.7422960069444444,0.7358673214912415,0.7059059,0.8295776,19,0.01,0.0005,1506.262760400772
20,model_type.alexnet,activation.relu,0.7416449652777778,0.7417144378026327,0.72073066,0.79763764,20,0.01,0.0005,1582.651418209076
21,model_type.alexnet,activation.relu,0.7574869791666666,0.6976495583852133,0.7304938,0.7665004,21,0.01,0.0005,1662.1501586437225
22,model_type.alexnet,activation.relu,0.7578125,0.699894474612342,0.7415373,0.7387941,22,0.01,0.0005,1737.6374685764313
23,model_type.alexnet,activation.relu,0.7605251736111112,0.7055143647723727,0.7490197,0.7147217,23,0.01,0.0005,1813.805993795395
24,model_type.alexnet,activation.relu,0.7473958333333334,0.7468367947472466,0.76138365,0.6871956,24,0.01,0.0005,1887.9850385189056
25,model_type.alexnet,activation.relu,0.7679036458333334,0.6869149605433146,0.7650048,0.6705899,25,0.01,0.0005,1962.4775912761688
26,model_type.alexnet,activation.relu,0.7791883680555556,0.638021383020613,0.7736276,0.648225,26,0.01,0.0005,2037.2938289642334
27,model_type.alexnet,activation.relu,0.7825520833333334,0.6401942703458998,0.7791293,0.6318477,27,0.01,0.0005,2111.5478715896606
28,model_type.alexnet,activation.relu,0.7943793402777778,0.6143525772624545,0.78661174,0.60990393,28,0.01,0.0005,2185.82768535614
29,model_type.alexnet,activation.relu,0.8052300347222222,0.5608382092581855,0.7931738,0.5918674,29,0.01,0.0005,2261.198632478714
30,model_type.alexnet,activation.relu,0.7978515625,0.5991327497694228,0.7978153,0.5795904,30,0.01,0.0005,2336.1269459724426
31,model_type.alexnet,activation.relu,0.7903645833333334,0.6261586613125272,0.8036572,0.5639787,31,0.01,0.0005,2410.8579998016357
32,model_type.alexnet,activation.relu,0.7956814236111112,0.5935342179404365,0.80731833,0.5491612,32,0.01,0.0005,2485.3115739822388
33,model_type.alexnet,activation.relu,0.8080512152777778,0.5573398205969069,0.8140605,0.530531,33,0.01,0.0005,2559.884336948395
34,model_type.alexnet,activation.relu,0.8068576388888888,0.5842855903837416,0.8165613,0.52080524,34,0.01,0.0005,2634.1358880996704
35,model_type.alexnet,activation.relu,0.8146701388888888,0.5609440737300448,0.82310337,0.50895643,35,0.01,0.0005,2711.222903251648
36,model_type.alexnet,activation.relu,0.8255208333333334,0.5165264474021064,0.82640445,0.49674708,36,0.01,0.0005,2786.1663789749146
37,model_type.alexnet,activation.relu,0.8245442708333334,0.5182047817442152,0.83080584,0.48094827,37,0.01,0.0005,2860.8422300815582
38,model_type.alexnet,activation.relu,0.8172743055555556,0.5364776651064554,0.83600754,0.4710285,38,0.01,0.0005,2936.726217985153
39,model_type.alexnet,activation.relu,0.8332248263888888,0.5055703653229607,0.8396887,0.45901963,39,0.01,0.0005,3011.3459854125977
40,model_type.alexnet,activation.relu,0.8313802083333334,0.4998075067996979,0.84365,0.4490836,40,0.01,0.0005,3085.6053173542023
41,model_type.alexnet,activation.relu,0.8277994791666666,0.5179421835475497,0.846951,0.43896273,41,0.01,0.0005,3161.1230313777924
42,model_type.alexnet,activation.relu,0.8365885416666666,0.4844242963525984,0.8506922,0.43033078,42,0.01,0.0005,3236.548270225525
43,model_type.alexnet,activation.relu,0.8179253472222222,0.5411359303527408,0.85395324,0.4175782,43,0.01,0.0005,3311.515009880066
44,model_type.alexnet,activation.relu,0.8459201388888888,0.4623393681314256,0.85925496,0.4048801,44,0.01,0.0005,3385.84183883667
45,model_type.alexnet,activation.relu,0.8429904513888888,0.46555554535653854,0.8588948,0.4019437,45,0.01,0.0005,3460.5446288585663
46,model_type.alexnet,activation.relu,0.8505859375,0.4389798939228058,0.86297613,0.3929828,46,0.01,0.0005,3535.7273132801056
47,model_type.alexnet,activation.relu,0.8393012152777778,0.47027787897321915,0.86755764,0.38178745,47,0.01,0.0005,3611.087967157364
48,model_type.alexnet,activation.relu,0.8415798611111112,0.46898721324072945,0.86923814,0.3727256,48,0.01,0.0005,3686.034864425659
49,model_type.alexnet,activation.relu,0.8484157986111112,0.46813517146640354,0.8733395,0.36692756,49,0.01,0.0005,3760.2254898548126
50,model_type.alexnet,activation.relu,0.8449435763888888,0.4772485958205329,0.875,0.35850105,50,0.01,0.0005,3834.761828660965
51,model_type.alexnet,activation.relu,0.8504774305555556,0.4484088189072079,0.8767406,0.35247856,51,0.01,0.0005,3909.8892707824707
52,model_type.alexnet,activation.relu,0.8546006944444444,0.4443253543641832,0.87986153,0.34057242,52,0.01,0.0005,3984.765892267227
53,model_type.alexnet,activation.relu,0.8493923611111112,0.44712742500834995,0.88450307,0.3328818,53,0.01,0.0005,4059.2316150665283
54,model_type.alexnet,activation.relu,0.8446180555555556,0.468289229604933,0.8853033,0.3296823,54,0.01,0.0005,4133.763473749161
55,model_type.alexnet,activation.relu,0.8547092013888888,0.4444405535856883,0.8892245,0.31948212,55,0.01,0.0005,4208.439994812012
56,model_type.alexnet,activation.relu,0.8611111111111112,0.4163498944706387,0.88954467,0.31172404,56,0.01,0.0005,4282.943032979965
57,model_type.alexnet,activation.relu,0.8500434027777778,0.45207451118363273,0.8917854,0.30810392,57,0.01,0.0005,4357.026788949966
58,model_type.alexnet,activation.relu,0.8586154513888888,0.43385976552963257,0.8946463,0.29933396,58,0.01,0.0005,4431.51512336731
59,model_type.alexnet,activation.relu,0.8556857638888888,0.4358002742131551,0.89758724,0.2938746,59,0.01,0.0005,4508.049826622009
60,model_type.alexnet,activation.relu,0.8547092013888888,0.4391372634304894,0.89982796,0.28685445,60,0.01,0.0005,4583.140303373337
61,model_type.alexnet,activation.relu,0.8556857638888888,0.43922029932339984,0.90418935,0.27629834,61,0.01,0.0005,4658.022377729416
62,model_type.alexnet,activation.relu,0.8621961805555556,0.4335549771785736,0.90390927,0.2722385,62,0.01,0.0005,4732.821897029877
63,model_type.alexnet,activation.relu,0.8577473958333334,0.4388556480407715,0.9053297,0.2670425,63,0.01,0.0005,4807.58152961731
64,model_type.alexnet,activation.relu,0.8628472222222222,0.42303359177377486,0.9071903,0.2654974,64,0.01,0.0005,4882.995636224747
65,model_type.alexnet,activation.relu,0.8659939236111112,0.4142667419380612,0.91075146,0.25437716,65,0.01,0.0005,4957.97904920578
66,model_type.alexnet,activation.relu,0.8643663194444444,0.4265858696566688,0.9107114,0.25074142,66,0.01,0.0005,5032.615806818008
67,model_type.alexnet,activation.relu,0.8582899305555556,0.4445871975686815,0.9141125,0.2444019,67,0.01,0.0005,5106.906698465347
68,model_type.alexnet,activation.relu,0.8684895833333334,0.4048294292555915,0.9165933,0.24136052,68,0.01,0.0005,5181.469895362854
69,model_type.alexnet,activation.relu,0.8657769097222222,0.4130730960104201,0.9184739,0.23063384,69,0.01,0.0005,5255.596389293671
70,model_type.alexnet,activation.relu,0.8659939236111112,0.42918040686183506,0.92081463,0.22876437,70,0.01,0.0005,5330.217526435852
71,model_type.alexnet,activation.relu,0.8707682291666666,0.4066050814257728,0.9211548,0.22427708,71,0.01,0.0005,5404.480432510376
72,model_type.alexnet,activation.relu,0.8699001736111112,0.413621637556288,0.9234155,0.21975958,72,0.01,0.0005,5478.629529476166
73,model_type.alexnet,activation.relu,0.8687065972222222,0.42773937185605365,0.92461586,0.21381694,73,0.01,0.0005,5553.262269020081
74,model_type.alexnet,activation.relu,0.8656684027777778,0.4341176450252533,0.9274968,0.20692562,74,0.01,0.0005,5627.556722164154
75,model_type.alexnet,activation.relu,0.8704427083333334,0.41286596324708724,0.92737675,0.20812386,75,0.01,0.0005,5703.683708190918
76,model_type.alexnet,activation.relu,0.8700086805555556,0.43032778965102303,0.9291573,0.20132704,76,0.01,0.0005,5778.346698522568
77,model_type.alexnet,activation.relu,0.8726128472222222,0.4090285301208496,0.93067783,0.19711748,77,0.01,0.0005,5853.242340326309
78,model_type.alexnet,activation.relu,0.8677300347222222,0.4382733404636383,0.93213826,0.19243048,78,0.01,0.0005,5929.134323835373
79,model_type.alexnet,activation.relu,0.8658854166666666,0.42799024118317497,0.9338588,0.18556868,79,0.01,0.0005,6004.177733898163
80,model_type.alexnet,activation.relu,0.87890625,0.3936839832199944,0.9514845,0.1421828,80,0.01,0.0005,6078.506763219833
81,model_type.alexnet,activation.relu,0.8831380208333334,0.3955385552512275,0.95508564,0.13225709,81,0.01,0.0005,6153.420863628387
82,model_type.alexnet,activation.relu,0.8812934027777778,0.3962337076663971,0.95518565,0.12817362,82,0.01,0.0005,6228.817295789719
83,model_type.alexnet,activation.relu,0.8829210069444444,0.390298111571206,0.9565061,0.12918884,83,0.01,0.0005,6302.98158288002
84,model_type.alexnet,activation.relu,0.8849826388888888,0.39051462213198346,0.95654607,0.12589742,84,0.01,0.0005,6377.744921445847
85,model_type.alexnet,activation.relu,0.8822699652777778,0.3971053494347466,0.95804656,0.12344687,85,0.01,0.0005,6452.621922254562
86,model_type.alexnet,activation.relu,0.8800998263888888,0.40818821390469867,0.95830667,0.12161552,86,0.01,0.0005,6526.760299682617
87,model_type.alexnet,activation.relu,0.8825954861111112,0.3987721734576755,0.95924693,0.12078979,87,0.01,0.0005,6603.884855270386
88,model_type.alexnet,activation.relu,0.8838975694444444,0.3979062471124861,0.9584667,0.11864867,88,0.01,0.0005,6678.428792953491
89,model_type.alexnet,activation.relu,0.8838975694444444,0.40315288967556423,0.959487,0.11625969,89,0.01,0.0005,6753.2799780368805
90,model_type.alexnet,activation.relu,0.8824869791666666,0.40626827875773114,0.95916694,0.11831005,90,0.01,0.0005,6827.416560173035
91,model_type.alexnet,activation.relu,0.8840060763888888,0.40489867991871303,0.9610875,0.11548312,91,0.01,0.0005,6901.689387321472
92,model_type.alexnet,activation.relu,0.8845486111111112,0.40374358826213413,0.9606074,0.115094304,92,0.01,0.0005,6976.297743558884
93,model_type.alexnet,activation.relu,0.8830295138888888,0.3977169162697262,0.96052736,0.11576711,93,0.01,0.0005,7050.787093400955
94,model_type.alexnet,activation.relu,0.8849826388888888,0.399220605691274,0.9599672,0.11529448,94,0.01,0.0005,7125.582573890686
95,model_type.alexnet,activation.relu,0.8835720486111112,0.40705863965882194,0.96076745,0.11306593,95,0.01,0.0005,7199.732172489166
96,model_type.alexnet,activation.relu,0.8812934027777778,0.4084426860014598,0.9611676,0.11234852,96,0.01,0.0005,7275.246995210648
97,model_type.alexnet,activation.relu,0.8819444444444444,0.4102895458539327,0.96148765,0.11190196,97,0.01,0.0005,7350.364076375961
