,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.alexnet,activation.relu,0.1957465277777778,2.155646668540107,0.14356594,2.8043191,0,0.01,0.0005,130.58199954032898
1,model_type.alexnet,activation.relu,0.23253038194444445,2.0268281433317394,0.22543214,2.0968645,1,0.01,0.0005,205.33383297920227
2,model_type.alexnet,activation.relu,0.2816840277777778,1.958793838818868,0.2615637,1.9928284,2,0.01,0.0005,280.17118740081787
3,model_type.alexnet,activation.relu,0.3668619791666667,1.7092783451080322,0.32166293,1.8212483,3,0.01,0.0005,355.90516543388367
4,model_type.alexnet,activation.relu,0.4137369791666667,1.5625848637686834,0.37914133,1.6659863,4,0.01,0.0005,431.3860869407654
5,model_type.alexnet,activation.relu,0.4536675347222222,1.4731584522459242,0.42417574,1.5540826,5,0.01,0.0005,505.7645094394684
6,model_type.alexnet,activation.relu,0.4958767361111111,1.3606624470816717,0.45500562,1.4730626,6,0.01,0.0005,580.730954170227
7,model_type.alexnet,activation.relu,0.5116102430555556,1.3383846547868516,0.4850552,1.4098493,7,0.01,0.0005,655.8315308094025
8,model_type.alexnet,activation.relu,0.5281032986111112,1.2896560298071966,0.50738233,1.3541124,8,0.01,0.0005,730.5893774032593
9,model_type.alexnet,activation.relu,0.5419921875,1.2890966071022882,0.52622837,1.3062087,9,0.01,0.0005,806.0651471614838
10,model_type.alexnet,activation.relu,0.5812717013888888,1.1513011985354953,0.55299693,1.2480325,10,0.01,0.0005,881.3176007270813
11,model_type.alexnet,activation.relu,0.5859375,1.1328307655122545,0.5710027,1.195089,11,0.01,0.0005,958.0251688957214
12,model_type.alexnet,activation.relu,0.5955946180555556,1.170911643240187,0.5897687,1.1454242,12,0.01,0.0005,1033.7549533843994
13,model_type.alexnet,activation.relu,0.6356336805555556,1.0547868013381958,0.609435,1.0951469,13,0.01,0.0005,1108.6167936325073
14,model_type.alexnet,activation.relu,0.6706814236111112,0.9411048293113708,0.62702066,1.0444475,14,0.01,0.0005,1184.0809299945831
15,model_type.alexnet,activation.relu,0.6847873263888888,0.889747785197364,0.6466069,1.0048954,15,0.01,0.0005,1259.426150560379
16,model_type.alexnet,activation.relu,0.6845703125,0.904208673371209,0.66111153,0.95244473,16,0.01,0.0005,1334.8809790611267
17,model_type.alexnet,activation.relu,0.7005208333333334,0.8487902151213752,0.67757684,0.9148451,17,0.01,0.0005,1410.12082695961
18,model_type.alexnet,activation.relu,0.7108289930555556,0.834611157576243,0.6918614,0.8753381,18,0.01,0.0005,1485.6640157699585
19,model_type.alexnet,activation.relu,0.703125,0.8812089694870843,0.70572585,0.8378098,19,0.01,0.0005,1560.2204356193542
20,model_type.alexnet,activation.relu,0.7220052083333334,0.8084836006164551,0.71478873,0.8045847,20,0.01,0.0005,1635.4632098674774
21,model_type.alexnet,activation.relu,0.7413194444444444,0.7395375370979309,0.72697264,0.77430403,21,0.01,0.0005,1710.067660331726
22,model_type.alexnet,activation.relu,0.7585720486111112,0.7061730225880941,0.73823625,0.74900717,22,0.01,0.0005,1784.9277820587158
23,model_type.alexnet,activation.relu,0.7521701388888888,0.7133787208133273,0.7493798,0.7206865,23,0.01,0.0005,1859.4309010505676
24,model_type.alexnet,activation.relu,0.7670355902777778,0.6757681237326728,0.7534011,0.7015581,24,0.01,0.0005,1934.263456583023
25,model_type.alexnet,activation.relu,0.7862413194444444,0.6160553097724915,0.76288414,0.6789496,25,0.01,0.0005,2009.8722274303436
26,model_type.alexnet,activation.relu,0.7466362847222222,0.7431886063681709,0.7698464,0.65452325,26,0.01,0.0005,2084.878266811371
27,model_type.alexnet,activation.relu,0.7860243055555556,0.6242924001481798,0.7745479,0.6405149,27,0.01,0.0005,2160.5509011745453
28,model_type.alexnet,activation.relu,0.7827690972222222,0.6442935599221123,0.7836908,0.6184667,28,0.01,0.0005,2235.7721395492554
29,model_type.alexnet,activation.relu,0.7953559027777778,0.5974438654051887,0.7892125,0.6018305,29,0.01,0.0005,2311.3150742053986
30,model_type.alexnet,activation.relu,0.7979600694444444,0.5946684744622972,0.79509443,0.5838301,30,0.01,0.0005,2386.206202983856
31,model_type.alexnet,activation.relu,0.7938368055555556,0.600966235001882,0.8012564,0.5721329,31,0.01,0.0005,2461.5370502471924
32,model_type.alexnet,activation.relu,0.8054470486111112,0.5820677545335557,0.80699825,0.5530862,32,0.01,0.0005,2536.6261422634125
33,model_type.alexnet,activation.relu,0.8012152777777778,0.5811409817801582,0.8111996,0.5433688,33,0.01,0.0005,2611.5827689170837
34,model_type.alexnet,activation.relu,0.8028428819444444,0.5785239140192667,0.815601,0.52808756,34,0.01,0.0005,2686.452824831009
35,model_type.alexnet,activation.relu,0.8136935763888888,0.5449203054110209,0.81988233,0.5146658,35,0.01,0.0005,2761.0832924842834
36,model_type.alexnet,activation.relu,0.8240017361111112,0.5167392128043704,0.825064,0.5023901,36,0.01,0.0005,2836.7095386981964
37,model_type.alexnet,activation.relu,0.8210720486111112,0.5269859234491984,0.8307058,0.48578116,37,0.01,0.0005,2911.6805453300476
