,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.euclidean,activation.dmelu,0.8186,0.81642526,0.6167623,1.5048589,0,0.0001,1e-05,20,2,,,10.850525379180908
1,model_type.euclidean,activation.dmelu,0.87289995,0.47517085,0.84219915,0.61744404,1,0.0001,1e-05,20,2,,,19.493000030517578
2,model_type.euclidean,activation.dmelu,0.895,0.38038123,0.87810165,0.43759674,2,0.0001,1e-05,20,2,,,28.10609745979309
3,model_type.euclidean,activation.dmelu,0.9043,0.33521736,0.89509404,0.37026432,3,0.0001,1e-05,20,2,,,36.749128341674805
4,model_type.euclidean,activation.dmelu,0.9108,0.31217504,0.90434897,0.33523524,4,0.0001,1e-05,20,2,,,45.350180864334106
5,model_type.euclidean,activation.dmelu,0.9141,0.29623637,0.9097352,0.31368014,5,0.0001,1e-05,20,2,,,54.47391200065613
6,model_type.euclidean,activation.dmelu,0.9184,0.28334293,0.9146378,0.29816273,6,0.0001,1e-05,20,2,,,63.669983863830566
7,model_type.euclidean,activation.dmelu,0.9219,0.2741664,0.91762275,0.2864583,7,0.0001,1e-05,20,2,,,73.25200390815735
8,model_type.euclidean,activation.dmelu,0.92509997,0.26630455,0.92034084,0.27684167,8,0.0001,1e-05,20,2,,,82.1204297542572
9,model_type.euclidean,activation.dmelu,0.9264,0.26081786,0.92279214,0.26887238,9,0.0001,1e-05,20,2,,,91.11163020133972
10,model_type.euclidean,activation.dmelu,0.92719996,0.2537402,0.92501,0.26181218,10,0.0001,1e-05,20,2,,,100.35974431037903
11,model_type.euclidean,activation.dmelu,0.9303,0.24923877,0.9263941,0.2559982,11,0.0001,1e-05,20,2,,,109.73503065109253
12,model_type.euclidean,activation.dmelu,0.9313,0.24389626,0.9278782,0.25035572,12,0.0001,1e-05,20,2,,,118.22758841514587
13,model_type.euclidean,activation.dmelu,0.93189996,0.23988526,0.9292123,0.24516828,13,0.0001,1e-05,20,2,,,126.96276903152466
14,model_type.euclidean,activation.dmelu,0.93259996,0.23622885,0.93102986,0.24029222,14,0.0001,1e-05,20,2,,,136.16888451576233
15,model_type.euclidean,activation.dmelu,0.9338,0.23279382,0.9323139,0.23528945,15,0.0001,1e-05,20,2,,,145.62856650352478
16,model_type.euclidean,activation.dmelu,0.93399996,0.22790168,0.933081,0.2312051,16,0.0001,1e-05,20,2,,,154.97826623916626
17,model_type.euclidean,activation.dmelu,0.93469995,0.2247522,0.9341149,0.22682317,17,0.0001,1e-05,20,2,,,163.91250586509705
18,model_type.euclidean,activation.dmelu,0.93619996,0.22142266,0.93543226,0.22283258,18,0.0001,1e-05,20,2,,,173.17579102516174
19,model_type.euclidean,activation.dmelu,0.9361,0.21764429,0.9370164,0.2189533,19,0.0001,1e-05,20,2,,,182.12353539466858
20,model_type.euclidean,activation.dmelu,0.9374,0.21414849,0.93796694,0.2150355,20,0.0001,1e-05,20,2,,,190.95322394371033
21,model_type.euclidean,activation.dmelu,0.9374,0.21108057,0.9389341,0.21128753,21,0.0001,1e-05,20,2,,,200.00943779945374
22,model_type.euclidean,activation.dmelu,0.9385,0.20814553,0.93965113,0.20797434,22,0.0001,1e-05,20,2,,,208.52951049804688
23,model_type.euclidean,activation.dmelu,0.9395,0.20519133,0.94055164,0.20431253,23,0.0001,1e-05,20,2,,,217.33782196044922
24,model_type.euclidean,activation.dmelu,0.9393,0.20170394,0.94175225,0.20106454,24,0.0001,1e-05,20,2,,,226.54215836524963
25,model_type.euclidean,activation.dmelu,0.9402,0.19958405,0.942536,0.19772437,25,0.0001,1e-05,20,2,,,235.63534450531006
26,model_type.euclidean,activation.dmelu,0.9421,0.19675577,0.9433698,0.19495994,26,0.0001,1e-05,20,2,,,244.1006133556366
