,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.logr,activation.identity,0.7211,0.84603477,0.6552161,1.1890719,0,0.0001,1e-05,20,1,,,3.846813917160034
1,model_type.logr,activation.identity,0.76809996,0.7008825,0.76047224,0.7454894,1,0.0001,1e-05,20,1,,,7.203382253646851
2,model_type.logr,activation.identity,0.7895,0.6362326,0.7904716,0.6466267,2,0.0001,1e-05,20,1,,,10.392122507095337
3,model_type.logr,activation.identity,0.7996,0.59675026,0.8053128,0.5945292,3,0.0001,1e-05,20,1,,,13.582867622375488
4,model_type.logr,activation.identity,0.8089,0.5709554,0.8149847,0.5613801,4,0.0001,1e-05,20,1,,,16.890483379364014
5,model_type.logr,activation.identity,0.81229997,0.55313754,0.82237196,0.5379879,5,0.0001,1e-05,20,1,,,20.192144632339478
6,model_type.logr,activation.identity,0.8171,0.5392266,0.82657415,0.5203542,6,0.0001,1e-05,20,1,,,23.434641122817993
7,model_type.logr,activation.identity,0.8203,0.5283619,0.8316269,0.5066061,7,0.0001,1e-05,20,1,,,27.211929082870483
8,model_type.logr,activation.identity,0.82339996,0.5183568,0.83471185,0.4957954,8,0.0001,1e-05,20,1,,,30.449533939361572
9,model_type.logr,activation.identity,0.8249,0.51155984,0.83758,0.48664626,9,0.0001,1e-05,20,1,,,33.811105728149414
10,model_type.logr,activation.identity,0.8258,0.50550467,0.83954775,0.47912794,10,0.0001,1e-05,20,1,,,37.090003490448
11,model_type.logr,activation.identity,0.82909995,0.5004057,0.84191567,0.47248167,11,0.0001,1e-05,20,1,,,40.38665223121643
12,model_type.logr,activation.identity,0.82699996,0.49591246,0.8438501,0.46640092,12,0.0001,1e-05,20,1,,,44.04994487762451
13,model_type.logr,activation.identity,0.8319,0.49154267,0.8449506,0.46159023,13,0.0001,1e-05,20,1,,,47.56308150291443
14,model_type.logr,activation.identity,0.83199996,0.48722723,0.84680164,0.45686567,14,0.0001,1e-05,20,1,,,51.05271911621094
15,model_type.logr,activation.identity,0.8332,0.48425254,0.8474353,0.45301145,15,0.0001,1e-05,20,1,,,54.42868375778198
16,model_type.logr,activation.identity,0.8333,0.48258808,0.8482524,0.44931054,16,0.0001,1e-05,20,1,,,57.93691945075989
17,model_type.logr,activation.identity,0.8322,0.48027396,0.8499033,0.44595197,17,0.0001,1e-05,20,1,,,61.31774282455444
18,model_type.logr,activation.identity,0.8348,0.47632256,0.85047024,0.44307107,18,0.0001,1e-05,20,1,,,64.71813368797302
19,model_type.logr,activation.identity,0.83489996,0.4741032,0.85128736,0.44018263,19,0.0001,1e-05,20,1,,,67.94398355484009
20,model_type.logr,activation.identity,0.83519995,0.47211176,0.8520044,0.43765026,20,0.0001,1e-05,20,1,,,71.20745468139648
21,model_type.logr,activation.identity,0.8361,0.47113633,0.8534052,0.4350747,21,0.0001,1e-05,20,1,,,74.79309368133545
22,model_type.logr,activation.identity,0.8357,0.46966392,0.85362196,0.43306717,22,0.0001,1e-05,20,1,,,78.18648910522461
23,model_type.logr,activation.identity,0.83779997,0.46706498,0.8546725,0.4306684,23,0.0001,1e-05,20,1,,,81.61340403556824
24,model_type.logr,activation.identity,0.8379,0.46541962,0.85517275,0.42871368,24,0.0001,1e-05,20,1,,,85.18224811553955
25,model_type.logr,activation.identity,0.839,0.46383798,0.85518944,0.42711377,25,0.0001,1e-05,20,1,,,88.75552535057068
26,model_type.logr,activation.identity,0.8387,0.4639395,0.85652345,0.42509437,26,0.0001,1e-05,20,1,,,92.2168915271759
27,model_type.logr,activation.identity,0.83849996,0.4613714,0.8567069,0.42348084,27,0.0001,1e-05,20,1,,,95.7749400138855
28,model_type.logr,activation.identity,0.8384,0.46025962,0.8572572,0.42212647,28,0.0001,1e-05,20,1,,,99.25625419616699
