,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.euclidean,activation.dmelu,0.48999998,1.5638831,0.41448772,1.6172241,0,0.0001,1e-05,40,6,,,15.495879173278809
1,model_type.euclidean,activation.dmelu,0.61179996,1.27501,0.7127134,0.8943984,1,0.0001,1e-05,40,6,,,28.991058588027954
2,model_type.euclidean,activation.dmelu,0.6408,1.153226,0.7799827,0.7037218,2,0.0001,1e-05,40,6,,,42.8523645401001
3,model_type.euclidean,activation.dmelu,0.6622,1.0685769,0.8055296,0.61953765,3,0.0001,1e-05,40,6,,,57.70791172981262
4,model_type.euclidean,activation.dmelu,0.6759,1.0154265,0.823089,0.56375855,4,0.0001,1e-05,40,6,,,71.40558815002441
5,model_type.euclidean,activation.dmelu,0.69159997,0.9665592,0.8375467,0.51872176,5,0.0001,1e-05,40,6,,,85.09976196289062
6,model_type.euclidean,activation.dmelu,0.7044,0.9218079,0.8501701,0.4813429,6,0.0001,1e-05,40,6,,,99.10072994232178
7,model_type.euclidean,activation.dmelu,0.7166,0.8915378,0.8603255,0.44972274,7,0.0001,1e-05,40,6,,,113.98117661476135
8,model_type.euclidean,activation.dmelu,0.7298,0.8552671,0.8690302,0.42284453,8,0.0001,1e-05,40,6,,,127.24120259284973
9,model_type.euclidean,activation.dmelu,0.73759997,0.83335656,0.87708443,0.39949757,9,0.0001,1e-05,40,6,,,141.12127590179443
10,model_type.euclidean,activation.dmelu,0.7503,0.7968699,0.88253736,0.3783332,10,0.0001,1e-05,40,6,,,155.5814344882965
11,model_type.euclidean,activation.dmelu,0.7582,0.76890075,0.8884405,0.35929313,11,0.0001,1e-05,40,6,,,169.86568975448608
12,model_type.euclidean,activation.dmelu,0.7589,0.7695038,0.89507735,0.3417228,12,0.0001,1e-05,40,6,,,183.33656287193298
13,model_type.euclidean,activation.dmelu,0.7705,0.7433074,0.8991796,0.326301,13,0.0001,1e-05,40,6,,,197.37310361862183
14,model_type.euclidean,activation.dmelu,0.7733,0.72114664,0.90416557,0.3115859,14,0.0001,1e-05,40,6,,,211.89589595794678
15,model_type.euclidean,activation.dmelu,0.7831,0.7093984,0.9088681,0.29774058,15,0.0001,1e-05,40,6,,,225.9434187412262
16,model_type.euclidean,activation.dmelu,0.78859997,0.68075925,0.91257006,0.2876347,16,0.0001,1e-05,40,6,,,239.72522616386414
17,model_type.euclidean,activation.dmelu,0.7905,0.68569106,0.9158885,0.27600148,17,0.0001,1e-05,40,6,,,252.93448567390442
18,model_type.euclidean,activation.dmelu,0.7937,0.6686387,0.9189401,0.2671019,18,0.0001,1e-05,40,6,,,266.7150580883026
19,model_type.euclidean,activation.dmelu,0.7948,0.66513425,0.92104125,0.25818127,19,0.0001,1e-05,40,6,,,281.3515591621399
20,model_type.euclidean,activation.dmelu,0.8024,0.64496523,0.92342585,0.2508558,20,0.0001,1e-05,40,6,,,295.04910469055176
21,model_type.euclidean,activation.dmelu,0.80429995,0.63787043,0.9263774,0.24369377,21,0.0001,1e-05,40,6,,,309.7967908382416
22,model_type.euclidean,activation.dmelu,0.7991,0.6558427,0.92826176,0.23766324,22,0.0001,1e-05,40,6,,,324.010479927063
23,model_type.euclidean,activation.dmelu,0.80579996,0.64089817,0.92954576,0.23047897,23,0.0001,1e-05,40,6,,,338.20695781707764
24,model_type.euclidean,activation.dmelu,0.8114,0.62409854,0.9316802,0.22553009,24,0.0001,1e-05,40,6,,,352.7133460044861
