,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.hyperbolic,activation.dmelu,,0.7627049,1.63033,,1.2952704,0,0.01,0.0001,20,2,,,10
1,model_type.hyperbolic,activation.dmelu,,0.49320295,1.0542525,,0.83123964,1,0.01,0.0001,20,2,,,10
2,model_type.hyperbolic,activation.dmelu,,0.34436175,0.736095,,0.53714764,2,0.01,0.0001,20,2,,,10
3,model_type.hyperbolic,activation.dmelu,,0.28334078,0.6056588,,0.3684006,3,0.01,0.0001,20,2,,,10
4,model_type.hyperbolic,activation.dmelu,,0.25515154,0.5454025,,0.29469723,4,0.01,0.0001,20,2,,,10
5,model_type.hyperbolic,activation.dmelu,,0.24086322,0.51486033,,0.2589572,5,0.01,0.0001,20,2,,,10
6,model_type.hyperbolic,activation.dmelu,,0.23858696,0.5099947,,0.23709093,6,0.01,0.0001,20,2,,,10
7,model_type.hyperbolic,activation.dmelu,,0.23760648,0.50789887,,0.22492659,7,0.01,0.0001,20,2,,,10
8,model_type.hyperbolic,activation.dmelu,,0.23037897,0.4924496,,0.21181619,8,0.01,0.0001,20,2,,,10
9,model_type.hyperbolic,activation.dmelu,,0.22081386,0.47200355,,0.19192024,9,0.01,0.0001,20,2,,,10
10,model_type.hyperbolic,activation.dmelu,,0.21311592,0.45554873,,0.1712411,10,0.01,0.0001,20,2,,,10
11,model_type.hyperbolic,activation.dmelu,,0.20547438,0.43921447,,0.15552512,11,0.01,0.0001,20,2,,,10
12,model_type.hyperbolic,activation.dmelu,,0.19528443,0.41743279,,0.1436423,12,0.01,0.0001,20,2,,,10
13,model_type.hyperbolic,activation.dmelu,,0.18400887,0.39333057,,0.13271922,13,0.01,0.0001,20,2,,,10
14,model_type.hyperbolic,activation.dmelu,,0.17456254,0.37313846,,0.12326451,14,0.01,0.0001,20,2,,,10
15,model_type.hyperbolic,activation.dmelu,,0.16755466,0.35815868,,0.11701376,15,0.01,0.0001,20,2,,,10
16,model_type.hyperbolic,activation.dmelu,,0.16162983,0.34549397,,0.11357322,16,0.01,0.0001,20,2,,,10
17,model_type.hyperbolic,activation.dmelu,,0.15599212,0.33344302,,0.110944055,17,0.01,0.0001,20,2,,,10
18,model_type.hyperbolic,activation.dmelu,,0.15103038,0.32283697,,0.1080847,18,0.01,0.0001,20,2,,,10
19,model_type.hyperbolic,activation.dmelu,,0.14689447,0.3139962,,0.10541027,19,0.01,0.0001,20,2,,,10
20,model_type.hyperbolic,activation.dmelu,,0.1427241,0.30508178,,0.10321069,20,0.01,0.0001,20,2,,,10
21,model_type.hyperbolic,activation.dmelu,,0.13764907,0.2942336,,0.10075875,21,0.01,0.0001,20,2,,,10
22,model_type.hyperbolic,activation.dmelu,,0.13190521,0.28195572,,0.097234584,22,0.01,0.0001,20,2,,,10
23,model_type.hyperbolic,activation.dmelu,,0.12643221,0.27025685,,0.09284177,23,0.01,0.0001,20,2,,,10
24,model_type.hyperbolic,activation.dmelu,,0.12169024,0.26012057,,0.08844717,24,0.01,0.0001,20,2,,,10
25,model_type.hyperbolic,activation.dmelu,,0.117367394,0.2508802,,0.08444657,25,0.01,0.0001,20,2,,,10
26,model_type.hyperbolic,activation.dmelu,,0.11318467,0.24193938,,0.080496624,26,0.01,0.0001,20,2,,,10
27,model_type.hyperbolic,activation.dmelu,,0.10941601,0.23388363,,0.07633324,27,0.01,0.0001,20,2,,,10
28,model_type.hyperbolic,activation.dmelu,,0.10638869,0.22741254,,0.072299354,28,0.01,0.0001,20,2,,,10
29,model_type.hyperbolic,activation.dmelu,,0.10388766,0.22206645,,0.06883298,29,0.01,0.0001,20,2,,,10
30,model_type.hyperbolic,activation.dmelu,,0.10141549,0.21678202,,0.065843165,30,0.01,0.0001,20,2,,,10
31,model_type.hyperbolic,activation.dmelu,,0.098858975,0.2113173,,0.06294471,31,0.01,0.0001,20,2,,,10
32,model_type.hyperbolic,activation.dmelu,,0.09653978,0.20635988,,0.06008749,32,0.01,0.0001,20,2,,,10
33,model_type.hyperbolic,activation.dmelu,,0.09468027,0.20238507,,0.057578478,33,0.01,0.0001,20,2,,,10
34,model_type.hyperbolic,activation.dmelu,,0.09315746,0.19912995,,0.0555478,34,0.01,0.0001,20,2,,,10
35,model_type.hyperbolic,activation.dmelu,,0.091818824,0.19626854,,0.05375869,35,0.01,0.0001,20,2,,,10
36,model_type.hyperbolic,activation.dmelu,,0.09070264,0.19388261,,0.052010812,36,0.01,0.0001,20,2,,,10
37,model_type.hyperbolic,activation.dmelu,,0.08978984,0.19193146,,0.050407227,37,0.01,0.0001,20,2,,,10
38,model_type.hyperbolic,activation.dmelu,,0.08880475,0.18982577,,0.04907298,38,0.01,0.0001,20,2,,,10
