,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.poincare,activation.dmelu,,0.07703665,8.486704,,0.16101898,0,0.01,0.0001,20,2,,,10
1,model_type.poincare,activation.dmelu,,0.037328657,4.112293,,0.078630164,1,0.01,0.0001,20,2,,,10
2,model_type.poincare,activation.dmelu,,0.021864284,2.4086678,,0.036337692,2,0.01,0.0001,20,2,,,10
3,model_type.poincare,activation.dmelu,,0.02034884,2.2417197,,0.020031111,3,0.01,0.0001,20,2,,,10
4,model_type.poincare,activation.dmelu,,0.024481408,2.696982,,0.018273965,4,0.01,0.0001,20,2,,,10
5,model_type.poincare,activation.dmelu,,0.02855617,3.145876,,0.022059986,5,0.01,0.0001,20,2,,,10
6,model_type.poincare,activation.dmelu,,0.030365482,3.345198,,0.025511758,6,0.01,0.0001,20,2,,,10
7,model_type.poincare,activation.dmelu,,0.029767966,3.279373,,0.026567712,7,0.01,0.0001,20,2,,,10
8,model_type.poincare,activation.dmelu,,0.02727166,3.0043685,,0.025327949,8,0.01,0.0001,20,2,,,10
9,model_type.poincare,activation.dmelu,,0.023649275,2.6053104,,0.022470698,9,0.01,0.0001,20,2,,,10
10,model_type.poincare,activation.dmelu,,0.019767795,2.177709,,0.018825743,10,0.01,0.0001,20,2,,,10
11,model_type.poincare,activation.dmelu,,0.016338026,1.7998704,,0.0152392695,11,0.01,0.0001,20,2,,,10
12,model_type.poincare,activation.dmelu,,0.013760401,1.5159076,,0.012350113,12,0.01,0.0001,20,2,,,10
13,model_type.poincare,activation.dmelu,,0.012117203,1.3348856,,0.010452812,13,0.01,0.0001,20,2,,,10
14,model_type.poincare,activation.dmelu,,0.01126096,1.240558,,0.009512932,14,0.01,0.0001,20,2,,,10
15,model_type.poincare,activation.dmelu,,0.010940682,1.2052747,,0.009279633,15,0.01,0.0001,20,2,,,10
16,model_type.poincare,activation.dmelu,,0.010911285,1.2020361,,0.009436696,16,0.01,0.0001,20,2,,,10
17,model_type.poincare,activation.dmelu,,0.010990487,1.2107615,,0.00971738,17,0.01,0.0001,20,2,,,10
18,model_type.poincare,activation.dmelu,,0.011062397,1.2186834,,0.009949398,18,0.01,0.0001,20,2,,,10
19,model_type.poincare,activation.dmelu,,0.011058001,1.2181991,,0.0100429775,19,0.01,0.0001,20,2,,,10
20,model_type.poincare,activation.dmelu,,0.010944392,1.2056834,,0.009963331,20,0.01,0.0001,20,2,,,10
21,model_type.poincare,activation.dmelu,,0.010723713,1.1813724,,0.009713659,21,0.01,0.0001,20,2,,,10
22,model_type.poincare,activation.dmelu,,0.010430643,1.1490866,,0.009330326,22,0.01,0.0001,20,2,,,10
23,model_type.poincare,activation.dmelu,,0.010118821,1.1147348,,0.008876685,23,0.01,0.0001,20,2,,,10
24,model_type.poincare,activation.dmelu,,0.009838805,1.083887,,0.008425754,24,0.01,0.0001,20,2,,,10
25,model_type.poincare,activation.dmelu,,0.00961933,1.0597086,,0.008035333,25,0.01,0.0001,20,2,,,10
26,model_type.poincare,activation.dmelu,,0.009463403,1.042531,,0.0077299383,26,0.01,0.0001,20,2,,,10
27,model_type.poincare,activation.dmelu,,0.009357873,1.0309054,,0.0075001796,27,0.01,0.0001,20,2,,,10
28,model_type.poincare,activation.dmelu,,0.009287131,1.023112,,0.0073189153,28,0.01,0.0001,20,2,,,10
29,model_type.poincare,activation.dmelu,,0.009240373,1.017961,,0.007162171,29,0.01,0.0001,20,2,,,10
30,model_type.poincare,activation.dmelu,,0.009210823,1.0147057,,0.007018134,30,0.01,0.0001,20,2,,,10
31,model_type.poincare,activation.dmelu,,0.009192094,1.0126424,,0.006885816,31,0.01,0.0001,20,2,,,10
32,model_type.poincare,activation.dmelu,,0.009178542,1.0111494,,0.006767907,32,0.01,0.0001,20,2,,,10
