,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.poincare,activation.dmelu,,0.114568055,12.120442,,0.2070845,0,0.01,0.0001,20,2,,,10
1,model_type.poincare,activation.dmelu,,0.057579,6.091427,,0.1047385,1,0.01,0.0001,20,2,,,10
2,model_type.poincare,activation.dmelu,,0.034614425,3.661947,,0.052771624,2,0.01,0.0001,20,2,,,10
3,model_type.poincare,activation.dmelu,,0.030705769,3.2484403,,0.028483104,3,0.01,0.0001,20,2,,,10
4,model_type.poincare,activation.dmelu,,0.034581207,3.6584327,,0.021071756,4,0.01,0.0001,20,2,,,10
5,model_type.poincare,activation.dmelu,,0.038193263,4.040561,,0.02229918,5,0.01,0.0001,20,2,,,10
6,model_type.poincare,activation.dmelu,,0.038670078,4.091005,,0.025263729,6,0.01,0.0001,20,2,,,10
7,model_type.poincare,activation.dmelu,,0.03676194,3.889138,,0.026642835,7,0.01,0.0001,20,2,,,10
8,model_type.poincare,activation.dmelu,,0.033919334,3.5884116,,0.026347766,8,0.01,0.0001,20,2,,,10
9,model_type.poincare,activation.dmelu,,0.030845866,3.2632616,,0.025255734,9,0.01,0.0001,20,2,,,10
10,model_type.poincare,activation.dmelu,,0.027648639,2.925019,,0.023785224,10,0.01,0.0001,20,2,,,10
11,model_type.poincare,activation.dmelu,,0.024373505,2.5785344,,0.021915484,11,0.01,0.0001,20,2,,,10
12,model_type.poincare,activation.dmelu,,0.021190664,2.2418134,,0.019648835,12,0.01,0.0001,20,2,,,10
13,model_type.poincare,activation.dmelu,,0.018310236,1.9370859,,0.017165244,13,0.01,0.0001,20,2,,,10
14,model_type.poincare,activation.dmelu,,0.015875503,1.6795094,,0.014717345,14,0.01,0.0001,20,2,,,10
15,model_type.poincare,activation.dmelu,,0.0139341755,1.4741313,,0.012500798,15,0.01,0.0001,20,2,,,10
16,model_type.poincare,activation.dmelu,,0.012477682,1.3200454,,0.010623262,16,0.01,0.0001,20,2,,,10
