,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3249,1.8913015,0.2708667,2.0054593,0,0.0001,1e-05,40,3,,
1,model_type.euclidean,activation.dmelu,0.3597,1.8156558,0.34553057,1.8437661,1,0.0001,1e-05,40,3,,
2,model_type.euclidean,activation.dmelu,0.3761,1.7498274,0.36731753,1.7802645,2,0.0001,1e-05,40,3,,
3,model_type.euclidean,activation.dmelu,0.392,1.7114401,0.38138205,1.7312171,3,0.0001,1e-05,40,3,,
4,model_type.euclidean,activation.dmelu,0.3915,1.683103,0.39730713,1.692391,4,0.0001,1e-05,40,3,,
5,model_type.euclidean,activation.dmelu,0.4123,1.646701,0.40791053,1.6613226,5,0.0001,1e-05,40,3,,
6,model_type.euclidean,activation.dmelu,0.4244,1.6252266,0.4172135,1.6374024,6,0.0001,1e-05,40,3,,
7,model_type.euclidean,activation.dmelu,0.4261,1.6154194,0.4240357,1.620183,7,0.0001,1e-05,40,3,,
8,model_type.euclidean,activation.dmelu,0.42639998,1.5982574,0.4303177,1.6001198,8,0.0001,1e-05,40,3,,
9,model_type.euclidean,activation.dmelu,0.4271,1.596155,0.4368398,1.584009,9,0.0001,1e-05,40,3,,
10,model_type.euclidean,activation.dmelu,0.44059998,1.5763576,0.44014084,1.5700117,10,0.0001,1e-05,40,3,,
11,model_type.euclidean,activation.dmelu,0.4341,1.5763134,0.44584268,1.5565506,11,0.0001,1e-05,40,3,,
12,model_type.euclidean,activation.dmelu,0.45299998,1.5447483,0.44860354,1.5465127,12,0.0001,1e-05,40,3,,
13,model_type.euclidean,activation.dmelu,0.445,1.5625658,0.45418534,1.5334233,13,0.0001,1e-05,40,3,,
14,model_type.euclidean,activation.dmelu,0.45839998,1.5319724,0.45914692,1.523353,14,0.0001,1e-05,40,3,,
15,model_type.euclidean,activation.dmelu,0.44739997,1.5427481,0.4631282,1.5113873,15,0.0001,1e-05,40,3,,
16,model_type.euclidean,activation.dmelu,0.449,1.5315816,0.4646887,1.5036296,16,0.0001,1e-05,40,3,,
17,model_type.euclidean,activation.dmelu,0.46109998,1.5141698,0.46734956,1.4945457,17,0.0001,1e-05,40,3,,
18,model_type.euclidean,activation.dmelu,0.4631,1.510178,0.47233114,1.4860454,18,0.0001,1e-05,40,3,,
19,model_type.euclidean,activation.dmelu,0.4608,1.5080569,0.4737316,1.4788035,19,0.0001,1e-05,40,3,,
20,model_type.euclidean,activation.dmelu,0.47079998,1.4945611,0.47615236,1.47057,20,0.0001,1e-05,40,3,,
21,model_type.euclidean,activation.dmelu,0.4655,1.4867606,0.47949344,1.4605265,21,0.0001,1e-05,40,3,,
22,model_type.euclidean,activation.dmelu,0.46739998,1.483656,0.48053378,1.4545952,22,0.0001,1e-05,40,3,,
23,model_type.euclidean,activation.dmelu,0.461,1.4994742,0.48365477,1.4472181,23,0.0001,1e-05,40,3,,
24,model_type.euclidean,activation.dmelu,0.466,1.5002321,0.4856354,1.4407855,24,0.0001,1e-05,40,3,,
25,model_type.euclidean,activation.dmelu,0.46069998,1.4951212,0.48691583,1.4367945,25,0.0001,1e-05,40,3,,
26,model_type.euclidean,activation.dmelu,0.4752,1.4726572,0.48979673,1.4304087,26,0.0001,1e-05,40,3,,
27,model_type.euclidean,activation.dmelu,0.4818,1.4572625,0.49237755,1.4209125,27,0.0001,1e-05,40,3,,
28,model_type.euclidean,activation.dmelu,0.4831,1.4575825,0.49351794,1.4169858,28,0.0001,1e-05,40,3,,
29,model_type.euclidean,activation.dmelu,0.4793,1.4632156,0.49711907,1.4077036,29,0.0001,1e-05,40,3,,
30,model_type.euclidean,activation.dmelu,0.4822,1.4522033,0.49707907,1.406686,30,0.0001,1e-05,40,3,,
31,model_type.euclidean,activation.dmelu,0.4804,1.4637588,0.4990997,1.4005105,31,0.0001,1e-05,40,3,,
32,model_type.euclidean,activation.dmelu,0.48619998,1.439975,0.50288093,1.3913,32,0.0001,1e-05,40,3,,
33,model_type.euclidean,activation.dmelu,0.48409998,1.4369669,0.5041213,1.3883053,33,0.0001,1e-05,40,3,,
34,model_type.euclidean,activation.dmelu,0.4813,1.4438081,0.50710225,1.3811879,34,0.0001,1e-05,40,3,,
35,model_type.euclidean,activation.dmelu,0.4883,1.4411328,0.5085027,1.3771632,35,0.0001,1e-05,40,3,,
36,model_type.euclidean,activation.dmelu,0.4897,1.4322503,0.5087228,1.3741497,36,0.0001,1e-05,40,3,,
37,model_type.euclidean,activation.dmelu,0.4935,1.4272798,0.5103233,1.3693691,37,0.0001,1e-05,40,3,,
38,model_type.euclidean,activation.dmelu,0.4851,1.4543358,0.5121839,1.3637302,38,0.0001,1e-05,40,3,,
39,model_type.euclidean,activation.dmelu,0.4924,1.4214745,0.51546496,1.3574572,39,0.0001,1e-05,40,3,,
40,model_type.euclidean,activation.dmelu,0.4904,1.4307808,0.5160051,1.3526841,40,0.0001,1e-05,40,3,,
