,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.33409998,1.8701717,0.27394766,2.0125608,0,0.0001,1e-05,40,3,,
1,model_type.euclidean,activation.dmelu,0.3563,1.8136783,0.34609076,1.8328623,1,0.0001,1e-05,40,3,,
2,model_type.euclidean,activation.dmelu,0.3802,1.7444704,0.36651728,1.773768,2,0.0001,1e-05,40,3,,
3,model_type.euclidean,activation.dmelu,0.38819999,1.7096924,0.38450304,1.730922,3,0.0001,1e-05,40,3,,
4,model_type.euclidean,activation.dmelu,0.40219998,1.6767627,0.3974872,1.6967244,4,0.0001,1e-05,40,3,,
5,model_type.euclidean,activation.dmelu,0.41579998,1.6522366,0.4081706,1.6701566,5,0.0001,1e-05,40,3,,
6,model_type.euclidean,activation.dmelu,0.4139,1.6449482,0.41485274,1.6459473,6,0.0001,1e-05,40,3,,
7,model_type.euclidean,activation.dmelu,0.4224,1.6307892,0.4222151,1.6270859,7,0.0001,1e-05,40,3,,
8,model_type.euclidean,activation.dmelu,0.43039998,1.6013386,0.42787692,1.6106201,8,0.0001,1e-05,40,3,,
9,model_type.euclidean,activation.dmelu,0.43449998,1.5998362,0.43543935,1.5930122,9,0.0001,1e-05,40,3,,
10,model_type.euclidean,activation.dmelu,0.4416,1.5755259,0.43952066,1.5781969,10,0.0001,1e-05,40,3,,
11,model_type.euclidean,activation.dmelu,0.44059998,1.5750508,0.44426218,1.5668659,11,0.0001,1e-05,40,3,,
12,model_type.euclidean,activation.dmelu,0.44939998,1.555001,0.4524448,1.5499889,12,0.0001,1e-05,40,3,,
13,model_type.euclidean,activation.dmelu,0.44799998,1.5505028,0.45456547,1.5405099,13,0.0001,1e-05,40,3,,
14,model_type.euclidean,activation.dmelu,0.4574,1.5397761,0.4567862,1.5309602,14,0.0001,1e-05,40,3,,
15,model_type.euclidean,activation.dmelu,0.45929998,1.5324391,0.46072742,1.5199065,15,0.0001,1e-05,40,3,,
16,model_type.euclidean,activation.dmelu,0.4604,1.5236176,0.465649,1.5076528,16,0.0001,1e-05,40,3,,
17,model_type.euclidean,activation.dmelu,0.46409997,1.5228581,0.46873,1.499964,17,0.0001,1e-05,40,3,,
18,model_type.euclidean,activation.dmelu,0.46249998,1.524865,0.4706106,1.4902506,18,0.0001,1e-05,40,3,,
19,model_type.euclidean,activation.dmelu,0.4657,1.5045153,0.47353154,1.4808309,19,0.0001,1e-05,40,3,,
20,model_type.euclidean,activation.dmelu,0.4635,1.5118148,0.47801298,1.4751836,20,0.0001,1e-05,40,3,,
21,model_type.euclidean,activation.dmelu,0.4671,1.4979357,0.47981355,1.4679838,21,0.0001,1e-05,40,3,,
22,model_type.euclidean,activation.dmelu,0.4703,1.4928266,0.48299456,1.459109,22,0.0001,1e-05,40,3,,
23,model_type.euclidean,activation.dmelu,0.46109998,1.5190507,0.48355475,1.4531952,23,0.0001,1e-05,40,3,,
24,model_type.euclidean,activation.dmelu,0.46859998,1.4953895,0.48853633,1.4451622,24,0.0001,1e-05,40,3,,
25,model_type.euclidean,activation.dmelu,0.47489998,1.4775032,0.48993677,1.4405245,25,0.0001,1e-05,40,3,,
26,model_type.euclidean,activation.dmelu,0.4777,1.476099,0.49207747,1.4333416,26,0.0001,1e-05,40,3,,
27,model_type.euclidean,activation.dmelu,0.475,1.4740492,0.49385804,1.427047,27,0.0001,1e-05,40,3,,
28,model_type.euclidean,activation.dmelu,0.477,1.470385,0.49559858,1.4200375,28,0.0001,1e-05,40,3,,
29,model_type.euclidean,activation.dmelu,0.4781,1.4673859,0.4981594,1.4141322,29,0.0001,1e-05,40,3,,
30,model_type.euclidean,activation.dmelu,0.4838,1.4558923,0.50100034,1.4084941,30,0.0001,1e-05,40,3,,
31,model_type.euclidean,activation.dmelu,0.478,1.4580108,0.50192064,1.4045204,31,0.0001,1e-05,40,3,,
32,model_type.euclidean,activation.dmelu,0.47959998,1.4589524,0.5037412,1.3984411,32,0.0001,1e-05,40,3,,
33,model_type.euclidean,activation.dmelu,0.4816,1.4553539,0.50482154,1.3937587,33,0.0001,1e-05,40,3,,
34,model_type.euclidean,activation.dmelu,0.4851,1.4445988,0.50818264,1.3870312,34,0.0001,1e-05,40,3,,
35,model_type.euclidean,activation.dmelu,0.4869,1.4421363,0.51060337,1.3828669,35,0.0001,1e-05,40,3,,
36,model_type.euclidean,activation.dmelu,0.4847,1.4426664,0.5114437,1.3779733,36,0.0001,1e-05,40,3,,
37,model_type.euclidean,activation.dmelu,0.4895,1.4401551,0.5129641,1.3742405,37,0.0001,1e-05,40,3,,
38,model_type.euclidean,activation.dmelu,0.4919,1.4361354,0.51384443,1.3705642,38,0.0001,1e-05,40,3,,
39,model_type.euclidean,activation.dmelu,0.4908,1.4438384,0.5159051,1.3649158,39,0.0001,1e-05,40,3,,
40,model_type.euclidean,activation.dmelu,0.4881,1.4482038,0.51680535,1.3619827,40,0.0001,1e-05,40,3,,
41,model_type.euclidean,activation.dmelu,0.4917,1.4246136,0.5191061,1.3569689,41,0.0001,1e-05,40,3,,
42,model_type.euclidean,activation.dmelu,0.4748,1.4675101,0.51832587,1.355555,42,0.0001,1e-05,40,3,,
43,model_type.euclidean,activation.dmelu,0.4937,1.4284394,0.5228473,1.3532169,43,0.0001,1e-05,40,3,,
44,model_type.euclidean,activation.dmelu,0.487,1.4360938,0.5210067,1.3469971,44,0.0001,1e-05,40,3,,
45,model_type.euclidean,activation.dmelu,0.49589998,1.4198687,0.52544814,1.3421469,45,0.0001,1e-05,40,3,,
46,model_type.euclidean,activation.dmelu,0.49749997,1.4112422,0.52422774,1.3403049,46,0.0001,1e-05,40,3,,
47,model_type.euclidean,activation.dmelu,0.49589998,1.4167593,0.5255682,1.3378404,47,0.0001,1e-05,40,3,,
48,model_type.euclidean,activation.dmelu,0.49289998,1.4292766,0.528109,1.3326768,48,0.0001,1e-05,40,3,,
49,model_type.euclidean,activation.dmelu,0.4976,1.4170631,0.52890927,1.3298236,49,0.0001,1e-05,40,3,,
50,model_type.euclidean,activation.dmelu,0.49989998,1.4250877,0.53078985,1.3273926,50,0.0001,1e-05,40,3,,
51,model_type.euclidean,activation.dmelu,0.4949,1.427484,0.5308099,1.3231804,51,0.0001,1e-05,40,3,,
52,model_type.euclidean,activation.dmelu,0.496,1.4278475,0.5347111,1.3169092,52,0.0001,1e-05,40,3,,
53,model_type.euclidean,activation.dmelu,0.49859998,1.4189693,0.5356714,1.3150504,53,0.0001,1e-05,40,3,,
54,model_type.euclidean,activation.dmelu,0.5025,1.4055052,0.5365517,1.3142477,54,0.0001,1e-05,40,3,,
55,model_type.euclidean,activation.dmelu,0.49969998,1.4065022,0.5355714,1.310157,55,0.0001,1e-05,40,3,,
56,model_type.euclidean,activation.dmelu,0.49469998,1.4342841,0.53539133,1.3094097,56,0.0001,1e-05,40,3,,
57,model_type.euclidean,activation.dmelu,0.4933,1.4165993,0.53943264,1.3031824,57,0.0001,1e-05,40,3,,
58,model_type.euclidean,activation.dmelu,0.4987,1.4149125,0.5384523,1.3017914,58,0.0001,1e-05,40,3,,
59,model_type.euclidean,activation.dmelu,0.49879998,1.4157759,0.5396327,1.3013853,59,0.0001,1e-05,40,3,,
60,model_type.euclidean,activation.dmelu,0.5,1.4227675,0.54161334,1.2960932,60,0.0001,1e-05,40,3,,
61,model_type.euclidean,activation.dmelu,0.49629998,1.4169298,0.5412932,1.2937163,61,0.0001,1e-05,40,3,,
62,model_type.euclidean,activation.dmelu,0.50589997,1.3971314,0.5418934,1.2913308,62,0.0001,1e-05,40,3,,
63,model_type.euclidean,activation.dmelu,0.5058,1.391586,0.543754,1.2882818,63,0.0001,1e-05,40,3,,
64,model_type.euclidean,activation.dmelu,0.5079,1.3923788,0.54539454,1.284435,64,0.0001,1e-05,40,3,,
65,model_type.euclidean,activation.dmelu,0.5072,1.396336,0.5475152,1.2815703,65,0.0001,1e-05,40,3,,
66,model_type.euclidean,activation.dmelu,0.5071,1.3965187,0.5462948,1.2801421,66,0.0001,1e-05,40,3,,
67,model_type.euclidean,activation.dmelu,0.5061,1.4076139,0.54887563,1.276037,67,0.0001,1e-05,40,3,,
68,model_type.euclidean,activation.dmelu,0.5049,1.3882403,0.5491157,1.2733134,68,0.0001,1e-05,40,3,,
69,model_type.euclidean,activation.dmelu,0.50659996,1.4042491,0.5472151,1.2737691,69,0.0001,1e-05,40,3,,
70,model_type.euclidean,activation.dmelu,0.5079,1.3890184,0.55103636,1.2701812,70,0.0001,1e-05,40,3,,
71,model_type.euclidean,activation.dmelu,0.4974,1.4288933,0.5503161,1.2672136,71,0.0001,1e-05,40,3,,
72,model_type.euclidean,activation.dmelu,0.51019996,1.3967223,0.5527769,1.2651795,72,0.0001,1e-05,40,3,,
73,model_type.euclidean,activation.dmelu,0.4985,1.4207548,0.55199665,1.2626623,73,0.0001,1e-05,40,3,,
74,model_type.euclidean,activation.dmelu,0.5029,1.4144728,0.5536772,1.2609686,74,0.0001,1e-05,40,3,,
75,model_type.euclidean,activation.dmelu,0.5026,1.3974831,0.5554578,1.2577475,75,0.0001,1e-05,40,3,,
76,model_type.euclidean,activation.dmelu,0.50699997,1.3992636,0.5541573,1.2571429,76,0.0001,1e-05,40,3,,
77,model_type.euclidean,activation.dmelu,0.51269996,1.3879007,0.5565981,1.2522401,77,0.0001,1e-05,40,3,,
78,model_type.euclidean,activation.dmelu,0.5031,1.4036582,0.5557178,1.2523738,78,0.0001,1e-05,40,3,,
79,model_type.euclidean,activation.dmelu,0.50879997,1.3944284,0.5573984,1.2481726,79,0.0001,1e-05,40,3,,
80,model_type.euclidean,activation.dmelu,0.5143,1.3855907,0.55863875,1.2453423,80,0.0001,1e-05,40,3,,
81,model_type.euclidean,activation.dmelu,0.5075,1.3910284,0.559239,1.2432034,81,0.0001,1e-05,40,3,,
82,model_type.euclidean,activation.dmelu,0.5087,1.3870572,0.5612996,1.2411362,82,0.0001,1e-05,40,3,,
83,model_type.euclidean,activation.dmelu,0.5,1.3996925,0.559379,1.2397723,83,0.0001,1e-05,40,3,,
84,model_type.euclidean,activation.dmelu,0.5071,1.4031342,0.5611396,1.2388057,84,0.0001,1e-05,40,3,,
85,model_type.euclidean,activation.dmelu,0.5139,1.381353,0.56368035,1.2344073,85,0.0001,1e-05,40,3,,
