,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.3278,1.8641127,0.275068,2.0069766,0,0.0001,1e-05,40,3,,
1,model_type.euclidean,activation.dmelu,0.3584,1.8050027,0.34621078,1.8322076,1,0.0001,1e-05,40,3,,
2,model_type.euclidean,activation.dmelu,0.37359998,1.7502013,0.36619717,1.7785102,2,0.0001,1e-05,40,3,,
3,model_type.euclidean,activation.dmelu,0.3856,1.7147543,0.38172215,1.7342932,3,0.0001,1e-05,40,3,,
4,model_type.euclidean,activation.dmelu,0.4042,1.6721383,0.39392605,1.6993115,4,0.0001,1e-05,40,3,,
5,model_type.euclidean,activation.dmelu,0.4107,1.657174,0.4068502,1.6686463,5,0.0001,1e-05,40,3,,
6,model_type.euclidean,activation.dmelu,0.41799998,1.6333507,0.41449264,1.6474955,6,0.0001,1e-05,40,3,,
7,model_type.euclidean,activation.dmelu,0.4278,1.6168545,0.42205507,1.624807,7,0.0001,1e-05,40,3,,
8,model_type.euclidean,activation.dmelu,0.4274,1.6083149,0.43013763,1.6076976,8,0.0001,1e-05,40,3,,
9,model_type.euclidean,activation.dmelu,0.4276,1.6026301,0.43635964,1.5906109,9,0.0001,1e-05,40,3,,
10,model_type.euclidean,activation.dmelu,0.43739998,1.5911111,0.44080105,1.5793036,10,0.0001,1e-05,40,3,,
11,model_type.euclidean,activation.dmelu,0.4473,1.5593789,0.44614276,1.5629923,11,0.0001,1e-05,40,3,,
12,model_type.euclidean,activation.dmelu,0.4457,1.5557742,0.4497039,1.5491235,12,0.0001,1e-05,40,3,,
13,model_type.euclidean,activation.dmelu,0.4454,1.5495373,0.4546855,1.5395542,13,0.0001,1e-05,40,3,,
14,model_type.euclidean,activation.dmelu,0.4578,1.5301123,0.4574864,1.5289929,14,0.0001,1e-05,40,3,,
15,model_type.euclidean,activation.dmelu,0.4556,1.5285494,0.46232796,1.5175775,15,0.0001,1e-05,40,3,,
16,model_type.euclidean,activation.dmelu,0.4515,1.5334891,0.46414852,1.5063598,16,0.0001,1e-05,40,3,,
17,model_type.euclidean,activation.dmelu,0.46019998,1.5175099,0.46991038,1.4968115,17,0.0001,1e-05,40,3,,
18,model_type.euclidean,activation.dmelu,0.4529,1.5393133,0.4715109,1.4866676,18,0.0001,1e-05,40,3,,
19,model_type.euclidean,activation.dmelu,0.4664,1.4979013,0.4744518,1.4786935,19,0.0001,1e-05,40,3,,
20,model_type.euclidean,activation.dmelu,0.461,1.5051423,0.47745278,1.4712692,20,0.0001,1e-05,40,3,,
21,model_type.euclidean,activation.dmelu,0.4588,1.5101848,0.4803737,1.4631739,21,0.0001,1e-05,40,3,,
22,model_type.euclidean,activation.dmelu,0.47349998,1.4816,0.48139405,1.4563998,22,0.0001,1e-05,40,3,,
23,model_type.euclidean,activation.dmelu,0.47079998,1.4882252,0.48487517,1.4505641,23,0.0001,1e-05,40,3,,
24,model_type.euclidean,activation.dmelu,0.4705,1.4790454,0.48547536,1.443993,24,0.0001,1e-05,40,3,,
25,model_type.euclidean,activation.dmelu,0.4736,1.4750876,0.49291775,1.4353715,25,0.0001,1e-05,40,3,,
26,model_type.euclidean,activation.dmelu,0.47219998,1.4698734,0.49273768,1.4313152,26,0.0001,1e-05,40,3,,
27,model_type.euclidean,activation.dmelu,0.47059998,1.4708606,0.4931578,1.4259998,27,0.0001,1e-05,40,3,,
28,model_type.euclidean,activation.dmelu,0.4698,1.4802053,0.49767926,1.419524,28,0.0001,1e-05,40,3,,
29,model_type.euclidean,activation.dmelu,0.4822,1.4579713,0.49719912,1.4147471,29,0.0001,1e-05,40,3,,
30,model_type.euclidean,activation.dmelu,0.4813,1.4591299,0.5,1.4092847,30,0.0001,1e-05,40,3,,
31,model_type.euclidean,activation.dmelu,0.48169997,1.4577732,0.5024808,1.4051809,31,0.0001,1e-05,40,3,,
32,model_type.euclidean,activation.dmelu,0.47759998,1.4596251,0.50478154,1.4000025,32,0.0001,1e-05,40,3,,
33,model_type.euclidean,activation.dmelu,0.4854,1.4547999,0.50336105,1.3968364,33,0.0001,1e-05,40,3,,
34,model_type.euclidean,activation.dmelu,0.4757,1.4804273,0.50488156,1.3919001,34,0.0001,1e-05,40,3,,
35,model_type.euclidean,activation.dmelu,0.4899,1.4437637,0.5058819,1.3880064,35,0.0001,1e-05,40,3,,
36,model_type.euclidean,activation.dmelu,0.4861,1.4410964,0.5077625,1.3814245,36,0.0001,1e-05,40,3,,
37,model_type.euclidean,activation.dmelu,0.48499998,1.4499701,0.50992316,1.3784839,37,0.0001,1e-05,40,3,,
38,model_type.euclidean,activation.dmelu,0.4863,1.4407849,0.51226395,1.3741637,38,0.0001,1e-05,40,3,,
39,model_type.euclidean,activation.dmelu,0.48589998,1.441265,0.5143846,1.370835,39,0.0001,1e-05,40,3,,
40,model_type.euclidean,activation.dmelu,0.4818,1.4663132,0.5142646,1.3664808,40,0.0001,1e-05,40,3,,
41,model_type.euclidean,activation.dmelu,0.4886,1.4342353,0.51856595,1.362008,41,0.0001,1e-05,40,3,,
42,model_type.euclidean,activation.dmelu,0.4885,1.4434859,0.51768565,1.3598425,42,0.0001,1e-05,40,3,,
43,model_type.euclidean,activation.dmelu,0.48709998,1.4548038,0.51826584,1.3557526,43,0.0001,1e-05,40,3,,
44,model_type.euclidean,activation.dmelu,0.4953,1.43296,0.51852596,1.3546772,44,0.0001,1e-05,40,3,,
45,model_type.euclidean,activation.dmelu,0.4906,1.437491,0.5220271,1.3486148,45,0.0001,1e-05,40,3,,
