Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
h_plusplus,relu,mnist,0.9146999716758728,0.29345664381980896,0.8697028251599147,0.4450298887707277,0,0.01,1e-05,sgd,40,1,12.551584482192993
h_plusplus,relu,mnist,0.9070999622344971,0.29638758301734924,0.9130463752665245,0.2886927638615944,1,0.01,1e-05,sgd,40,1,22.97035264968872
h_plusplus,relu,mnist,0.8901999592781067,0.3384998142719269,0.9212919776119403,0.25927467758991696,2,0.01,1e-05,sgd,40,1,33.70265817642212
h_plusplus,relu,mnist,0.9318999648094177,0.22839641571044922,0.9276385927505331,0.2396739534755696,3,0.01,1e-05,sgd,40,1,44.2812385559082
h_plusplus,relu,mnist,0.935699999332428,0.21489675343036652,0.9307202825159915,0.22614592490499336,4,0.01,1e-05,sgd,40,1,54.60765266418457
h_plusplus,relu,mnist,0.9395999908447266,0.2037343978881836,0.9349513592750534,0.21512807205891304,5,0.01,1e-05,sgd,40,1,65.1163318157196
h_plusplus,relu,mnist,0.933899998664856,0.22169111669063568,0.9375999466950959,0.2052076665966559,6,0.01,1e-05,sgd,40,1,75.62235951423645
h_plusplus,relu,mnist,0.916700005531311,0.27400463819503784,0.9401652452025586,0.1992740978453078,7,0.01,1e-05,sgd,40,1,86.56401348114014
h_plusplus,relu,mnist,0.9165999889373779,0.2688446640968323,0.9422974413646056,0.19134583421496312,8,0.01,1e-05,sgd,40,1,97.21813201904297
h_plusplus,relu,mnist,0.8912000060081482,0.3722630739212036,0.9441464552238806,0.18329164996616112,9,0.01,1e-05,sgd,40,1,108.0650622844696
h_plusplus,relu,mnist,0.9156999588012695,0.2758227288722992,0.9445462420042644,0.18113880200402888,10,0.01,1e-05,sgd,40,1,118.72976922988892
h_plusplus,relu,mnist,0.9494999647140503,0.16611073911190033,0.9471281982942431,0.17690280001404,11,0.01,1e-05,sgd,40,1,129.32899045944214
h_plusplus,relu,mnist,0.9490000009536743,0.1614445596933365,0.9470615671641791,0.17304522375554354,12,0.01,1e-05,sgd,40,1,139.96897292137146
h_plusplus,relu,mnist,0.9467999935150146,0.17158234119415283,0.94926039445629,0.16743238504702,13,0.01,1e-05,sgd,40,1,150.50507879257202
h_plusplus,relu,mnist,0.9343000054359436,0.2218572497367859,0.9511427238805971,0.16043813778425076,14,0.01,1e-05,sgd,40,1,160.9993224143982
h_plusplus,relu,mnist,0.9312999844551086,0.22471794486045837,0.9508595415778252,0.16172204943878182,15,0.01,1e-05,sgd,40,1,171.71838808059692
h_plusplus,relu,mnist,0.9442999958992004,0.17425286769866943,0.9523087686567164,0.15437907842335416,16,0.01,1e-05,sgd,40,1,182.16479992866516
h_plusplus,relu,mnist,0.9465999603271484,0.17211228609085083,0.9525419776119403,0.15414112207017092,17,0.01,1e-05,sgd,40,1,192.7087264060974
h_plusplus,relu,mnist,0.9413999915122986,0.19002975523471832,0.9529251066098081,0.15379103532196012,18,0.01,1e-05,sgd,40,1,203.04148650169373
h_plusplus,relu,mnist,0.9526999592781067,0.15951751172542572,0.9553238272921108,0.14736635370680423,19,0.01,1e-05,sgd,40,1,213.47248482704163
h_plusplus,relu,mnist,0.9472999572753906,0.16971684992313385,0.9560734275053305,0.1438143548390854,20,0.01,1e-05,sgd,40,1,223.84163522720337
h_plusplus,relu,mnist,0.9556999802589417,0.14555895328521729,0.9563232942430704,0.14266859924992614,21,0.01,1e-05,sgd,40,1,234.60472702980042
h_plusplus,relu,mnist,0.9394999742507935,0.19354234635829926,0.9544742803837953,0.15051814215654916,22,0.01,1e-05,sgd,40,1,245.41843628883362
h_plusplus,relu,mnist,0.9451999664306641,0.19482021033763885,0.9580390458422174,0.13686119212902018,23,0.01,1e-05,sgd,40,1,255.90586137771606
