,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.dmelu,0.3509,1.836834,0.3046775,1.949522,0,0.0001,1e-05,40,1,,,19.064754247665405
1,model_type.hyperbolic,activation.dmelu,0.3691,1.7936953,0.36705747,1.8080301,1,0.0001,1e-05,40,1,,,34.7437162399292
2,model_type.hyperbolic,activation.dmelu,0.39569998,1.7480053,0.3831226,1.761997,2,0.0001,1e-05,40,1,,,51.85757231712341
3,model_type.hyperbolic,activation.dmelu,0.4048,1.7131846,0.39744717,1.7279711,3,0.0001,1e-05,40,1,,,67.0701334476471
4,model_type.hyperbolic,activation.dmelu,0.4091,1.6882164,0.40623,1.7025286,4,0.0001,1e-05,40,1,,,82.76355719566345
5,model_type.hyperbolic,activation.dmelu,0.4222,1.6644602,0.41701344,1.6730368,5,0.0001,1e-05,40,1,,,100.36553883552551
6,model_type.hyperbolic,activation.dmelu,0.42,1.6566705,0.42577624,1.6519505,6,0.0001,1e-05,40,1,,,116.12763166427612
7,model_type.hyperbolic,activation.dmelu,0.4122,1.661443,0.43301857,1.6304463,7,0.0001,1e-05,40,1,,,131.84384846687317
8,model_type.hyperbolic,activation.dmelu,0.43469998,1.6245496,0.43679976,1.6123146,8,0.0001,1e-05,40,1,,,148.18899393081665
9,model_type.hyperbolic,activation.dmelu,0.43649998,1.612077,0.44098112,1.5996853,9,0.0001,1e-05,40,1,,,164.3155176639557
10,model_type.hyperbolic,activation.dmelu,0.4384,1.6017789,0.4465229,1.5867133,10,0.0001,1e-05,40,1,,,181.8427872657776
11,model_type.hyperbolic,activation.dmelu,0.4511,1.5818614,0.45070422,1.5731441,11,0.0001,1e-05,40,1,,,199.38062000274658
12,model_type.hyperbolic,activation.dmelu,0.44669998,1.5906837,0.45384523,1.562535,12,0.0001,1e-05,40,1,,,215.49377155303955
13,model_type.hyperbolic,activation.dmelu,0.43469998,1.6087908,0.45636603,1.554449,13,0.0001,1e-05,40,1,,,232.52858328819275
