,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.resnet18,0.0673076923076923,4.571105425174419,0.042233516,4.884764,0,0.01,0.0005,272.7446982860565
1,model_type.resnet18,0.109375,4.193171690671872,0.09421015,4.3610663,1,0.01,0.0005,480.63404417037964
2,model_type.resnet18,0.14703525641025642,3.9399027702135916,0.13959467,4.0157375,2,0.01,0.0005,691.6215708255768
3,model_type.resnet18,0.1764823717948718,3.805688503461006,0.17320542,3.7776802,3,0.01,0.0005,898.8559863567352
4,model_type.resnet18,0.1971153846153846,3.6077041687109532,0.20394526,3.587278,4,0.01,0.0005,1104.2862148284912
5,model_type.resnet18,0.23217147435897437,3.4167586717850122,0.2278029,3.428851,5,0.01,0.0005,1310.4434406757355
6,model_type.resnet18,0.25861378205128205,3.2655825400963807,0.25358114,3.2895627,6,0.01,0.0005,1520.5240285396576
7,model_type.resnet18,0.26382211538461536,3.2058063500966782,0.2746779,3.1661022,7,0.01,0.0005,1727.851051568985
8,model_type.resnet18,0.24719551282051283,3.3281451494265823,0.29479432,3.0536935,8,0.01,0.0005,1936.9445796012878
9,model_type.resnet18,0.2702323717948718,3.2204166436806703,0.31365037,2.9514258,9,0.01,0.0005,2143.1846945285797
10,model_type.resnet18,0.3098958333333333,2.964115402637384,0.33166614,2.855038,10,0.01,0.0005,2346.3861453533173
11,model_type.resnet18,0.30528846153846156,2.9965244959562254,0.34887165,2.76954,11,0.01,0.0005,2555.2742879390717
12,model_type.resnet18,0.344150641025641,2.809805139517173,0.36242598,2.6946304,12,0.01,0.0005,2762.722613096237
13,model_type.resnet18,0.35717147435897434,2.7487539496177282,0.37884122,2.6133692,13,0.01,0.0005,2968.5335443019867
14,model_type.resnet18,0.35396634615384615,2.7119672695795694,0.393776,2.5453186,14,0.01,0.0005,3171.366824865341
15,model_type.resnet18,0.335536858974359,2.9098573250648303,0.40394926,2.482927,15,0.01,0.0005,3377.214207649231
16,model_type.resnet18,0.3605769230769231,2.701539247463911,0.4178737,2.4172318,16,0.01,0.0005,3582.5926122665405
17,model_type.resnet18,0.37520032051282054,2.617627602357131,0.4309679,2.3587012,17,0.01,0.0005,3788.8033990859985
18,model_type.resnet18,0.4074519230769231,2.473662692766923,0.44073105,2.3022733,18,0.01,0.0005,3999.749047279358
19,model_type.resnet18,0.40184294871794873,2.5212287444334764,0.45367518,2.2475798,19,0.01,0.0005,4206.775994300842
20,model_type.resnet18,0.4204727564102564,2.415462214213151,0.4640485,2.1956928,20,0.01,0.0005,4414.914164304733
21,model_type.resnet18,0.4154647435897436,2.455298533806434,0.47571224,2.1462593,21,0.01,0.0005,4621.137797117233
22,model_type.resnet18,0.4170673076923077,2.406488504165258,0.4872159,2.095102,22,0.01,0.0005,4827.430459260941
23,model_type.resnet18,0.4385016025641026,2.3482080025550647,0.4955586,2.0468159,23,0.01,0.0005,5036.154725551605
24,model_type.resnet18,0.4306891025641026,2.4079200610136375,0.50706226,2.0014565,24,0.01,0.0005,5245.473116397858
25,model_type.resnet18,0.43689903846153844,2.33903514727568,0.51351434,1.9608033,25,0.01,0.0005,5452.96102976799
26,model_type.resnet18,0.4395032051282051,2.3568805150496654,0.5241177,1.9169576,26,0.01,0.0005,5661.207081794739
27,model_type.resnet18,0.4489182692307692,2.2930368215609818,0.53398085,1.870808,27,0.01,0.0005,5870.607597112656
28,model_type.resnet18,0.4661458333333333,2.2115964706127462,0.543764,1.8279591,28,0.01,0.0005,6077.710366487503
29,model_type.resnet18,0.469150641025641,2.20622779467167,0.5514865,1.7887467,29,0.01,0.0005,6287.331257820129
30,model_type.resnet18,0.4697516025641026,2.180329014093448,0.55925894,1.7519535,30,0.01,0.0005,6498.881603717804
31,model_type.resnet18,0.4667467948717949,2.2223178927715006,0.5701124,1.7125943,31,0.01,0.0005,6719.882138490677
32,model_type.resnet18,0.4609375,2.273827713269454,0.57670456,1.6733892,32,0.01,0.0005,6950.5535197258
33,model_type.resnet18,0.4697516025641026,2.2155316869417825,0.58659774,1.633112,33,0.01,0.0005,7163.62130522728
34,model_type.resnet18,0.476161858974359,2.1737282963899465,0.5941401,1.5948025,34,0.01,0.0005,7386.158685684204
35,model_type.resnet18,0.4817708333333333,2.146296193966499,0.60240275,1.5620458,35,0.01,0.0005,7625.004080057144
36,model_type.resnet18,0.4873798076923077,2.126420056208586,0.6109755,1.5241643,36,0.01,0.0005,7847.452147245407
37,model_type.resnet18,0.4879807692307692,2.158978078609858,0.62139887,1.4866738,37,0.01,0.0005,8054.8363382816315
38,model_type.resnet18,0.47896634615384615,2.171656902019794,0.6263204,1.4565802,38,0.01,0.0005,8262.842005491257
39,model_type.resnet18,0.4733573717948718,2.2105142932671766,0.6349532,1.420827,39,0.01,0.0005,8470.661093711853
40,model_type.resnet18,0.49238782051282054,2.127157755387135,0.6416553,1.3891677,40,0.01,0.0005,8676.188424825668
41,model_type.resnet18,0.4941907051282051,2.1164492261715426,0.6512884,1.3518417,41,0.01,0.0005,8885.36725640297
42,model_type.resnet18,0.4863782051282051,2.147097741946196,0.6599412,1.3164865,42,0.01,0.0005,9091.707479953766
43,model_type.resnet18,0.48938301282051283,2.136414104547256,0.6659331,1.2850916,43,0.01,0.0005,9393.378981113434
44,model_type.resnet18,0.499599358974359,2.1303977981591835,0.6742558,1.2506882,44,0.01,0.0005,9636.032422542572
45,model_type.resnet18,0.5032051282051282,2.1054504483174057,0.6821283,1.2228382,45,0.01,0.0005,9868.478173971176
46,model_type.resnet18,0.48978365384615385,2.1843976072776012,0.6899308,1.1854079,46,0.01,0.0005,10091.634855031967
47,model_type.resnet18,0.49779647435897434,2.1323352593642015,0.69867355,1.1513138,47,0.01,0.0005,10324.722413778305
48,model_type.resnet18,0.49559294871794873,2.1357236412855296,0.70517564,1.1199378,48,0.01,0.0005,10548.844110965729
49,model_type.resnet18,0.5052083333333334,2.0924811409069943,0.71411854,1.0853312,49,0.01,0.0005,10769.293468236923
50,model_type.resnet18,0.5068108974358975,2.1336458325386047,0.7223411,1.0565453,50,0.01,0.0005,11032.9773042202
51,model_type.resnet18,0.4879807692307692,2.1803654783811326,0.7284931,1.0280797,51,0.01,0.0005,11294.255583763123
52,model_type.resnet18,0.49559294871794873,2.2060099763747973,0.73682576,1.0009356,52,0.01,0.0005,11505.205567121506
53,model_type.resnet18,0.4979967948717949,2.1762474347383547,0.7448584,0.967424,53,0.01,0.0005,11745.51074385643
54,model_type.resnet18,0.5034054487179487,2.1017175163978186,0.75308096,0.9356717,54,0.01,0.0005,11990.85356426239
55,model_type.resnet18,0.4989983974358974,2.1929374107947717,0.76016325,0.9051311,55,0.01,0.0005,12234.480515241623
56,model_type.resnet18,0.47736378205128205,2.3446744038508487,0.7664052,0.8772179,56,0.01,0.0005,12461.292316436768
57,model_type.resnet18,0.491786858974359,2.22827756863374,0.7753081,0.8428767,57,0.01,0.0005,12674.101932764053
58,model_type.resnet18,0.5082131410256411,2.1538937305792785,0.78106993,0.81909084,58,0.01,0.0005,12882.303706884384
59,model_type.resnet18,0.47736378205128205,2.4033529529204736,0.7897027,0.79365647,59,0.01,0.0005,13096.75101852417
60,model_type.resnet18,0.4909855769230769,2.259828064686213,0.7985755,0.7611125,60,0.01,0.0005,13314.14129781723
61,model_type.resnet18,0.5534855769230769,1.9312892174109435,0.8802317,0.518045,61,0.01,0.0005,13594.086252689362
62,model_type.resnet18,0.5496794871794872,1.9401206985498085,0.90068823,0.46171373,62,0.01,0.0005,13842.09011387825
63,model_type.resnet18,0.5466746794871795,1.9477002635980263,0.9055598,0.44333455,63,0.01,0.0005,14075.914316415787
