,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.resnet18,0.06810897435897435,4.585189385291858,0.04330386,4.8784356,0,0.01,0.0005,283.9550189971924
1,model_type.resnet18,0.11077724358974358,4.224832800718454,0.0959207,4.3619976,1,0.01,0.0005,492.391877412796
2,model_type.resnet18,0.14743589743589744,3.897203353735117,0.14043494,4.0105753,2,0.01,0.0005,698.7180080413818
3,model_type.resnet18,0.17127403846153846,3.7732277864064927,0.17469591,3.770684,3,0.01,0.0005,903.3613119125366
4,model_type.resnet18,0.20412660256410256,3.5477954118679733,0.20300496,3.581908,4,0.01,0.0005,1157.1789140701294
5,model_type.resnet18,0.2029246794871795,3.571056121434921,0.22798295,3.4313385,5,0.01,0.0005,1364.3751740455627
6,model_type.resnet18,0.2481971153846154,3.2960183712152333,0.2528909,3.2933044,6,0.01,0.0005,1572.9199805259705
7,model_type.resnet18,0.26021634615384615,3.290058942941519,0.27230713,3.1723144,7,0.01,0.0005,1780.9106035232544
8,model_type.resnet18,0.2792467948717949,3.122033430979802,0.293794,3.0633616,8,0.01,0.0005,1985.8953895568848
9,model_type.resnet18,0.26742788461538464,3.2025551795959473,0.31008923,2.96147,9,0.01,0.0005,2198.639016866684
10,model_type.resnet18,0.2720352564102564,3.1622327596713333,0.32847512,2.8695734,10,0.01,0.0005,2409.8172631263733
11,model_type.resnet18,0.312099358974359,2.964888490163363,0.34519047,2.7813425,11,0.01,0.0005,2621.91783952713
12,model_type.resnet18,0.34194711538461536,2.8217551555389013,0.3627961,2.7002618,12,0.01,0.0005,2825.825309276581
13,model_type.resnet18,0.359375,2.715686791982406,0.3778209,2.6250825,13,0.01,0.0005,3042.094961166382
14,model_type.resnet18,0.3463541666666667,2.804041263384697,0.39169535,2.5513978,14,0.01,0.0005,3248.4385135173798
15,model_type.resnet18,0.38842147435897434,2.6125248915109878,0.40547976,2.4876432,15,0.01,0.0005,3465.5123035907745
16,model_type.resnet18,0.37560096153846156,2.6725783867713733,0.41742358,2.4239225,16,0.01,0.0005,3672.7852313518524
17,model_type.resnet18,0.3864182692307692,2.5954568080413036,0.42677656,2.363944,17,0.01,0.0005,3930.7961659431458
18,model_type.resnet18,0.40625,2.4835839042296777,0.4416013,2.3094916,18,0.01,0.0005,4188.297057390213
19,model_type.resnet18,0.398838141025641,2.5273038836625905,0.45113435,2.255296,19,0.01,0.0005,4404.918208599091
20,model_type.resnet18,0.42107371794871795,2.4435399633187513,0.4628381,2.2032018,20,0.01,0.0005,4615.352134943008
21,model_type.resnet18,0.41947115384615385,2.4263511773867483,0.4714909,2.1543953,21,0.01,0.0005,4829.10794043541
22,model_type.resnet18,0.4098557692307692,2.4940474782234583,0.48444504,2.1045496,22,0.01,0.0005,5042.321996927261
23,model_type.resnet18,0.4296875,2.3850146256960354,0.49290773,2.0561466,23,0.01,0.0005,5247.032251119614
24,model_type.resnet18,0.4250801282051282,2.4194184786234145,0.50324106,2.0119011,24,0.01,0.0005,5464.436880111694
