,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.resnet18,0.06630608974358974,4.580229979294997,0.044834346,4.8766966,0,0.01,0.0005,201.61104011535645
1,model_type.resnet18,0.11838942307692307,4.166470494025793,0.09660091,4.3513002,1,0.01,0.0005,402.43273997306824
2,model_type.resnet18,0.1502403846153846,3.9030452355360374,0.14084508,4.001812,2,0.01,0.0005,605.7541410923004
3,model_type.resnet18,0.18088942307692307,3.7161177029976478,0.17511603,3.7689297,3,0.01,0.0005,805.9770412445068
4,model_type.resnet18,0.18830128205128205,3.6606815992257533,0.20496559,3.5855658,4,0.01,0.0005,1007.7570505142212
5,model_type.resnet18,0.19791666666666666,3.572191113080734,0.23039372,3.4271348,5,0.01,0.0005,1205.300531387329
6,model_type.resnet18,0.24879807692307693,3.315884550412496,0.25154048,3.2908647,6,0.01,0.0005,1402.3052084445953
7,model_type.resnet18,0.26802884615384615,3.2046712453548727,0.27336746,3.1721363,7,0.01,0.0005,1604.363953113556
8,model_type.resnet18,0.2776442307692308,3.174578914275536,0.29229355,3.0599287,8,0.01,0.0005,1803.933198928833
9,model_type.resnet18,0.3030849358974359,2.997490782004136,0.31229994,2.9570634,9,0.01,0.0005,2003.2283470630646
10,model_type.resnet18,0.3125,2.9830491879047494,0.32796496,2.8659365,10,0.01,0.0005,2205.014171361923
11,model_type.resnet18,0.33052884615384615,2.832064436032222,0.34520048,2.776359,11,0.01,0.0005,2411.7241842746735
12,model_type.resnet18,0.3034855769230769,3.0113651232841687,0.3622359,2.6984434,12,0.01,0.0005,2619.4339163303375
13,model_type.resnet18,0.36017628205128205,2.735277328735743,0.37728074,2.6235821,13,0.01,0.0005,2821.8218870162964
14,model_type.resnet18,0.35857371794871795,2.7338561492088513,0.3916453,2.5503614,14,0.01,0.0005,3022.357091188431
15,model_type.resnet18,0.37099358974358976,2.6295544642668505,0.4059799,2.481644,15,0.01,0.0005,3223.7647590637207
16,model_type.resnet18,0.3639823717948718,2.7465108327376537,0.41912413,2.4188957,16,0.01,0.0005,3423.0718429088593
17,model_type.resnet18,0.3936298076923077,2.5276591090055613,0.43185818,2.359853,17,0.01,0.0005,3622.590847015381
18,model_type.resnet18,0.4032451923076923,2.4898852491990113,0.44115117,2.3048666,18,0.01,0.0005,3823.704124689102
19,model_type.resnet18,0.3968349358974359,2.558110088874132,0.4515945,2.2508523,19,0.01,0.0005,4017.7785181999207
20,model_type.resnet18,0.40064102564102566,2.5321391912607045,0.4640585,2.1986263,20,0.01,0.0005,4213.157439947128
21,model_type.resnet18,0.40024038461538464,2.541344333917667,0.47369158,2.1456316,21,0.01,0.0005,4411.404632091522
22,model_type.resnet18,0.4260817307692308,2.3827554002786293,0.48423496,2.101837,22,0.01,0.0005,4606.617680072784
23,model_type.resnet18,0.4050480769230769,2.530212986163604,0.49566862,2.0500703,23,0.01,0.0005,4803.910969734192
24,model_type.resnet18,0.44811698717948717,2.28689320729329,0.5048916,2.005355,24,0.01,0.0005,5004.200794696808
25,model_type.resnet18,0.43689903846153844,2.340113966892927,0.51303416,1.9579602,25,0.01,0.0005,5204.010263442993
26,model_type.resnet18,0.44751602564102566,2.287973321401156,0.5244578,1.9206321,26,0.01,0.0005,5399.677402496338
27,model_type.resnet18,0.47275641025641024,2.199774690163441,0.5309099,1.8762492,27,0.01,0.0005,5594.504706144333
28,model_type.resnet18,0.45492788461538464,2.2518735634974942,0.540713,1.8382539,28,0.01,0.0005,5797.4528040885925
29,model_type.resnet18,0.4511217948717949,2.284974304529337,0.55150646,1.7913659,29,0.01,0.0005,5998.583560705185
30,model_type.resnet18,0.47155448717948717,2.215364387402168,0.5582286,1.755694,30,0.01,0.0005,6198.723994970322
31,model_type.resnet18,0.47215544871794873,2.196019227688129,0.56869197,1.7159134,31,0.01,0.0005,6399.735816717148
32,model_type.resnet18,0.4751602564102564,2.186334495361035,0.5772647,1.6742706,32,0.01,0.0005,6601.629568576813
33,model_type.resnet18,0.46274038461538464,2.2353141200848117,0.58451706,1.6420676,33,0.01,0.0005,6801.143488407135
34,model_type.resnet18,0.47716346153846156,2.156434823305179,0.5934999,1.6033177,34,0.01,0.0005,7001.371270656586
35,model_type.resnet18,0.4735576923076923,2.216881363819807,0.60232276,1.5642463,35,0.01,0.0005,7199.870936393738
36,model_type.resnet18,0.46895032051282054,2.203477148826306,0.61162573,1.5270575,36,0.01,0.0005,7398.8807146549225
37,model_type.resnet18,0.49238782051282054,2.111553968527378,0.6173776,1.4938463,37,0.01,0.0005,7599.0674295425415
38,model_type.resnet18,0.4931891025641026,2.121189582042205,0.6268006,1.4577274,38,0.01,0.0005,7798.865483283997
39,model_type.resnet18,0.4801682692307692,2.2085618483714566,0.63482314,1.422909,39,0.01,0.0005,7998.500768661499
40,model_type.resnet18,0.48938301282051283,2.1274711138162856,0.64292574,1.3890883,40,0.01,0.0005,8198.920810222626
41,model_type.resnet18,0.49759615384615385,2.1137354526764307,0.6513984,1.3519663,41,0.01,0.0005,8396.62497138977
42,model_type.resnet18,0.4983974358974359,2.1246933952355995,0.6578605,1.3220341,42,0.01,0.0005,8593.010558128357
43,model_type.resnet18,0.4753605769230769,2.276420681904524,0.6669134,1.2848252,43,0.01,0.0005,8795.56813788414
44,model_type.resnet18,0.49619391025641024,2.11786320576301,0.67514604,1.2525009,44,0.01,0.0005,8992.34937286377
45,model_type.resnet18,0.5022035256410257,2.135567516852648,0.6821783,1.22085,45,0.01,0.0005,9193.077661514282
46,model_type.resnet18,0.48778044871794873,2.175632038177588,0.68888044,1.1894274,46,0.01,0.0005,9392.149220943451
47,model_type.resnet18,0.5108173076923077,2.0735343511287985,0.69794333,1.1555265,47,0.01,0.0005,9589.870336771011
48,model_type.resnet18,0.47836538461538464,2.264337802544618,0.7068962,1.1209117,48,0.01,0.0005,9786.327434539795
49,model_type.resnet18,0.4941907051282051,2.175905706026615,0.7137184,1.089064,49,0.01,0.0005,9982.693463563919
50,model_type.resnet18,0.5140224358974359,2.0861073701809616,0.721861,1.0567751,50,0.01,0.0005,10183.116491794586
51,model_type.resnet18,0.49979967948717946,2.118531285188137,0.7302637,1.0240692,51,0.01,0.0005,10383.962591409683
52,model_type.resnet18,0.507011217948718,2.1305271830314245,0.73473513,0.99818003,52,0.01,0.0005,10583.380987644196
53,model_type.resnet18,0.4951923076923077,2.1895902279095774,0.7460287,0.96483094,53,0.01,0.0005,10782.340869665146
54,model_type.resnet18,0.5026041666666666,2.177940140932034,0.75405127,0.9345908,54,0.01,0.0005,10981.978553533554
55,model_type.resnet18,0.4989983974358974,2.1713152634791837,0.7585327,0.90935445,55,0.01,0.0005,11181.122908353806
56,model_type.resnet18,0.5064102564102564,2.15449296663969,0.7668454,0.8798762,56,0.01,0.0005,11381.422415018082
57,model_type.resnet18,0.5096153846153846,2.142048763923156,0.77443784,0.85117435,57,0.01,0.0005,11579.053215265274
58,model_type.resnet18,0.49559294871794873,2.2642739598567667,0.7837208,0.81912977,58,0.01,0.0005,11779.868969202042
59,model_type.resnet18,0.5434695512820513,1.9493384942030296,0.8677677,0.567726,59,0.01,0.0005,11980.251537561417
60,model_type.resnet18,0.5450721153846154,1.9366975961587367,0.88642365,0.5134455,60,0.01,0.0005,12183.23822760582
61,model_type.resnet18,0.5406650641025641,1.9611112765776806,0.89180535,0.49669603,61,0.01,0.0005,12379.696308851242
62,model_type.resnet18,0.5412660256410257,1.9524584702956371,0.8950364,0.48370275,62,0.01,0.0005,12579.864907503128
63,model_type.resnet18,0.5432692307692307,1.9749662096683795,0.89923775,0.47300127,63,0.01,0.0005,12792.20118689537
64,model_type.resnet18,0.5400641025641025,1.9695843916672926,0.9024688,0.46409008,64,0.01,0.0005,12994.463549613953
65,model_type.resnet18,0.5414663461538461,1.9761194036557124,0.9047095,0.4577947,65,0.01,0.0005,13198.42469072342
66,model_type.resnet18,0.5446714743589743,1.9620430683478332,0.90627,0.45069426,66,0.01,0.0005,13420.608970880508
67,model_type.resnet18,0.5428685897435898,1.9703192420494862,0.90961105,0.43938655,67,0.01,0.0005,13621.29015827179
68,model_type.resnet18,0.5414663461538461,1.9877669429167724,0.9111516,0.43579546,68,0.01,0.0005,13823.944574594498
69,model_type.resnet18,0.5464743589743589,1.980423514659588,0.91326225,0.42852354,69,0.01,0.0005,14027.815167665482
70,model_type.resnet18,0.5420673076923077,1.9833548435798058,0.9131322,0.42630285,70,0.01,0.0005,14230.136275053024
71,model_type.resnet18,0.5386618589743589,1.994978516529768,0.91641325,0.41815084,71,0.01,0.0005,14434.180615901947
72,model_type.resnet18,0.539863782051282,1.9895975834284074,0.9169734,0.4114941,72,0.01,0.0005,14636.143955945969
73,model_type.resnet18,0.5410657051282052,1.9829189059061882,0.9196443,0.40649825,73,0.01,0.0005,14835.716385364532
74,model_type.resnet18,0.5358573717948718,2.0169087999906297,0.92049456,0.4046862,74,0.01,0.0005,15043.281658411026
