,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.dmelu,0.84139997,0.6109353,0.66397077,1.1543237,0,0.0001,1e-05,20,2,,,26.267662048339844
1,model_type.hyperbolic,activation.dmelu,0.8904,0.4047923,0.86242664,0.5084037,1,0.0001,1e-05,20,2,,,49.891520977020264
2,model_type.hyperbolic,activation.dmelu,0.90819997,0.33557326,0.8932931,0.3820831,2,0.0001,1e-05,20,2,,,73.78425312042236
3,model_type.hyperbolic,activation.dmelu,0.9152,0.3043832,0.9058498,0.32955173,3,0.0001,1e-05,20,2,,,96.54726433753967
4,model_type.hyperbolic,activation.dmelu,0.9185,0.2833567,0.9134705,0.30163035,4,0.0001,1e-05,20,2,,,120.62070965766907
5,model_type.hyperbolic,activation.dmelu,0.92149997,0.27048305,0.91910684,0.28269577,5,0.0001,1e-05,20,2,,,144.82479882240295
6,model_type.hyperbolic,activation.dmelu,0.92499995,0.26217797,0.9235092,0.26887292,6,0.0001,1e-05,20,2,,,168.2019031047821
7,model_type.hyperbolic,activation.dmelu,0.92859995,0.2515448,0.9267109,0.25801128,7,0.0001,1e-05,20,2,,,191.34219574928284
8,model_type.hyperbolic,activation.dmelu,0.9314,0.24423578,0.92972916,0.24865417,8,0.0001,1e-05,20,2,,,214.31471061706543
9,model_type.hyperbolic,activation.dmelu,0.9323,0.24028337,0.9315969,0.24046826,9,0.0001,1e-05,20,2,,,237.77975869178772
10,model_type.hyperbolic,activation.dmelu,0.93439996,0.23340093,0.9339481,0.23347835,10,0.0001,1e-05,20,2,,,261.77822160720825
11,model_type.hyperbolic,activation.dmelu,0.9363,0.22760136,0.9361993,0.22690575,11,0.0001,1e-05,20,2,,,285.14832067489624
12,model_type.hyperbolic,activation.dmelu,0.9367,0.22536045,0.9374666,0.22118317,12,0.0001,1e-05,20,2,,,308.83142375946045
13,model_type.hyperbolic,activation.dmelu,0.9386,0.2213155,0.93956774,0.21545385,13,0.0001,1e-05,20,2,,,332.6095037460327
14,model_type.hyperbolic,activation.dmelu,0.9396,0.21470061,0.94045156,0.21008916,14,0.0001,1e-05,20,2,,,358.1479859352112
15,model_type.hyperbolic,activation.dmelu,0.9406,0.21078725,0.94190234,0.20584625,15,0.0001,1e-05,20,2,,,382.3307800292969
16,model_type.hyperbolic,activation.dmelu,0.94089997,0.21115601,0.94318634,0.20082696,16,0.0001,1e-05,20,2,,,406.6215937137604
17,model_type.hyperbolic,activation.dmelu,0.9424,0.20566607,0.9446371,0.19659226,17,0.0001,1e-05,20,2,,,428.93411684036255
18,model_type.hyperbolic,activation.dmelu,0.94229996,0.20315866,0.94538754,0.1922979,18,0.0001,1e-05,20,2,,,453.4715919494629
19,model_type.hyperbolic,activation.dmelu,0.9435,0.19968744,0.9471218,0.18807517,19,0.0001,1e-05,20,2,,,476.61268877983093
20,model_type.hyperbolic,activation.dmelu,0.944,0.19613306,0.94757205,0.18475005,20,0.0001,1e-05,20,2,,,499.23014879226685
21,model_type.hyperbolic,activation.dmelu,0.9447,0.19367963,0.9493563,0.1806811,21,0.0001,1e-05,20,2,,,522.773108959198
22,model_type.hyperbolic,activation.dmelu,0.9457,0.19101875,0.9497065,0.17731358,22,0.0001,1e-05,20,2,,,546.8624620437622
23,model_type.hyperbolic,activation.dmelu,0.946,0.18830201,0.9509238,0.1741794,23,0.0001,1e-05,20,2,,,570.3771281242371
24,model_type.hyperbolic,activation.dmelu,0.94759995,0.1864485,0.95145744,0.17057577,24,0.0001,1e-05,20,2,,,593.4621896743774
25,model_type.hyperbolic,activation.dmelu,0.94799995,0.18302685,0.95265806,0.16742721,25,0.0001,1e-05,20,2,,,616.8655724525452
26,model_type.hyperbolic,activation.dmelu,0.94839996,0.1802552,0.9532251,0.16446684,26,0.0001,1e-05,20,2,,,641.0282382965088
27,model_type.hyperbolic,activation.dmelu,0.94939995,0.18058789,0.9535419,0.1616284,27,0.0001,1e-05,20,2,,,664.2897841930389
28,model_type.hyperbolic,activation.dmelu,0.9485,0.17830557,0.9544591,0.15916829,28,0.0001,1e-05,20,2,,,687.5016639232635
29,model_type.hyperbolic,activation.dmelu,0.9497,0.17604204,0.9555763,0.15619998,29,0.0001,1e-05,20,2,,,710.6983389854431
