Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
hyp,relu,kmnist,0.8994999527931213,0.4630357325077057,0.999983342217484,0.004972242118755002,0,0.01,1e-05,sgd,200,2,16.029220581054688
hyp,relu,kmnist,0.9010999798774719,0.45962080359458923,0.9999666844349681,0.004777491186198884,1,0.01,1e-05,sgd,200,2,32.142563819885254
hyp,relu,kmnist,0.9003999829292297,0.46358785033226013,0.999983342217484,0.004539995974955906,2,0.01,1e-05,sgd,200,2,48.39149212837219
hyp,relu,kmnist,0.8994999527931213,0.4668353497982025,1.0,0.00434838474346156,3,0.01,1e-05,sgd,200,2,64.50835251808167
hyp,relu,kmnist,0.8992999792098999,0.46864259243011475,0.999983342217484,0.004152657006428377,4,0.01,1e-05,sgd,200,2,80.78657984733582
hyp,relu,kmnist,0.8991000056266785,0.47594550251960754,1.0,0.003990481356882415,5,0.01,1e-05,sgd,200,2,96.92907881736755
hyp,relu,kmnist,0.8980000019073486,0.47294285893440247,1.0,0.0038226785320132823,6,0.01,1e-05,sgd,200,2,113.14949584007263
hyp,relu,kmnist,0.9009999632835388,0.47324007749557495,1.0,0.003671777888890237,7,0.01,1e-05,sgd,200,2,129.35407710075378
hyp,relu,kmnist,0.8992999792098999,0.47529175877571106,1.0,0.0035345197537604137,8,0.01,1e-05,sgd,200,2,145.46186232566833
hyp,relu,kmnist,0.8988999724388123,0.47914960980415344,1.0,0.003393687747401753,9,0.01,1e-05,sgd,200,2,161.73112773895264
hyp,relu,kmnist,0.8996999859809875,0.48231127858161926,1.0,0.003284878083232935,10,0.01,1e-05,sgd,200,2,177.86969232559204
hyp,relu,kmnist,0.9000999927520752,0.48219671845436096,1.0,0.003171570140119793,11,0.01,1e-05,sgd,200,2,194.14212584495544
hyp,relu,kmnist,0.8994999527931213,0.48313409090042114,1.0,0.0030597992388018743,12,0.01,1e-05,sgd,200,2,210.22822189331055
hyp,relu,kmnist,0.8991000056266785,0.48745059967041016,1.0,0.002951355945906723,13,0.01,1e-05,sgd,200,2,226.33244585990906
hyp,relu,kmnist,0.9000999927520752,0.48644202947616577,1.0,0.0028566367970630606,14,0.01,1e-05,sgd,200,2,242.55326080322266
hyp,relu,kmnist,0.8994999527931213,0.48750337958335876,1.0,0.0027718771130716834,15,0.01,1e-05,sgd,200,2,258.64840960502625
