Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
eucl,relu,fmnist,0.8868999481201172,0.35000649094581604,0.9584221748400853,0.12424890875323877,0,0.01,1e-05,sgd,200,1,7.648214817047119
eucl,relu,fmnist,0.8901999592781067,0.3353475034236908,0.9598380863539445,0.12334893737385459,1,0.01,1e-05,sgd,200,1,15.21821928024292
eucl,relu,fmnist,0.8886999487876892,0.3373382091522217,0.9604710820895522,0.12158184863730216,2,0.01,1e-05,sgd,200,1,22.791001558303833
eucl,relu,fmnist,0.8894999623298645,0.34082114696502686,0.9617370735607675,0.1198485936623996,3,0.01,1e-05,sgd,200,1,30.512224674224854
eucl,relu,fmnist,0.8895999789237976,0.340090274810791,0.9615038646055437,0.1192784873820317,4,0.01,1e-05,sgd,200,1,38.16076970100403
eucl,relu,fmnist,0.8888999819755554,0.33811336755752563,0.9612040245202559,0.11791416919474472,5,0.01,1e-05,sgd,200,1,45.930349588394165
eucl,relu,fmnist,0.8898999691009521,0.3422391712665558,0.9622368070362474,0.11716331462504895,6,0.01,1e-05,sgd,200,1,53.52101397514343
eucl,relu,fmnist,0.8840000033378601,0.3562869727611542,0.9629864072494669,0.11523778055871982,7,0.01,1e-05,sgd,200,1,61.29382562637329
eucl,relu,fmnist,0.8888999819755554,0.3430497348308563,0.9636693763326226,0.11437969017368771,8,0.01,1e-05,sgd,200,1,68.8425064086914
eucl,relu,fmnist,0.8912999629974365,0.34485504031181335,0.9633861940298507,0.11319410846606373,9,0.01,1e-05,sgd,200,1,76.46279764175415
eucl,relu,fmnist,0.8912000060081482,0.34330305457115173,0.9646355277185501,0.11080840616417464,10,0.01,1e-05,sgd,200,1,84.22442817687988
eucl,relu,fmnist,0.890999972820282,0.34179145097732544,0.9641857675906184,0.11030901346538367,11,0.01,1e-05,sgd,200,1,91.86967158317566
eucl,relu,fmnist,0.8913999795913696,0.34611976146698,0.9646022121535182,0.10931795253666607,12,0.01,1e-05,sgd,200,1,99.56246328353882
eucl,relu,fmnist,0.8896999955177307,0.3463602066040039,0.9656016791044776,0.10787401341005111,13,0.01,1e-05,sgd,200,1,107.15891003608704
eucl,relu,fmnist,0.8905999660491943,0.3475213050842285,0.966751066098081,0.10662247518947257,14,0.01,1e-05,sgd,200,1,114.71189379692078
eucl,relu,fmnist,0.8865999579429626,0.3593037724494934,0.9666511194029851,0.10581091084857104,15,0.01,1e-05,sgd,200,1,122.50100564956665
