,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.poincare,activation.dmelu,0.3067,1.9587345,0.25700223,2.091202,0,0.0001,1e-05,40,2,,,28.736023902893066
1,model_type.poincare,activation.dmelu,0.3278,1.8882934,0.3234635,1.9137467,1,0.0001,1e-05,40,2,,,50.858707427978516
2,model_type.poincare,activation.dmelu,0.3473,1.8461459,0.3425096,1.8623866,2,0.0001,1e-05,40,2,,,74.38797640800476
3,model_type.poincare,activation.dmelu,0.3624,1.8184795,0.35515365,1.831577,3,0.0001,1e-05,40,2,,,97.30959987640381
4,model_type.poincare,activation.dmelu,0.3696,1.8026029,0.36409652,1.8086516,4,0.0001,1e-05,40,2,,,119.28648209571838
5,model_type.poincare,activation.dmelu,0.3728,1.7841977,0.3709787,1.7908794,5,0.0001,1e-05,40,2,,,141.44794964790344
6,model_type.poincare,activation.dmelu,0.377,1.77466,0.3753601,1.7765263,6,0.0001,1e-05,40,2,,,162.42161989212036
7,model_type.poincare,activation.dmelu,0.38259998,1.7589056,0.3816021,1.7641335,7,0.0001,1e-05,40,2,,,185.62375116348267
8,model_type.poincare,activation.dmelu,0.38509998,1.7519555,0.38740396,1.7527596,8,0.0001,1e-05,40,2,,,206.27018404006958
9,model_type.poincare,activation.dmelu,0.3908,1.7427725,0.3912052,1.7425272,9,0.0001,1e-05,40,2,,,227.09790515899658
10,model_type.poincare,activation.dmelu,0.39499998,1.7330377,0.39412612,1.7330607,10,0.0001,1e-05,40,2,,,246.39108228683472
11,model_type.poincare,activation.dmelu,0.3994,1.7230078,0.39758724,1.723358,11,0.0001,1e-05,40,2,,,265.84298729896545
12,model_type.poincare,activation.dmelu,0.4016,1.7177305,0.40322903,1.7149918,12,0.0001,1e-05,40,2,,,286.24163460731506
13,model_type.poincare,activation.dmelu,0.4007,1.7133162,0.40570983,1.7061703,13,0.0001,1e-05,40,2,,,305.6782155036926
14,model_type.poincare,activation.dmelu,0.4062,1.7013506,0.40821064,1.6975881,14,0.0001,1e-05,40,2,,,325.7875590324402
15,model_type.poincare,activation.dmelu,0.4077,1.6950457,0.41085148,1.6883279,15,0.0001,1e-05,40,2,,,344.95534229278564
16,model_type.poincare,activation.dmelu,0.4105,1.6826777,0.41517285,1.6818479,16,0.0001,1e-05,40,2,,,364.713063955307
17,model_type.poincare,activation.dmelu,0.4132,1.6754863,0.41731355,1.6723175,17,0.0001,1e-05,40,2,,,386.37828516960144
18,model_type.poincare,activation.dmelu,0.4152,1.6703483,0.41867396,1.6651621,18,0.0001,1e-05,40,2,,,405.81110310554504
19,model_type.poincare,activation.dmelu,0.4188,1.6637565,0.42423576,1.6564033,19,0.0001,1e-05,40,2,,,423.98409485816956
20,model_type.poincare,activation.dmelu,0.42209998,1.6562867,0.4246959,1.6491299,20,0.0001,1e-05,40,2,,,443.9309675693512
