,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.euclidean,activation.dmelu,0.8164,0.5665252,0.61958045,1.1778146,0,0.0001,1e-05,40,5,,,3.559236764907837
1,model_type.euclidean,activation.dmelu,0.8635,0.44514108,0.84411687,0.5047845,1,0.0001,1e-05,40,5,,,6.89238715171814
2,model_type.euclidean,activation.dmelu,0.8844,0.3816466,0.8751334,0.41495523,2,0.0001,1e-05,40,5,,,10.321601390838623
3,model_type.euclidean,activation.dmelu,0.898,0.338619,0.8921258,0.36084062,3,0.0001,1e-05,40,5,,,13.644270420074463
4,model_type.euclidean,activation.dmelu,0.908,0.30714485,0.9041322,0.32471898,4,0.0001,1e-05,40,5,,,17.020723581314087
5,model_type.euclidean,activation.dmelu,0.9148,0.28708607,0.9124867,0.29706684,5,0.0001,1e-05,40,5,,,20.437267780303955
6,model_type.euclidean,activation.dmelu,0.9216,0.266014,0.9193236,0.274559,6,0.0001,1e-05,40,5,,,23.683419704437256
7,model_type.euclidean,activation.dmelu,0.9254,0.24861506,0.9243263,0.2566064,7,0.0001,1e-05,40,5,,,27.134923458099365
8,model_type.euclidean,activation.dmelu,0.9295,0.24073802,0.92864525,0.23989598,8,0.0001,1e-05,40,5,,,30.53155016899109
9,model_type.euclidean,activation.dmelu,0.9326,0.22713652,0.93358123,0.2256619,9,0.0001,1e-05,40,5,,,33.92825174331665
10,model_type.euclidean,activation.dmelu,0.9367,0.21622355,0.93666625,0.21329944,10,0.0001,1e-05,40,5,,,37.456998348236084
11,model_type.euclidean,activation.dmelu,0.9364,0.21258594,0.9401514,0.20171604,11,0.0001,1e-05,40,5,,,40.80361461639404
12,model_type.euclidean,activation.dmelu,0.9404,0.20194013,0.94291955,0.19083227,12,0.0001,1e-05,40,5,,,44.252153158187866
13,model_type.euclidean,activation.dmelu,0.9427,0.19700876,0.9460879,0.18163186,13,0.0001,1e-05,40,5,,,47.62023687362671
14,model_type.euclidean,activation.dmelu,0.9455,0.18857764,0.9486059,0.17330666,14,0.0001,1e-05,40,5,,,50.88408923149109
15,model_type.euclidean,activation.dmelu,0.9464,0.18149258,0.95034015,0.16557886,15,0.0001,1e-05,40,5,,,54.29565787315369
16,model_type.euclidean,activation.dmelu,0.9475,0.17885599,0.9523079,0.1578824,16,0.0001,1e-05,40,5,,,57.70163059234619
17,model_type.euclidean,activation.dmelu,0.9496,0.17206793,0.9547092,0.15069228,17,0.0001,1e-05,40,5,,,61.198373317718506
18,model_type.euclidean,activation.dmelu,0.9508,0.16858593,0.9567603,0.14497937,18,0.0001,1e-05,40,5,,,64.73729658126831
19,model_type.euclidean,activation.dmelu,0.9525,0.16492425,0.958111,0.13868834,19,0.0001,1e-05,40,5,,,68.16174745559692
