,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.euclidean,activation.dmelu,0.6771,0.99034953,0.4057164,1.6491827,0,0.0001,1e-05,20,5,,,3.490402936935425
1,model_type.euclidean,activation.dmelu,0.8198,0.6040629,0.7657918,0.7655582,1,0.0001,1e-05,20,5,,,6.744314432144165
2,model_type.euclidean,activation.dmelu,0.8545,0.4934479,0.8307764,0.55900216,2,0.0001,1e-05,20,5,,,10.0535409450531
3,model_type.euclidean,activation.dmelu,0.8718,0.434481,0.85632336,0.48063213,3,0.0001,1e-05,20,5,,,13.354220151901245
4,model_type.euclidean,activation.dmelu,0.8825,0.3971512,0.87086445,0.43355146,4,0.0001,1e-05,20,5,,,16.487305879592896
5,model_type.euclidean,activation.dmelu,0.8889,0.37248498,0.8823039,0.40030634,5,0.0001,1e-05,20,5,,,19.570715188980103
6,model_type.euclidean,activation.dmelu,0.8952,0.35345435,0.8883738,0.37714338,6,0.0001,1e-05,20,5,,,22.872879028320312
7,model_type.euclidean,activation.dmelu,0.8996,0.33702162,0.8945771,0.35794404,7,0.0001,1e-05,20,5,,,26.014358043670654
8,model_type.euclidean,activation.dmelu,0.9032,0.32467213,0.89979655,0.34188733,8,0.0001,1e-05,20,5,,,29.225860834121704
9,model_type.euclidean,activation.dmelu,0.9062,0.3121317,0.9035819,0.328045,9,0.0001,1e-05,20,5,,,32.44292998313904
10,model_type.euclidean,activation.dmelu,0.9098,0.3016099,0.9072839,0.31515604,10,0.0001,1e-05,20,5,,,35.556374073028564
11,model_type.euclidean,activation.dmelu,0.9136,0.29508978,0.9110025,0.30369872,11,0.0001,1e-05,20,5,,,38.8145866394043
12,model_type.euclidean,activation.dmelu,0.9137,0.29064476,0.9146045,0.29300675,12,0.0001,1e-05,20,5,,,42.13801884651184
13,model_type.euclidean,activation.dmelu,0.916,0.27815428,0.9170891,0.28302416,13,0.0001,1e-05,20,5,,,45.32709980010986
14,model_type.euclidean,activation.dmelu,0.9191,0.2698691,0.91979057,0.2740835,14,0.0001,1e-05,20,5,,,48.72121047973633
15,model_type.euclidean,activation.dmelu,0.9217,0.26360092,0.9216582,0.26521954,15,0.0001,1e-05,20,5,,,52.008023738861084
16,model_type.euclidean,activation.dmelu,0.9223,0.2622687,0.9242429,0.25729367,16,0.0001,1e-05,20,5,,,55.34242844581604
17,model_type.euclidean,activation.dmelu,0.9238,0.2528643,0.92592716,0.24952881,17,0.0001,1e-05,20,5,,,58.56678891181946
18,model_type.euclidean,activation.dmelu,0.9252,0.24595544,0.92812836,0.24288867,18,0.0001,1e-05,20,5,,,61.83570599555969
19,model_type.euclidean,activation.dmelu,0.9263,0.24297144,0.93064636,0.23629543,19,0.0001,1e-05,20,5,,,65.21667289733887
20,model_type.euclidean,activation.dmelu,0.9278,0.23747115,0.931897,0.23039551,20,0.0001,1e-05,20,5,,,68.4652886390686
21,model_type.euclidean,activation.dmelu,0.9286,0.23465654,0.933081,0.22474842,21,0.0001,1e-05,20,5,,,71.81056261062622
