,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.euclidean,activation.dmelu,,0.42109513,0.9561817,,0.48236534,0,0.01,0.0001,20,2,,,10
1,model_type.euclidean,activation.dmelu,,0.38252878,0.868609,,0.43308583,1,0.01,0.0001,20,2,,,10
2,model_type.euclidean,activation.dmelu,,0.34382862,0.78073245,,0.39052886,2,0.01,0.0001,20,2,,,10
3,model_type.euclidean,activation.dmelu,,0.30405334,0.6904146,,0.3474598,3,0.01,0.0001,20,2,,,10
4,model_type.euclidean,activation.dmelu,,0.2636254,0.5986149,,0.30264693,4,0.01,0.0001,20,2,,,10
5,model_type.euclidean,activation.dmelu,,0.22435659,0.50944704,,0.25723168,5,0.01,0.0001,20,2,,,10
6,model_type.euclidean,activation.dmelu,,0.18812715,0.42718074,,0.21356101,6,0.01,0.0001,20,2,,,10
7,model_type.euclidean,activation.dmelu,,0.15737265,0.35734645,,0.17393646,7,0.01,0.0001,20,2,,,10
8,model_type.euclidean,activation.dmelu,,0.13665684,0.310307,,0.14111309,8,0.01,0.0001,20,2,,,10
9,model_type.euclidean,activation.dmelu,,0.13141538,0.29840523,,0.11958416,9,0.01,0.0001,20,2,,,10
10,model_type.euclidean,activation.dmelu,,0.14013247,0.31819913,,0.11359998,10,0.01,0.0001,20,2,,,10
11,model_type.euclidean,activation.dmelu,,0.15334077,0.34819126,,0.12067438,11,0.01,0.0001,20,2,,,10
12,model_type.euclidean,activation.dmelu,,0.16316073,0.37048945,,0.13115592,12,0.01,0.0001,20,2,,,10
13,model_type.euclidean,activation.dmelu,,0.16431074,0.3731008,,0.13830498,13,0.01,0.0001,20,2,,,10
14,model_type.euclidean,activation.dmelu,,0.1557612,0.35368732,,0.13830753,14,0.01,0.0001,20,2,,,10
15,model_type.euclidean,activation.dmelu,,0.14187644,0.32215917,,0.13055016,15,0.01,0.0001,20,2,,,10
16,model_type.euclidean,activation.dmelu,,0.1286102,0.29203546,,0.11903648,16,0.01,0.0001,20,2,,,10
17,model_type.euclidean,activation.dmelu,,0.119090274,0.27041855,,0.10879936,17,0.01,0.0001,20,2,,,10
18,model_type.euclidean,activation.dmelu,,0.113767214,0.25833148,,0.10214781,18,0.01,0.0001,20,2,,,10
19,model_type.euclidean,activation.dmelu,,0.1119779,0.25426847,,0.098926544,19,0.01,0.0001,20,2,,,10
20,model_type.euclidean,activation.dmelu,,0.1125338,0.25553077,,0.09828844,20,0.01,0.0001,20,2,,,10
21,model_type.euclidean,activation.dmelu,,0.11396668,0.2587844,,0.09920227,21,0.01,0.0001,20,2,,,10
22,model_type.euclidean,activation.dmelu,,0.11495799,0.26103538,,0.10045719,22,0.01,0.0001,20,2,,,10
23,model_type.euclidean,activation.dmelu,,0.11482499,0.26073337,,0.10098557,23,0.01,0.0001,20,2,,,10
24,model_type.euclidean,activation.dmelu,,0.11358262,0.2579123,,0.100283355,24,0.01,0.0001,20,2,,,10
25,model_type.euclidean,activation.dmelu,,0.11160463,0.2534209,,0.0984355,25,0.01,0.0001,20,2,,,10
26,model_type.euclidean,activation.dmelu,,0.1092754,0.24813192,,0.09578382,26,0.01,0.0001,20,2,,,10
27,model_type.euclidean,activation.dmelu,,0.10687638,0.24268445,,0.092631906,27,0.01,0.0001,20,2,,,10
28,model_type.euclidean,activation.dmelu,,0.10464801,0.23762448,,0.08923026,28,0.01,0.0001,20,2,,,10
29,model_type.euclidean,activation.dmelu,,0.10277792,0.23337807,,0.085912816,29,0.01,0.0001,20,2,,,10
30,model_type.euclidean,activation.dmelu,,0.10128129,0.22997966,,0.08304842,30,0.01,0.0001,20,2,,,10
31,model_type.euclidean,activation.dmelu,,0.10003707,0.2271544,,0.08078678,31,0.01,0.0001,20,2,,,10
32,model_type.euclidean,activation.dmelu,,0.098985314,0.22476618,,0.0789856,32,0.01,0.0001,20,2,,,10
33,model_type.euclidean,activation.dmelu,,0.09808937,0.22273175,,0.077445224,33,0.01,0.0001,20,2,,,10
34,model_type.euclidean,activation.dmelu,,0.097086936,0.22045553,,0.076027535,34,0.01,0.0001,20,2,,,10
35,model_type.euclidean,activation.dmelu,,0.09553726,0.21693668,,0.074522704,35,0.01,0.0001,20,2,,,10
36,model_type.euclidean,activation.dmelu,,0.09319596,0.21162029,,0.07268181,36,0.01,0.0001,20,2,,,10
37,model_type.euclidean,activation.dmelu,,0.09019258,0.2048005,,0.07044277,37,0.01,0.0001,20,2,,,10
38,model_type.euclidean,activation.dmelu,,0.08689017,0.19730172,,0.067950465,38,0.01,0.0001,20,2,,,10
39,model_type.euclidean,activation.dmelu,,0.0836816,0.190016,,0.06538279,39,0.01,0.0001,20,2,,,10
40,model_type.euclidean,activation.dmelu,,0.0808547,0.18359695,,0.06286235,40,0.01,0.0001,20,2,,,10
41,model_type.euclidean,activation.dmelu,,0.078496784,0.17824283,,0.0604575,41,0.01,0.0001,20,2,,,10
42,model_type.euclidean,activation.dmelu,,0.07648272,0.17366949,,0.058165487,42,0.01,0.0001,20,2,,,10
43,model_type.euclidean,activation.dmelu,,0.07457575,0.16933933,,0.055909395,43,0.01,0.0001,20,2,,,10
44,model_type.euclidean,activation.dmelu,,0.072559826,0.16476177,,0.053598568,44,0.01,0.0001,20,2,,,10
45,model_type.euclidean,activation.dmelu,,0.07032691,0.15969148,,0.051192097,45,0.01,0.0001,20,2,,,10
46,model_type.euclidean,activation.dmelu,,0.067896746,0.1541733,,0.04869909,46,0.01,0.0001,20,2,,,10
47,model_type.euclidean,activation.dmelu,,0.06537801,0.148454,,0.046146836,47,0.01,0.0001,20,2,,,10
48,model_type.euclidean,activation.dmelu,,0.062888645,0.14280139,,0.043572836,48,0.01,0.0001,20,2,,,10
49,model_type.euclidean,activation.dmelu,,0.060461435,0.13728993,,0.04102589,49,0.01,0.0001,20,2,,,10
50,model_type.euclidean,activation.dmelu,,0.058004044,0.13170992,,0.03854646,50,0.01,0.0001,20,2,,,10
51,model_type.euclidean,activation.dmelu,,0.055367105,0.12572221,,0.036142174,51,0.01,0.0001,20,2,,,10
52,model_type.euclidean,activation.dmelu,,0.05247759,0.11916099,,0.03378936,52,0.01,0.0001,20,2,,,10
53,model_type.euclidean,activation.dmelu,,0.049410574,0.112196706,,0.031467956,53,0.01,0.0001,20,2,,,10
54,model_type.euclidean,activation.dmelu,,0.04632861,0.10519849,,0.029182825,54,0.01,0.0001,20,2,,,10
55,model_type.euclidean,activation.dmelu,,0.04336138,0.098460786,,0.02695897,55,0.01,0.0001,20,2,,,10
56,model_type.euclidean,activation.dmelu,,0.04053523,0.092043445,,0.024827952,56,0.01,0.0001,20,2,,,10
57,model_type.euclidean,activation.dmelu,,0.037782174,0.08579207,,0.022821631,57,0.01,0.0001,20,2,,,10
58,model_type.euclidean,activation.dmelu,,0.035011794,0.07950136,,0.020952452,58,0.01,0.0001,20,2,,,10
59,model_type.euclidean,activation.dmelu,,0.03221029,0.07313998,,0.019203996,59,0.01,0.0001,20,2,,,10
60,model_type.euclidean,activation.dmelu,,0.029464029,0.06690404,,0.017556915,60,0.01,0.0001,20,2,,,10
61,model_type.euclidean,activation.dmelu,,0.02688792,0.06105446,,0.016005723,61,0.01,0.0001,20,2,,,10
62,model_type.euclidean,activation.dmelu,,0.024546739,0.055738337,,0.014551181,62,0.01,0.0001,20,2,,,10
63,model_type.euclidean,activation.dmelu,,0.022438833,0.050951913,,0.013194736,63,0.01,0.0001,20,2,,,10
64,model_type.euclidean,activation.dmelu,,0.020520773,0.046596568,,0.011945017,64,0.01,0.0001,20,2,,,10
65,model_type.euclidean,activation.dmelu,,0.01874735,0.042569652,,0.010817711,65,0.01,0.0001,20,2,,,10
66,model_type.euclidean,activation.dmelu,,0.017108886,0.038849186,,0.0098231165,66,0.01,0.0001,20,2,,,10
67,model_type.euclidean,activation.dmelu,,0.015627537,0.035485484,,0.008964663,67,0.01,0.0001,20,2,,,10
68,model_type.euclidean,activation.dmelu,,0.014318727,0.032513566,,0.008235105,68,0.01,0.0001,20,2,,,10
69,model_type.euclidean,activation.dmelu,,0.013175975,0.029918717,,0.0076097734,69,0.01,0.0001,20,2,,,10
70,model_type.euclidean,activation.dmelu,,0.012181393,0.027660318,,0.007061907,70,0.01,0.0001,20,2,,,10
71,model_type.euclidean,activation.dmelu,,0.011313824,0.025690326,,0.0065818243,71,0.01,0.0001,20,2,,,10
72,model_type.euclidean,activation.dmelu,,0.010559635,0.023977788,,0.0061712144,72,0.01,0.0001,20,2,,,10
73,model_type.euclidean,activation.dmelu,,0.00991663,0.022517715,,0.0058325217,73,0.01,0.0001,20,2,,,10
74,model_type.euclidean,activation.dmelu,,0.009378636,0.021296091,,0.0055652387,74,0.01,0.0001,20,2,,,10
75,model_type.euclidean,activation.dmelu,,0.0089291595,0.020275464,,0.0053601204,75,0.01,0.0001,20,2,,,10
76,model_type.euclidean,activation.dmelu,,0.00854737,0.019408533,,0.0052026995,76,0.01,0.0001,20,2,,,10
77,model_type.euclidean,activation.dmelu,,0.008209195,0.01864064,,0.0050818664,77,0.01,0.0001,20,2,,,10
78,model_type.euclidean,activation.dmelu,,0.007894256,0.017925506,,0.004987528,78,0.01,0.0001,20,2,,,10
79,model_type.euclidean,activation.dmelu,,0.0075998427,0.01725698,,0.004908472,79,0.01,0.0001,20,2,,,10
80,model_type.euclidean,activation.dmelu,,0.007337737,0.016661817,,0.004837876,80,0.01,0.0001,20,2,,,10
81,model_type.euclidean,activation.dmelu,,0.007117014,0.01616062,,0.004773797,81,0.01,0.0001,20,2,,,10
82,model_type.euclidean,activation.dmelu,,0.006935043,0.015747419,,0.0047140243,82,0.01,0.0001,20,2,,,10
83,model_type.euclidean,activation.dmelu,,0.006779895,0.0153951235,,0.0046549314,83,0.01,0.0001,20,2,,,10
84,model_type.euclidean,activation.dmelu,,0.006637997,0.015072916,,0.0045930897,84,0.01,0.0001,20,2,,,10
85,model_type.euclidean,activation.dmelu,,0.0065028216,0.014765972,,0.0045261686,85,0.01,0.0001,20,2,,,10
86,model_type.euclidean,activation.dmelu,,0.006376325,0.014478737,,0.0044536404,86,0.01,0.0001,20,2,,,10
87,model_type.euclidean,activation.dmelu,,0.006262182,0.014219551,,0.004375591,87,0.01,0.0001,20,2,,,10
88,model_type.euclidean,activation.dmelu,,0.0061605903,0.0139888665,,0.004291125,88,0.01,0.0001,20,2,,,10
89,model_type.euclidean,activation.dmelu,,0.006067274,0.013776974,,0.0042007947,89,0.01,0.0001,20,2,,,10
90,model_type.euclidean,activation.dmelu,,0.0059752404,0.0135679925,,0.004108184,90,0.01,0.0001,20,2,,,10
91,model_type.euclidean,activation.dmelu,,0.0058808704,0.013353706,,0.0040168385,91,0.01,0.0001,20,2,,,10
92,model_type.euclidean,activation.dmelu,,0.005787974,0.013142766,,0.0039287484,92,0.01,0.0001,20,2,,,10
93,model_type.euclidean,activation.dmelu,,0.0057035177,0.012950991,,0.003845435,93,0.01,0.0001,20,2,,,10
94,model_type.euclidean,activation.dmelu,,0.0056311353,0.012786632,,0.0037680527,94,0.01,0.0001,20,2,,,10
95,model_type.euclidean,activation.dmelu,,0.0055689765,0.012645488,,0.0036971876,95,0.01,0.0001,20,2,,,10
96,model_type.euclidean,activation.dmelu,,0.005512325,0.01251685,,0.003632899,96,0.01,0.0001,20,2,,,10
97,model_type.euclidean,activation.dmelu,,0.0054592807,0.012396402,,0.0035741916,97,0.01,0.0001,20,2,,,10
98,model_type.euclidean,activation.dmelu,,0.005413076,0.0122914845,,0.0035197376,98,0.01,0.0001,20,2,,,10
99,model_type.euclidean,activation.dmelu,,0.005377802,0.012211388,,0.003468926,99,0.01,0.0001,20,2,,,10
100,model_type.euclidean,activation.dmelu,,0.0053537497,0.012156772,,0.0034212451,100,0.01,0.0001,20,2,,,10
101,model_type.euclidean,activation.dmelu,,0.0053374246,0.012119702,,0.0033761093,101,0.01,0.0001,20,2,,,10
102,model_type.euclidean,activation.dmelu,,0.005324184,0.012089637,,0.0033337164,102,0.01,0.0001,20,2,,,10
103,model_type.euclidean,activation.dmelu,,0.0053109434,0.012059571,,0.00329476,103,0.01,0.0001,20,2,,,10
104,model_type.euclidean,activation.dmelu,,0.005297255,0.012028489,,0.003259415,104,0.01,0.0001,20,2,,,10
105,model_type.euclidean,activation.dmelu,,0.005283718,0.011997751,,0.0032271415,105,0.01,0.0001,20,2,,,10
106,model_type.euclidean,activation.dmelu,,0.005269804,0.011966157,,0.0031968749,106,0.01,0.0001,20,2,,,10
107,model_type.euclidean,activation.dmelu,,0.005253403,0.011928914,,0.0031676483,107,0.01,0.0001,20,2,,,10
108,model_type.euclidean,activation.dmelu,,0.0052320105,0.011880338,,0.0031392546,108,0.01,0.0001,20,2,,,10
109,model_type.euclidean,activation.dmelu,,0.00520508,0.011819188,,0.0031119331,109,0.01,0.0001,20,2,,,10
110,model_type.euclidean,activation.dmelu,,0.0051754643,0.011751939,,0.0030859483,110,0.01,0.0001,20,2,,,10
111,model_type.euclidean,activation.dmelu,,0.0051475964,0.011688659,,0.0030616082,111,0.01,0.0001,20,2,,,10
112,model_type.euclidean,activation.dmelu,,0.005124175,0.011635476,,0.0030388588,112,0.01,0.0001,20,2,,,10
113,model_type.euclidean,activation.dmelu,,0.005104591,0.011591007,,0.0030171054,113,0.01,0.0001,20,2,,,10
114,model_type.euclidean,activation.dmelu,,0.0050860606,0.01154893,,0.0029956503,114,0.01,0.0001,20,2,,,10
115,model_type.euclidean,activation.dmelu,,0.005066336,0.011504142,,0.0029740378,115,0.01,0.0001,20,2,,,10
116,model_type.euclidean,activation.dmelu,,0.005045272,0.011456311,,0.0029522225,116,0.01,0.0001,20,2,,,10
117,model_type.euclidean,activation.dmelu,,0.0050238175,0.011407594,,0.0029304824,117,0.01,0.0001,20,2,,,10
118,model_type.euclidean,activation.dmelu,,0.0050020576,0.011358184,,0.002909047,118,0.01,0.0001,20,2,,,10
119,model_type.euclidean,activation.dmelu,,0.004978512,0.011304718,,0.0028879705,119,0.01,0.0001,20,2,,,10
120,model_type.euclidean,activation.dmelu,,0.0049510477,0.011242355,,0.002867229,120,0.01,0.0001,20,2,,,10
121,model_type.euclidean,activation.dmelu,,0.004918654,0.011168799,,0.002846711,121,0.01,0.0001,20,2,,,10
122,model_type.euclidean,activation.dmelu,,0.004882379,0.0110864295,,0.002826255,122,0.01,0.0001,20,2,,,10
123,model_type.euclidean,activation.dmelu,,0.004844472,0.011000354,,0.0028058132,123,0.01,0.0001,20,2,,,10
124,model_type.euclidean,activation.dmelu,,0.0048066657,0.010914507,,0.0027854824,124,0.01,0.0001,20,2,,,10
125,model_type.euclidean,activation.dmelu,,0.0047693457,0.010829764,,0.0027653992,125,0.01,0.0001,20,2,,,10
126,model_type.euclidean,activation.dmelu,,0.0047321776,0.010745367,,0.0027456891,126,0.01,0.0001,20,2,,,10
127,model_type.euclidean,activation.dmelu,,0.004695428,0.01066192,,0.002726388,127,0.01,0.0001,20,2,,,10
128,model_type.euclidean,activation.dmelu,,0.004660432,0.0105824545,,0.0027074984,128,0.01,0.0001,20,2,,,10
129,model_type.euclidean,activation.dmelu,,0.004628687,0.010510371,,0.0026890335,129,0.01,0.0001,20,2,,,10
130,model_type.euclidean,activation.dmelu,,0.0046006073,0.01044661,,0.0026709763,130,0.01,0.0001,20,2,,,10
131,model_type.euclidean,activation.dmelu,,0.004575171,0.010388851,,0.002653299,131,0.01,0.0001,20,2,,,10
132,model_type.euclidean,activation.dmelu,,0.0045506973,0.010333279,,0.0026359998,132,0.01,0.0001,20,2,,,10
133,model_type.euclidean,activation.dmelu,,0.0045259865,0.010277168,,0.0026190735,133,0.01,0.0001,20,2,,,10
134,model_type.euclidean,activation.dmelu,,0.004500843,0.010220075,,0.0026024817,134,0.01,0.0001,20,2,,,10
135,model_type.euclidean,activation.dmelu,,0.0044757007,0.010162984,,0.002586184,135,0.01,0.0001,20,2,,,10
136,model_type.euclidean,activation.dmelu,,0.0044509755,0.01010684,,0.0025701327,136,0.01,0.0001,20,2,,,10
137,model_type.euclidean,activation.dmelu,,0.00442679,0.010051922,,0.0025543158,137,0.01,0.0001,20,2,,,10
138,model_type.euclidean,activation.dmelu,,0.004403215,0.00999839,,0.0025387222,138,0.01,0.0001,20,2,,,10
139,model_type.euclidean,activation.dmelu,,0.004380601,0.009947041,,0.0025233335,139,0.01,0.0001,20,2,,,10
140,model_type.euclidean,activation.dmelu,,0.004359526,0.009899186,,0.0025081174,140,0.01,0.0001,20,2,,,10
141,model_type.euclidean,activation.dmelu,,0.004340347,0.009855635,,0.002493058,141,0.01,0.0001,20,2,,,10
142,model_type.euclidean,activation.dmelu,,0.004322838,0.009815878,,0.0024781444,142,0.01,0.0001,20,2,,,10
143,model_type.euclidean,activation.dmelu,,0.004306303,0.009778332,,0.0024633757,143,0.01,0.0001,20,2,,,10
144,model_type.euclidean,activation.dmelu,,0.0042900667,0.009741465,,0.0024487635,144,0.01,0.0001,20,2,,,10
145,model_type.euclidean,activation.dmelu,,0.004273892,0.009704736,,0.0024343163,145,0.01,0.0001,20,2,,,10
146,model_type.euclidean,activation.dmelu,,0.004257933,0.009668498,,0.0024200284,146,0.01,0.0001,20,2,,,10
147,model_type.euclidean,activation.dmelu,,0.0042423075,0.009633018,,0.0024058754,147,0.01,0.0001,20,2,,,10
148,model_type.euclidean,activation.dmelu,,0.0042267703,0.009597737,,0.0023918287,148,0.01,0.0001,20,2,,,10
149,model_type.euclidean,activation.dmelu,,0.0042108605,0.00956161,,0.002377881,149,0.01,0.0001,20,2,,,10
150,model_type.euclidean,activation.dmelu,,0.004194364,0.009524152,,0.002364034,150,0.01,0.0001,20,2,,,10
151,model_type.euclidean,activation.dmelu,,0.004177601,0.0094860885,,0.0023502866,151,0.01,0.0001,20,2,,,10
152,model_type.euclidean,activation.dmelu,,0.004161178,0.0094487965,,0.0023366408,152,0.01,0.0001,20,2,,,10
153,model_type.euclidean,activation.dmelu,,0.004145489,0.009413172,,0.0023230899,153,0.01,0.0001,20,2,,,10
154,model_type.euclidean,activation.dmelu,,0.0041304757,0.0093790805,,0.0023096295,154,0.01,0.0001,20,2,,,10
155,model_type.euclidean,activation.dmelu,,0.0041158036,0.009345765,,0.0022962526,155,0.01,0.0001,20,2,,,10
156,model_type.euclidean,activation.dmelu,,0.0041012387,0.009312692,,0.0022829592,156,0.01,0.0001,20,2,,,10
157,model_type.euclidean,activation.dmelu,,0.0040867655,0.009279828,,0.0022697484,157,0.01,0.0001,20,2,,,10
158,model_type.euclidean,activation.dmelu,,0.0040724184,0.00924725,,0.0022566195,158,0.01,0.0001,20,2,,,10
159,model_type.euclidean,activation.dmelu,,0.00405809,0.009214714,,0.002243568,159,0.01,0.0001,20,2,,,10
160,model_type.euclidean,activation.dmelu,,0.0040435824,0.009181772,,0.002230589,160,0.01,0.0001,20,2,,,10
161,model_type.euclidean,activation.dmelu,,0.0040288144,0.009148238,,0.0022176816,161,0.01,0.0001,20,2,,,10
162,model_type.euclidean,activation.dmelu,,0.0040139575,0.009114503,,0.0022048447,162,0.01,0.0001,20,2,,,10
163,model_type.euclidean,activation.dmelu,,0.003999321,0.009081267,,0.00219208,163,0.01,0.0001,20,2,,,10
164,model_type.euclidean,activation.dmelu,,0.0039850892,0.009048952,,0.002179385,164,0.01,0.0001,20,2,,,10
165,model_type.euclidean,activation.dmelu,,0.0039712144,0.009017446,,0.0021667627,165,0.01,0.0001,20,2,,,10
166,model_type.euclidean,activation.dmelu,,0.003957531,0.008986374,,0.00215421,166,0.01,0.0001,20,2,,,10
167,model_type.euclidean,activation.dmelu,,0.0039439606,0.008955561,,0.0021417276,167,0.01,0.0001,20,2,,,10
168,model_type.euclidean,activation.dmelu,,0.0039305645,0.008925142,,0.0021293133,168,0.01,0.0001,20,2,,,10
169,model_type.euclidean,activation.dmelu,,0.0039174436,0.008895349,,0.0021169682,169,0.01,0.0001,20,2,,,10
170,model_type.euclidean,activation.dmelu,,0.003904579,0.008866137,,0.0021046908,170,0.01,0.0001,20,2,,,10
171,model_type.euclidean,activation.dmelu,,0.0038918075,0.008837136,,0.0020924832,171,0.01,0.0001,20,2,,,10
172,model_type.euclidean,activation.dmelu,,0.0038789513,0.008807944,,0.0020803444,172,0.01,0.0001,20,2,,,10
173,model_type.euclidean,activation.dmelu,,0.003865939,0.008778397,,0.0020682826,173,0.01,0.0001,20,2,,,10
174,model_type.euclidean,activation.dmelu,,0.0038528438,0.008748662,,0.0020562946,174,0.01,0.0001,20,2,,,10
175,model_type.euclidean,activation.dmelu,,0.0038397964,0.0087190345,,0.0020443825,175,0.01,0.0001,20,2,,,10
176,model_type.euclidean,activation.dmelu,,0.0038268806,0.008689707,,0.002032548,176,0.01,0.0001,20,2,,,10
177,model_type.euclidean,activation.dmelu,,0.0038141052,0.008660697,,0.0020207914,177,0.01,0.0001,20,2,,,10
178,model_type.euclidean,activation.dmelu,,0.0038014625,0.008631989,,0.0020091191,178,0.01,0.0001,20,2,,,10
179,model_type.euclidean,activation.dmelu,,0.0037889723,0.008603628,,0.0019975312,179,0.01,0.0001,20,2,,,10
180,model_type.euclidean,activation.dmelu,,0.0037766658,0.008575683,,0.0019860235,180,0.01,0.0001,20,2,,,10
181,model_type.euclidean,activation.dmelu,,0.0037645223,0.00854811,,0.0019746004,181,0.01,0.0001,20,2,,,10
182,model_type.euclidean,activation.dmelu,,0.003752469,0.00852074,,0.001963259,182,0.01,0.0001,20,2,,,10
183,model_type.euclidean,activation.dmelu,,0.0037404392,0.008493424,,0.001951999,183,0.01,0.0001,20,2,,,10
184,model_type.euclidean,activation.dmelu,,0.0037284342,0.008466165,,0.0019408213,184,0.01,0.0001,20,2,,,10
185,model_type.euclidean,activation.dmelu,,0.0037165168,0.008439103,,0.001929721,185,0.01,0.0001,20,2,,,10
186,model_type.euclidean,activation.dmelu,,0.0037047386,0.008412358,,0.0019187003,186,0.01,0.0001,20,2,,,10
187,model_type.euclidean,activation.dmelu,,0.0036930915,0.008385912,,0.0019077543,187,0.01,0.0001,20,2,,,10
188,model_type.euclidean,activation.dmelu,,0.0036815244,0.008359646,,0.0018968852,188,0.01,0.0001,20,2,,,10
189,model_type.euclidean,activation.dmelu,,0.0036700089,0.008333498,,0.0018860914,189,0.01,0.0001,20,2,,,10
190,model_type.euclidean,activation.dmelu,,0.0036585734,0.0083075315,,0.0018753706,190,0.01,0.0001,20,2,,,10
191,model_type.euclidean,activation.dmelu,,0.0036472667,0.008281857,,0.0018647219,191,0.01,0.0001,20,2,,,10
192,model_type.euclidean,activation.dmelu,,0.0036361106,0.008256525,,0.0018541444,192,0.01,0.0001,20,2,,,10
193,model_type.euclidean,activation.dmelu,,0.003625081,0.00823148,,0.001843637,193,0.01,0.0001,20,2,,,10
194,model_type.euclidean,activation.dmelu,,0.003614126,0.008206604,,0.001833199,194,0.01,0.0001,20,2,,,10
195,model_type.euclidean,activation.dmelu,,0.0036032042,0.008181804,,0.0018228296,195,0.01,0.0001,20,2,,,10
196,model_type.euclidean,activation.dmelu,,0.0035922858,0.008157012,,0.001812525,196,0.01,0.0001,20,2,,,10
197,model_type.euclidean,activation.dmelu,,0.0035813593,0.008132201,,0.0018022849,197,0.01,0.0001,20,2,,,10
198,model_type.euclidean,activation.dmelu,,0.0035704172,0.008107355,,0.0017921069,198,0.01,0.0001,20,2,,,10
199,model_type.euclidean,activation.dmelu,,0.0035594597,0.008082474,,0.0017819884,199,0.01,0.0001,20,2,,,10
200,model_type.euclidean,activation.dmelu,,0.0035485134,0.008057618,,0.0017719305,200,0.01,0.0001,20,2,,,10
201,model_type.euclidean,activation.dmelu,,0.0035376244,0.008032892,,0.00176193,201,0.01,0.0001,20,2,,,10
202,model_type.euclidean,activation.dmelu,,0.0035268387,0.008008401,,0.0017519869,202,0.01,0.0001,20,2,,,10
203,model_type.euclidean,activation.dmelu,,0.0035161693,0.0079841735,,0.001742098,203,0.01,0.0001,20,2,,,10
204,model_type.euclidean,activation.dmelu,,0.003505589,0.007960149,,0.0017322643,204,0.01,0.0001,20,2,,,10
205,model_type.euclidean,activation.dmelu,,0.0034950634,0.007936249,,0.0017224868,205,0.01,0.0001,20,2,,,10
206,model_type.euclidean,activation.dmelu,,0.003484581,0.007912446,,0.0017127654,206,0.01,0.0001,20,2,,,10
207,model_type.euclidean,activation.dmelu,,0.0034741473,0.007888755,,0.0017030974,207,0.01,0.0001,20,2,,,10
