,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.2566,1.9941074,0.1947023,2.1350393,0,0.0001,1e-05,20,5,,
1,model_type.euclidean,activation.dmelu,0.2963,1.9200486,0.28110996,1.9452659,1,0.0001,1e-05,20,5,,
2,model_type.euclidean,activation.dmelu,0.31469998,1.8853219,0.30755842,1.8987023,2,0.0001,1e-05,20,5,,
3,model_type.euclidean,activation.dmelu,0.3376,1.8419156,0.32266325,1.8646226,3,0.0001,1e-05,20,5,,
4,model_type.euclidean,activation.dmelu,0.3425,1.8261651,0.3371679,1.8362209,4,0.0001,1e-05,20,5,,
5,model_type.euclidean,activation.dmelu,0.3513,1.7917402,0.34711108,1.808408,5,0.0001,1e-05,20,5,,
6,model_type.euclidean,activation.dmelu,0.36409998,1.7641498,0.35667413,1.7840424,6,0.0001,1e-05,20,5,,
7,model_type.euclidean,activation.dmelu,0.3685,1.7562017,0.3628361,1.7643108,7,0.0001,1e-05,20,5,,
8,model_type.euclidean,activation.dmelu,0.377,1.7288864,0.371879,1.7457982,8,0.0001,1e-05,20,5,,
9,model_type.euclidean,activation.dmelu,0.3777,1.7173194,0.3762804,1.7324604,9,0.0001,1e-05,20,5,,
10,model_type.euclidean,activation.dmelu,0.3807,1.7095608,0.38348272,1.7162577,10,0.0001,1e-05,20,5,,
11,model_type.euclidean,activation.dmelu,0.3843,1.6954746,0.38636363,1.7024716,11,0.0001,1e-05,20,5,,
12,model_type.euclidean,activation.dmelu,0.3899,1.6886486,0.39178538,1.6892538,12,0.0001,1e-05,20,5,,
13,model_type.euclidean,activation.dmelu,0.3904,1.677619,0.39480633,1.6773276,13,0.0001,1e-05,20,5,,
14,model_type.euclidean,activation.dmelu,0.385,1.6766037,0.40230873,1.664279,14,0.0001,1e-05,20,5,,
15,model_type.euclidean,activation.dmelu,0.399,1.6676998,0.40390924,1.6544335,15,0.0001,1e-05,20,5,,
16,model_type.euclidean,activation.dmelu,0.39569998,1.6670895,0.40839067,1.6440897,16,0.0001,1e-05,20,5,,
17,model_type.euclidean,activation.dmelu,0.4087,1.6444554,0.4127521,1.6336405,17,0.0001,1e-05,20,5,,
18,model_type.euclidean,activation.dmelu,0.39659998,1.6729246,0.41599312,1.6261721,18,0.0001,1e-05,20,5,,
19,model_type.euclidean,activation.dmelu,0.41619998,1.6244164,0.4191141,1.6180028,19,0.0001,1e-05,20,5,,
20,model_type.euclidean,activation.dmelu,0.4157,1.6140935,0.42161492,1.6088476,20,0.0001,1e-05,20,5,,
21,model_type.euclidean,activation.dmelu,0.3931,1.6567914,0.42327544,1.6032405,21,0.0001,1e-05,20,5,,
22,model_type.euclidean,activation.dmelu,0.42769998,1.6078117,0.42639646,1.5962514,22,0.0001,1e-05,20,5,,
23,model_type.euclidean,activation.dmelu,0.4235,1.6022732,0.42861715,1.5894495,23,0.0001,1e-05,20,5,,
24,model_type.euclidean,activation.dmelu,0.426,1.5961139,0.43119797,1.5846012,24,0.0001,1e-05,20,5,,
25,model_type.euclidean,activation.dmelu,0.424,1.5930184,0.43345872,1.578029,25,0.0001,1e-05,20,5,,
26,model_type.euclidean,activation.dmelu,0.43379998,1.5819662,0.43413892,1.5731032,26,0.0001,1e-05,20,5,,
27,model_type.euclidean,activation.dmelu,0.4332,1.5816544,0.43711987,1.5664359,27,0.0001,1e-05,20,5,,
28,model_type.euclidean,activation.dmelu,0.4262,1.6063462,0.4390805,1.5613271,28,0.0001,1e-05,20,5,,
29,model_type.euclidean,activation.dmelu,0.433,1.583536,0.4409611,1.5589789,29,0.0001,1e-05,20,5,,
30,model_type.euclidean,activation.dmelu,0.42819998,1.5940409,0.4431018,1.5526181,30,0.0001,1e-05,20,5,,
31,model_type.euclidean,activation.dmelu,0.43649998,1.5710204,0.4434619,1.549162,31,0.0001,1e-05,20,5,,
32,model_type.euclidean,activation.dmelu,0.4369,1.5679919,0.44872358,1.5430344,32,0.0001,1e-05,20,5,,
33,model_type.euclidean,activation.dmelu,0.44129997,1.5604868,0.44826344,1.5382863,33,0.0001,1e-05,20,5,,
34,model_type.euclidean,activation.dmelu,0.44009998,1.5567192,0.44954386,1.5349133,34,0.0001,1e-05,20,5,,
35,model_type.euclidean,activation.dmelu,0.4382,1.5610142,0.45076424,1.5325962,35,0.0001,1e-05,20,5,,
36,model_type.euclidean,activation.dmelu,0.4385,1.5551068,0.4533651,1.5260533,36,0.0001,1e-05,20,5,,
37,model_type.euclidean,activation.dmelu,0.442,1.5560857,0.45242476,1.5250635,37,0.0001,1e-05,20,5,,
38,model_type.euclidean,activation.dmelu,0.4466,1.548166,0.4537052,1.5205775,38,0.0001,1e-05,20,5,,
39,model_type.euclidean,activation.dmelu,0.4468,1.5418205,0.4565261,1.5163918,39,0.0001,1e-05,20,5,,
40,model_type.euclidean,activation.dmelu,0.4452,1.5409473,0.4568662,1.5152518,40,0.0001,1e-05,20,5,,
41,model_type.euclidean,activation.dmelu,0.447,1.5410272,0.45604593,1.5118932,41,0.0001,1e-05,20,5,,
42,model_type.euclidean,activation.dmelu,0.45049998,1.5325228,0.4578065,1.5088623,42,0.0001,1e-05,20,5,,
43,model_type.euclidean,activation.dmelu,0.44979998,1.5389283,0.45990717,1.5041684,43,0.0001,1e-05,20,5,,
44,model_type.euclidean,activation.dmelu,0.44509998,1.5432132,0.46296814,1.5005149,44,0.0001,1e-05,20,5,,
45,model_type.euclidean,activation.dmelu,0.45069999,1.5323123,0.4634283,1.4970822,45,0.0001,1e-05,20,5,,
46,model_type.euclidean,activation.dmelu,0.45589998,1.5258213,0.4643086,1.4947232,46,0.0001,1e-05,20,5,,
47,model_type.euclidean,activation.dmelu,0.4526,1.5331743,0.46492878,1.4925202,47,0.0001,1e-05,20,5,,
48,model_type.euclidean,activation.dmelu,0.452,1.5316422,0.46560898,1.4911184,48,0.0001,1e-05,20,5,,
49,model_type.euclidean,activation.dmelu,0.45029998,1.5251042,0.4664893,1.4867481,49,0.0001,1e-05,20,5,,
50,model_type.euclidean,activation.dmelu,0.4391,1.5533347,0.4684299,1.4855291,50,0.0001,1e-05,20,5,,
51,model_type.euclidean,activation.dmelu,0.44579998,1.5446377,0.46582907,1.4837632,51,0.0001,1e-05,20,5,,
52,model_type.euclidean,activation.dmelu,0.45119998,1.533195,0.46957025,1.4788749,52,0.0001,1e-05,20,5,,
53,model_type.euclidean,activation.dmelu,0.4517,1.5261158,0.47135082,1.4769639,53,0.0001,1e-05,20,5,,
54,model_type.euclidean,activation.dmelu,0.4544,1.5365603,0.47263125,1.4736776,54,0.0001,1e-05,20,5,,
55,model_type.euclidean,activation.dmelu,0.45909998,1.5175567,0.47361156,1.471951,55,0.0001,1e-05,20,5,,
56,model_type.euclidean,activation.dmelu,0.457,1.5265281,0.47389165,1.4692286,56,0.0001,1e-05,20,5,,
57,model_type.euclidean,activation.dmelu,0.46179998,1.5127976,0.4740317,1.467693,57,0.0001,1e-05,20,5,,
58,model_type.euclidean,activation.dmelu,0.4502,1.5268854,0.4765725,1.4633414,58,0.0001,1e-05,20,5,,
59,model_type.euclidean,activation.dmelu,0.45229998,1.5336906,0.47733274,1.4643342,59,0.0001,1e-05,20,5,,
60,model_type.euclidean,activation.dmelu,0.46089998,1.5114645,0.4761724,1.4619609,60,0.0001,1e-05,20,5,,
61,model_type.euclidean,activation.dmelu,0.46159998,1.5091984,0.47765285,1.4585901,61,0.0001,1e-05,20,5,,
62,model_type.euclidean,activation.dmelu,0.4637,1.5019966,0.47825304,1.4579685,62,0.0001,1e-05,20,5,,
63,model_type.euclidean,activation.dmelu,0.46179998,1.5048567,0.47907332,1.4536986,63,0.0001,1e-05,20,5,,
64,model_type.euclidean,activation.dmelu,0.4653,1.5031607,0.48033372,1.4512672,64,0.0001,1e-05,20,5,,
65,model_type.euclidean,activation.dmelu,0.4649,1.5148922,0.48117396,1.4493167,65,0.0001,1e-05,20,5,,
66,model_type.euclidean,activation.dmelu,0.4646,1.5002196,0.48223433,1.4474766,66,0.0001,1e-05,20,5,,
67,model_type.euclidean,activation.dmelu,0.4619,1.5078287,0.48333466,1.4448539,67,0.0001,1e-05,20,5,,
68,model_type.euclidean,activation.dmelu,0.46449998,1.502566,0.48535532,1.4441518,68,0.0001,1e-05,20,5,,
69,model_type.euclidean,activation.dmelu,0.4653,1.5134777,0.48441502,1.4407709,69,0.0001,1e-05,20,5,,
70,model_type.euclidean,activation.dmelu,0.46379998,1.5054902,0.48517525,1.4396816,70,0.0001,1e-05,20,5,,
71,model_type.euclidean,activation.dmelu,0.46179998,1.5130991,0.4862956,1.4385372,71,0.0001,1e-05,20,5,,
72,model_type.euclidean,activation.dmelu,0.46089998,1.5052059,0.4850152,1.4378347,72,0.0001,1e-05,20,5,,
73,model_type.euclidean,activation.dmelu,0.4628,1.5075351,0.4872359,1.434118,73,0.0001,1e-05,20,5,,
74,model_type.euclidean,activation.dmelu,0.466,1.5001007,0.48831627,1.4316378,74,0.0001,1e-05,20,5,,
75,model_type.euclidean,activation.dmelu,0.46809998,1.4916693,0.48805618,1.4315463,75,0.0001,1e-05,20,5,,
76,model_type.euclidean,activation.dmelu,0.4671,1.4923583,0.48761603,1.4308217,76,0.0001,1e-05,20,5,,
77,model_type.euclidean,activation.dmelu,0.4687,1.4938836,0.48829624,1.4273033,77,0.0001,1e-05,20,5,,
78,model_type.euclidean,activation.dmelu,0.46339998,1.5018221,0.49119717,1.4264768,78,0.0001,1e-05,20,5,,
79,model_type.euclidean,activation.dmelu,0.4567,1.5173706,0.4887564,1.4259243,79,0.0001,1e-05,20,5,,
80,model_type.euclidean,activation.dmelu,0.4622,1.5129685,0.49115717,1.4237131,80,0.0001,1e-05,20,5,,
81,model_type.euclidean,activation.dmelu,0.46359998,1.4951644,0.49009684,1.4216219,81,0.0001,1e-05,20,5,,
82,model_type.euclidean,activation.dmelu,0.4721,1.49242,0.4927977,1.4190338,82,0.0001,1e-05,20,5,,
83,model_type.euclidean,activation.dmelu,0.4689,1.4953929,0.49333787,1.4168175,83,0.0001,1e-05,20,5,,
