,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.2546,1.996049,0.19164133,2.1184034,0,0.0001,1e-05,20,5,,
1,model_type.euclidean,activation.dmelu,0.3021,1.9032184,0.28347072,1.9493318,1,0.0001,1e-05,20,5,,
2,model_type.euclidean,activation.dmelu,0.3251,1.8575463,0.31199983,1.8882586,2,0.0001,1e-05,20,5,,
3,model_type.euclidean,activation.dmelu,0.34149998,1.8148254,0.33100593,1.8450745,3,0.0001,1e-05,20,5,,
4,model_type.euclidean,activation.dmelu,0.3506,1.7830516,0.34805137,1.8027802,4,0.0001,1e-05,20,5,,
5,model_type.euclidean,activation.dmelu,0.3602,1.7581707,0.35671416,1.7736883,5,0.0001,1e-05,20,5,,
6,model_type.euclidean,activation.dmelu,0.3692,1.731371,0.36583707,1.7513969,6,0.0001,1e-05,20,5,,
7,model_type.euclidean,activation.dmelu,0.3714,1.7358955,0.37101874,1.7341609,7,0.0001,1e-05,20,5,,
8,model_type.euclidean,activation.dmelu,0.3744,1.7216678,0.37800097,1.719719,8,0.0001,1e-05,20,5,,
9,model_type.euclidean,activation.dmelu,0.38779998,1.6962223,0.38078186,1.7060367,9,0.0001,1e-05,20,5,,
10,model_type.euclidean,activation.dmelu,0.3917,1.6898834,0.38556337,1.6956245,10,0.0001,1e-05,20,5,,
11,model_type.euclidean,activation.dmelu,0.3945,1.675059,0.39052495,1.6837102,11,0.0001,1e-05,20,5,,
12,model_type.euclidean,activation.dmelu,0.39769998,1.6637045,0.39458627,1.6726565,12,0.0001,1e-05,20,5,,
13,model_type.euclidean,activation.dmelu,0.3944,1.6728197,0.39796734,1.6618102,13,0.0001,1e-05,20,5,,
14,model_type.euclidean,activation.dmelu,0.4033,1.6497616,0.40148848,1.6535488,14,0.0001,1e-05,20,5,,
15,model_type.euclidean,activation.dmelu,0.4073,1.6369697,0.40414932,1.6418529,15,0.0001,1e-05,20,5,,
16,model_type.euclidean,activation.dmelu,0.41059998,1.6274248,0.40645006,1.6336031,16,0.0001,1e-05,20,5,,
17,model_type.euclidean,activation.dmelu,0.4174,1.6161641,0.41259202,1.6265392,17,0.0001,1e-05,20,5,,
18,model_type.euclidean,activation.dmelu,0.41579998,1.6136748,0.41549295,1.6152985,18,0.0001,1e-05,20,5,,
19,model_type.euclidean,activation.dmelu,0.40449998,1.6442965,0.41855395,1.607993,19,0.0001,1e-05,20,5,,
20,model_type.euclidean,activation.dmelu,0.4197,1.6018945,0.42025447,1.5997745,20,0.0001,1e-05,20,5,,
21,model_type.euclidean,activation.dmelu,0.4224,1.5981568,0.4230954,1.5945672,21,0.0001,1e-05,20,5,,
22,model_type.euclidean,activation.dmelu,0.4287,1.5893797,0.4256562,1.5864198,22,0.0001,1e-05,20,5,,
23,model_type.euclidean,activation.dmelu,0.4218,1.5930122,0.42825705,1.5794141,23,0.0001,1e-05,20,5,,
24,model_type.euclidean,activation.dmelu,0.42949998,1.5777369,0.42975754,1.5730896,24,0.0001,1e-05,20,5,,
25,model_type.euclidean,activation.dmelu,0.4243,1.5864694,0.43109795,1.5700758,25,0.0001,1e-05,20,5,,
26,model_type.euclidean,activation.dmelu,0.4339,1.5687191,0.431218,1.5653739,26,0.0001,1e-05,20,5,,
27,model_type.euclidean,activation.dmelu,0.436,1.5658631,0.4359395,1.5591168,27,0.0001,1e-05,20,5,,
28,model_type.euclidean,activation.dmelu,0.43379998,1.5669796,0.43663973,1.5548687,28,0.0001,1e-05,20,5,,
29,model_type.euclidean,activation.dmelu,0.434,1.5630596,0.43880042,1.5510454,29,0.0001,1e-05,20,5,,
30,model_type.euclidean,activation.dmelu,0.43559998,1.5605806,0.43930057,1.5485595,30,0.0001,1e-05,20,5,,
31,model_type.euclidean,activation.dmelu,0.4364,1.5677797,0.4402609,1.543849,31,0.0001,1e-05,20,5,,
32,model_type.euclidean,activation.dmelu,0.4328,1.5794669,0.44166133,1.5388697,32,0.0001,1e-05,20,5,,
33,model_type.euclidean,activation.dmelu,0.43159997,1.5767088,0.443682,1.5369265,33,0.0001,1e-05,20,5,,
34,model_type.euclidean,activation.dmelu,0.4351,1.5592656,0.44608274,1.5313438,34,0.0001,1e-05,20,5,,
35,model_type.euclidean,activation.dmelu,0.4359,1.5631787,0.44692302,1.5294847,35,0.0001,1e-05,20,5,,
36,model_type.euclidean,activation.dmelu,0.4389,1.5482116,0.44800335,1.526123,36,0.0001,1e-05,20,5,,
