,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.hresnet18,0.030849358974358976,5.083700528511634,0.016785372,5.1993833,0,0.01,0.0005,468.7189905643463
1,model_type.hresnet18,0.0546875,4.836313498325837,0.04715509,4.9615245,1,0.01,0.0005,867.7258112430573
2,model_type.hresnet18,0.07431891025641026,4.657519725652842,0.06979233,4.753219,2,0.01,0.0005,1263.3765742778778
3,model_type.hresnet18,0.09655448717948718,4.501489333617381,0.08850832,4.574414,3,0.01,0.0005,1663.228571653366
4,model_type.hresnet18,0.11258012820512821,4.311562232482127,0.107234314,4.4117713,4,0.01,0.0005,2060.076150894165
5,model_type.hresnet18,0.1282051282051282,4.1672148796228266,0.1253101,4.262092,5,0.01,0.0005,2457.7715468406677
6,model_type.hresnet18,0.1408253205128205,4.055925311186375,0.14326584,4.121851,6,0.01,0.0005,2853.393103837967
7,model_type.hresnet18,0.16025641025641027,3.956814405245659,0.15926096,3.9984026,7,0.01,0.0005,3248.53835773468
8,model_type.hresnet18,0.17748397435897437,3.806129049032162,0.17744678,3.878166,8,0.01,0.0005,3646.4331662654877
9,model_type.hresnet18,0.17828525641025642,3.814104764889448,0.19180137,3.7672243,9,0.01,0.0005,4048.8877782821655
10,model_type.hresnet18,0.2047275641025641,3.6358829125379906,0.20735635,3.6618016,10,0.01,0.0005,4446.051331996918
11,model_type.hresnet18,0.20592948717948717,3.632712966356522,0.22208107,3.5625937,11,0.01,0.0005,4842.220638990402
12,model_type.hresnet18,0.23157051282051283,3.4507370453614454,0.23825625,3.4686694,12,0.01,0.0005,5241.571887016296
13,model_type.hresnet18,0.24939903846153846,3.3793143064547806,0.25080025,3.380723,13,0.01,0.0005,5640.442517280579
14,model_type.hresnet18,0.2608173076923077,3.320991956270658,0.26511484,3.2967613,14,0.01,0.0005,6039.066755771637
15,model_type.hresnet18,0.27724358974358976,3.2170999202972803,0.27759883,3.2164924,15,0.01,0.0005,6439.127366781235
16,model_type.hresnet18,0.2720352564102564,3.232550419293917,0.29299375,3.1386645,16,0.01,0.0005,6838.805277824402
17,model_type.hresnet18,0.29246794871794873,3.091409218616975,0.30586788,3.0637078,17,0.01,0.0005,7232.415860414505
18,model_type.hresnet18,0.2948717948717949,3.1195175556036143,0.32014245,2.9903204,18,0.01,0.0005,7628.391379594803
19,model_type.hresnet18,0.3161057692307692,2.9958439606886644,0.33489716,2.9175224,19,0.01,0.0005,8033.850261688232
20,model_type.hresnet18,0.31650641025641024,2.9669051414880996,0.34881163,2.8453813,20,0.01,0.0005,8433.163613796234
21,model_type.hresnet18,0.328525641025641,2.9501930597500925,0.35982513,2.7832112,21,0.01,0.0005,8831.296251296997
22,model_type.hresnet18,0.34615384615384615,2.825166103167412,0.37284932,2.7185357,22,0.01,0.0005,9229.70354127884
23,model_type.hresnet18,0.3545673076923077,2.7760521234610143,0.38642365,2.6547027,23,0.01,0.0005,9628.137521982193
24,model_type.hresnet18,0.35216346153846156,2.7852191894482345,0.39854753,2.592667,24,0.01,0.0005,10022.517190694809
25,model_type.hresnet18,0.3659855769230769,2.726434970513368,0.40997118,2.533096,25,0.01,0.0005,10416.714804887772
26,model_type.hresnet18,0.38221153846153844,2.619753794792371,0.4231454,2.4709978,26,0.01,0.0005,10816.573014259338
27,model_type.hresnet18,0.3984375,2.5980935249573145,0.43235835,2.41976,27,0.01,0.0005,11212.606919050217
28,model_type.hresnet18,0.398036858974359,2.5683692632577357,0.4446923,2.35978,28,0.01,0.0005,11613.133709669113
29,model_type.hresnet18,0.4052483974358974,2.5339645009774427,0.4556558,2.310845,29,0.01,0.0005,12014.034577131271
30,model_type.hresnet18,0.4088541666666667,2.5096891537690773,0.46660933,2.2573109,30,0.01,0.0005,12416.178735017776
31,model_type.hresnet18,0.41326121794871795,2.4881630555177345,0.4762924,2.2050302,31,0.01,0.0005,12813.778624773026
32,model_type.hresnet18,0.4160657051282051,2.44800535379312,0.48634562,2.1595259,32,0.01,0.0005,13213.759488582611
33,model_type.hresnet18,0.4120592948717949,2.493970669232882,0.49546856,2.1140065,33,0.01,0.0005,13611.07428264618
34,model_type.hresnet18,0.43689903846153844,2.3958196884546523,0.50613195,2.0665607,34,0.01,0.0005,14020.663316011429
35,model_type.hresnet18,0.40404647435897434,2.5429267317820816,0.5165353,2.020725,35,0.01,0.0005,14413.61429810524
36,model_type.hresnet18,0.4344951923076923,2.3792592210647387,0.5267386,1.9810771,36,0.01,0.0005,14807.262762069702
37,model_type.hresnet18,0.4417067307692308,2.3454960661056714,0.5338208,1.9341111,37,0.01,0.0005,15215.218230962753
38,model_type.hresnet18,0.4489182692307692,2.334054884238121,0.54509443,1.8915919,38,0.01,0.0005,15614.755065917969
39,model_type.hresnet18,0.44911858974358976,2.334090226735824,0.5548375,1.8498589,39,0.01,0.0005,16011.169053792953
40,model_type.hresnet18,0.4567307692307692,2.293988354695149,0.56249,1.8095636,40,0.01,0.0005,16409.436247348785
41,model_type.hresnet18,0.45532852564102566,2.2554215376193705,0.57169294,1.7682456,41,0.01,0.0005,16812.193053483963
42,model_type.hresnet18,0.47155448717948717,2.2114992967018714,0.57823503,1.7278192,42,0.01,0.0005,17209.197697162628
