,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.hresnet18,0.029246794871794872,5.089284236614521,0.016305218,5.185225,0,0.01,0.0005,486.5487666130066
1,model_type.hresnet18,0.05148237179487179,4.819383505063179,0.043794014,4.9561033,1,0.01,0.0005,880.0016355514526
2,model_type.hresnet18,0.08072916666666667,4.598666808544061,0.067541614,4.731199,2,0.01,0.0005,1268.5775165557861
3,model_type.hresnet18,0.08934294871794872,4.47220001465235,0.087668054,4.5399895,3,0.01,0.0005,1660.6757984161377
4,model_type.hresnet18,0.11538461538461539,4.2775542583221045,0.10584387,4.3751626,4,0.01,0.0005,2051.416248321533
5,model_type.hresnet18,0.12359775641025642,4.199496764403123,0.12493998,4.2325716,5,0.01,0.0005,2447.825708389282
6,model_type.hresnet18,0.1468349358974359,4.024937562453441,0.14240557,4.1040926,6,0.01,0.0005,2851.4379251003265
7,model_type.hresnet18,0.1546474358974359,3.9640641120763926,0.15850072,3.9904706,7,0.01,0.0005,3244.263513803482
8,model_type.hresnet18,0.16646634615384615,3.8524044507589097,0.17337549,3.8843396,8,0.01,0.0005,3637.0049211978912
9,model_type.hresnet18,0.18349358974358973,3.7673897590392675,0.18808019,3.7847266,9,0.01,0.0005,4037.274999856949
10,model_type.hresnet18,0.1858974358974359,3.752092178051288,0.20412531,3.6843314,10,0.01,0.0005,4435.202832221985
11,model_type.hresnet18,0.2047275641025641,3.6326570755396133,0.21861996,3.5894837,11,0.01,0.0005,4825.708911895752
12,model_type.hresnet18,0.21454326923076922,3.5350152957133756,0.23291454,3.4997065,12,0.01,0.0005,5217.487554550171
13,model_type.hresnet18,0.24519230769230768,3.3867628360405946,0.24543855,3.414232,13,0.01,0.0005,5610.131953239441
14,model_type.hresnet18,0.22616185897435898,3.5013133531961684,0.26207387,3.3303442,14,0.01,0.0005,6003.52552819252
15,model_type.hresnet18,0.2722355769230769,3.244129498799642,0.27235717,3.2527237,15,0.01,0.0005,6397.663646936417
16,model_type.hresnet18,0.26742788461538464,3.24837693801293,0.28789213,3.175658,16,0.01,0.0005,6790.273763895035
17,model_type.hresnet18,0.27844551282051283,3.2011658870256863,0.30080625,3.0973768,17,0.01,0.0005,7185.632195234299
18,model_type.hresnet18,0.30689102564102566,3.053124595911075,0.31506082,3.0269315,18,0.01,0.0005,7580.746650457382
19,model_type.hresnet18,0.3112980769230769,3.0242640513640184,0.32709467,2.955087,19,0.01,0.0005,7977.344719409943
20,model_type.hresnet18,0.33213141025641024,2.917656577550448,0.34046894,2.8837502,20,0.01,0.0005,8368.904162168503
21,model_type.hresnet18,0.33874198717948717,2.8739867363220606,0.35286292,2.8203454,21,0.01,0.0005,8761.011335134506
22,model_type.hresnet18,0.3359375,2.90584091651134,0.36680737,2.7523777,22,0.01,0.0005,9151.881541013718
23,model_type.hresnet18,0.3501602564102564,2.809621370755709,0.3800716,2.686525,23,0.01,0.0005,9544.954161167145
24,model_type.hresnet18,0.3567708333333333,2.7383552392323813,0.39355594,2.6219501,24,0.01,0.0005,9938.39215183258
25,model_type.hresnet18,0.3625801282051282,2.7454581688611936,0.40349913,2.564557,25,0.01,0.0005,10331.3969912529
26,model_type.hresnet18,0.37099358974358976,2.6998928632491674,0.415643,2.50836,26,0.01,0.0005,10722.347363233566
27,model_type.hresnet18,0.3776041666666667,2.690301626156538,0.42573625,2.4512393,27,0.01,0.0005,11112.19751405716
28,model_type.hresnet18,0.38261217948717946,2.6170490429951596,0.43801016,2.3954597,28,0.01,0.0005,11509.962708473206
29,model_type.hresnet18,0.40404647435897434,2.5675626152601,0.45019406,2.3387485,29,0.01,0.0005,11902.010635137558
30,model_type.hresnet18,0.40805288461538464,2.536012649536133,0.45915693,2.2893596,30,0.01,0.0005,12295.030770301819
31,model_type.hresnet18,0.40645032051282054,2.4878255862456102,0.4725312,2.237563,31,0.01,0.0005,12695.4541015625
32,model_type.hresnet18,0.4104567307692308,2.5054782659579544,0.48210427,2.1884487,32,0.01,0.0005,13085.339124679565
33,model_type.hresnet18,0.4074519230769231,2.462294476154523,0.4909271,2.1395261,33,0.01,0.0005,13481.214607477188
34,model_type.hresnet18,0.4238782051282051,2.4155350495607424,0.49918973,2.0948498,34,0.01,0.0005,13873.89175748825
35,model_type.hresnet18,0.4198717948717949,2.4341727632742662,0.5103833,2.049623,35,0.01,0.0005,14264.186431884766
36,model_type.hresnet18,0.4260817307692308,2.4301900496849647,0.52113676,2.0054576,36,0.01,0.0005,14654.935805797577
37,model_type.hresnet18,0.4465144230769231,2.316847889851301,0.5302297,1.9612871,37,0.01,0.0005,15045.7238676548
38,model_type.hresnet18,0.45873397435897434,2.281300453039316,0.5390925,1.9150751,38,0.01,0.0005,15441.07551240921
39,model_type.hresnet18,0.43189102564102566,2.4000056569392862,0.55083627,1.8688216,39,0.01,0.0005,15833.173901796341
40,model_type.hresnet18,0.44250801282051283,2.3420266860570664,0.55800855,1.8335384,40,0.01,0.0005,16225.414725542068
41,model_type.hresnet18,0.4573317307692308,2.2560584927216554,0.5661812,1.7951217,41,0.01,0.0005,16612.724134922028
42,model_type.hresnet18,0.4517227564102564,2.3141238872821512,0.5753241,1.7525132,42,0.01,0.0005,17000.684554100037
43,model_type.hresnet18,0.46434294871794873,2.254813325710786,0.58421695,1.7160267,43,0.01,0.0005,17391.806036949158
44,model_type.hresnet18,0.4467147435897436,2.3486497814838705,0.59202945,1.6787618,44,0.01,0.0005,17780.292365074158
45,model_type.hresnet18,0.45332532051282054,2.303882699746352,0.60018206,1.6358849,45,0.01,0.0005,18169.77145433426
46,model_type.hresnet18,0.48377403846153844,2.165420312147874,0.60921496,1.6001288,46,0.01,0.0005,18559.22039961815
47,model_type.hresnet18,0.45492788461538464,2.285453255359943,0.6165473,1.5651621,47,0.01,0.0005,18951.15580677986
48,model_type.hresnet18,0.4733573717948718,2.208156976944361,0.62381965,1.5310934,48,0.01,0.0005,19344.629865646362
49,model_type.hresnet18,0.47215544871794873,2.2098209231327743,0.6309019,1.5005466,49,0.01,0.0005,19739.140832424164
50,model_type.hresnet18,0.4707532051282051,2.207469877524254,0.63889444,1.4640175,50,0.01,0.0005,20131.52636384964
51,model_type.hresnet18,0.47435897435897434,2.2191099585630956,0.64793736,1.4299563,51,0.01,0.0005,20523.663279533386
52,model_type.hresnet18,0.48197115384615385,2.1902440129182277,0.65540975,1.396369,52,0.01,0.0005,20915.968163728714
53,model_type.hresnet18,0.476161858974359,2.215355628576034,0.66230196,1.363184,53,0.01,0.0005,21307.75538468361
54,model_type.hresnet18,0.4791666666666667,2.1934933769397245,0.6703845,1.3290935,54,0.01,0.0005,21702.165389060974
55,model_type.hresnet18,0.47275641025641024,2.2136331552114243,0.6802977,1.2937897,55,0.01,0.0005,22094.848672389984
56,model_type.hresnet18,0.47435897435897434,2.2469799640851145,0.6871199,1.263165,56,0.01,0.0005,22487.30467581749
57,model_type.hresnet18,0.49038461538461536,2.176089036159026,0.6961728,1.2280347,57,0.01,0.0005,22882.607560634613
58,model_type.hresnet18,0.5336538461538461,1.956034739812215,0.77075666,0.9719244,58,0.01,0.0005,23271.71969628334
59,model_type.hresnet18,0.5334535256410257,1.9548536630777211,0.79140323,0.9094927,59,0.01,0.0005,23669.244115114212
60,model_type.hresnet18,0.5314503205128205,1.971422253510891,0.79608476,0.8910566,60,0.01,0.0005,24062.518764972687
61,model_type.hresnet18,0.53125,1.9579922831975496,0.80189663,0.874134,61,0.01,0.0005,24453.598176956177
62,model_type.hresnet18,0.5332532051282052,1.9649964846097505,0.8039172,0.86754674,62,0.01,0.0005,24845.939725875854
63,model_type.hresnet18,0.5346554487179487,1.95977564347096,0.80736834,0.8540567,63,0.01,0.0005,25238.82518696785
64,model_type.hresnet18,0.5370592948717948,1.9529530023917174,0.8109495,0.8454801,64,0.01,0.0005,25631.235648155212
65,model_type.hresnet18,0.532051282051282,1.9649649338844495,0.81213987,0.8367578,65,0.01,0.0005,26023.24764943123
66,model_type.hresnet18,0.5278445512820513,1.9895814534945366,0.81553096,0.8260729,66,0.01,0.0005,26416.427767515182
67,model_type.hresnet18,0.5280448717948718,1.9691050694538996,0.81631124,0.82059354,67,0.01,0.0005,26806.531090259552
68,model_type.hresnet18,0.5286458333333334,1.975169105407519,0.82067263,0.8112499,68,0.01,0.0005,27195.471281290054
69,model_type.hresnet18,0.5272435897435898,1.9740173098368523,0.8221531,0.8032164,69,0.01,0.0005,27593.417656183243
70,model_type.hresnet18,0.5222355769230769,1.9745160203713636,0.8231734,0.7977508,70,0.01,0.0005,27986.710302829742
71,model_type.hresnet18,0.5322516025641025,1.9598340025314918,0.8247439,0.7910667,71,0.01,0.0005,28378.391324043274
72,model_type.hresnet18,0.5262419871794872,1.9842862364573357,0.82891524,0.7813971,72,0.01,0.0005,28768.244361400604
73,model_type.hresnet18,0.5256410256410257,1.9969615661180937,0.83169615,0.77680075,73,0.01,0.0005,29160.316131591797
74,model_type.hresnet18,0.5296474358974359,1.983243581576225,0.831196,0.76932585,74,0.01,0.0005,29551.22994017601
75,model_type.hresnet18,0.5252403846153846,1.9866296954644032,0.8332266,0.7623849,75,0.01,0.0005,29942.068034410477
76,model_type.hresnet18,0.5260416666666666,1.987441713993366,0.8341469,0.75717795,76,0.01,0.0005,30334.788115024567
77,model_type.hresnet18,0.5262419871794872,2.0022110449962125,0.83645767,0.75108856,77,0.01,0.0005,30726.698462963104
78,model_type.hresnet18,0.5252403846153846,1.9984307014025176,0.83958864,0.7430689,78,0.01,0.0005,31117.710856437683
