,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.dmelu,0.3398,1.8663449,0.28367078,1.9881586,0,0.0001,1e-05,20,2,,,25.355900287628174
1,model_type.hyperbolic,activation.dmelu,0.3549,1.8144718,0.35057217,1.8358849,1,0.0001,1e-05,20,2,,,45.38912796974182
2,model_type.hyperbolic,activation.dmelu,0.3798,1.7650527,0.3709787,1.786591,2,0.0001,1e-05,20,2,,,65.1917781829834
3,model_type.hyperbolic,activation.dmelu,0.384,1.7439653,0.38192222,1.7552445,3,0.0001,1e-05,20,2,,,85.17658591270447
4,model_type.hyperbolic,activation.dmelu,0.3913,1.7192117,0.39536652,1.7258854,4,0.0001,1e-05,20,2,,,105.42400693893433
5,model_type.hyperbolic,activation.dmelu,0.39609998,1.7043096,0.4037492,1.7054678,5,0.0001,1e-05,20,2,,,126.06900119781494
6,model_type.hyperbolic,activation.dmelu,0.4104,1.6784647,0.40887085,1.6881521,6,0.0001,1e-05,20,2,,,147.14734935760498
7,model_type.hyperbolic,activation.dmelu,0.4035,1.6925713,0.41641325,1.6673528,7,0.0001,1e-05,20,2,,,168.43852305412292
8,model_type.hyperbolic,activation.dmelu,0.4249,1.655469,0.41983435,1.6566101,8,0.0001,1e-05,20,2,,,189.78918647766113
9,model_type.hyperbolic,activation.dmelu,0.4279,1.6400037,0.42709666,1.6394709,9,0.0001,1e-05,20,2,,,209.47622799873352
10,model_type.hyperbolic,activation.dmelu,0.4195,1.641537,0.43027768,1.6302158,10,0.0001,1e-05,20,2,,,230.32257843017578
11,model_type.hyperbolic,activation.dmelu,0.422,1.640189,0.43361875,1.6206737,11,0.0001,1e-05,20,2,,,251.22292494773865
12,model_type.hyperbolic,activation.dmelu,0.4269,1.6243718,0.4368198,1.6102684,12,0.0001,1e-05,20,2,,,271.7674000263214
13,model_type.hyperbolic,activation.dmelu,0.42909998,1.6213928,0.44136125,1.6003982,13,0.0001,1e-05,20,2,,,292.30613255500793
14,model_type.hyperbolic,activation.dmelu,0.43699998,1.6075695,0.4440021,1.5930789,14,0.0001,1e-05,20,2,,,311.77986884117126
15,model_type.hyperbolic,activation.dmelu,0.44259998,1.5941572,0.44644287,1.5873336,15,0.0001,1e-05,20,2,,,332.6728835105896
