,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.dmelu,0.34199998,1.8545767,0.29481435,1.9672061,0,0.0001,1e-05,20,2,,,25.342143535614014
1,model_type.hyperbolic,activation.dmelu,0.3699,1.7983392,0.35545376,1.8227417,1,0.0001,1e-05,20,2,,,45.97431468963623
2,model_type.hyperbolic,activation.dmelu,0.39069998,1.7462674,0.37345952,1.7713767,2,0.0001,1e-05,20,2,,,67.0092761516571
3,model_type.hyperbolic,activation.dmelu,0.3988,1.7198954,0.3886844,1.7372886,3,0.0001,1e-05,20,2,,,87.63690662384033
4,model_type.hyperbolic,activation.dmelu,0.4062,1.7021635,0.39600673,1.7119884,4,0.0001,1e-05,20,2,,,107.636878490448
5,model_type.hyperbolic,activation.dmelu,0.41619998,1.681732,0.4056298,1.6908598,5,0.0001,1e-05,20,2,,,127.49027872085571
6,model_type.hyperbolic,activation.dmelu,0.408,1.6837553,0.41039133,1.6753261,6,0.0001,1e-05,20,2,,,148.10300540924072
7,model_type.hyperbolic,activation.dmelu,0.4148,1.6558149,0.41801375,1.6595007,7,0.0001,1e-05,20,2,,,168.00469779968262
8,model_type.hyperbolic,activation.dmelu,0.4174,1.6534363,0.42213508,1.6470956,8,0.0001,1e-05,20,2,,,189.23590445518494
9,model_type.hyperbolic,activation.dmelu,0.41939998,1.643623,0.42525607,1.6374907,9,0.0001,1e-05,20,2,,,210.169739484787
10,model_type.hyperbolic,activation.dmelu,0.41689998,1.650788,0.4299976,1.6265712,10,0.0001,1e-05,20,2,,,231.07286024093628
11,model_type.hyperbolic,activation.dmelu,0.4371,1.617917,0.43301857,1.6162238,11,0.0001,1e-05,20,2,,,251.0862100124359
12,model_type.hyperbolic,activation.dmelu,0.4285,1.6237385,0.43579945,1.6101786,12,0.0001,1e-05,20,2,,,270.6826927661896
13,model_type.hyperbolic,activation.dmelu,0.4252,1.630552,0.44046095,1.6018991,13,0.0001,1e-05,20,2,,,290.5840928554535
14,model_type.hyperbolic,activation.dmelu,0.43719998,1.6030258,0.44386202,1.5923715,14,0.0001,1e-05,20,2,,,310.42287588119507
15,model_type.hyperbolic,activation.dmelu,0.44,1.6008275,0.44546255,1.5849764,15,0.0001,1e-05,20,2,,,330.279011964798
