Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
h_plusplus,relu,cifar10,0.22219999134540558,2.062460422515869,0.20772058823529413,2.0893418380366566,0,0.01,1e-05,sgd,100,4,19.02795386314392
h_plusplus,relu,cifar10,0.2084999978542328,2.0870420932769775,0.20955882352941177,2.0853787242908917,1,0.01,1e-05,sgd,100,4,37.921509742736816
h_plusplus,relu,cifar10,0.20479999482631683,2.096404790878296,0.20758072250639387,2.0897782324525096,2,0.01,1e-05,sgd,100,4,56.584935903549194
h_plusplus,relu,cifar10,0.22179999947547913,2.0726141929626465,0.2066416240409207,2.0934945133031175,3,0.01,1e-05,sgd,100,4,75.9714343547821
h_plusplus,relu,cifar10,0.16599999368190765,2.1788573265075684,0.20963874680306904,2.0887943221175154,4,0.01,1e-05,sgd,100,4,94.88703346252441
h_plusplus,relu,cifar10,0.21069999039173126,2.1018543243408203,0.20993845907928388,2.0845769517257087,5,0.01,1e-05,sgd,100,4,113.49428200721741
h_plusplus,relu,cifar10,0.15299999713897705,2.2869980335235596,0.2139945652173913,2.079600321209949,6,0.01,1e-05,sgd,100,4,132.33126878738403
h_plusplus,relu,cifar10,0.2020999938249588,2.1039435863494873,0.2107576726342711,2.083868115301937,7,0.01,1e-05,sgd,100,4,151.18469977378845
h_plusplus,relu,cifar10,0.19269999861717224,2.1600797176361084,0.1976302749360614,2.113039751796771,8,0.01,1e-05,sgd,100,4,169.66655468940735
h_plusplus,relu,cifar10,0.1688999980688095,2.163689613342285,0.21543318414322252,2.0793076895386973,9,0.01,1e-05,sgd,100,4,188.7642993927002
h_plusplus,relu,cifar10,0.20899999141693115,2.1034178733825684,0.2128156969309463,2.080458977033415,10,0.01,1e-05,sgd,100,4,207.10056805610657
h_plusplus,relu,cifar10,0.2215999960899353,2.0710091590881348,0.2132752557544757,2.0806803505134095,11,0.01,1e-05,sgd,100,4,225.98973393440247
h_plusplus,relu,cifar10,0.17790000140666962,2.147437572479248,0.21365489130434784,2.0825474193638853,12,0.01,1e-05,sgd,100,4,244.47354888916016
h_plusplus,relu,cifar10,0.2125999927520752,2.075711250305176,0.21189657928388747,2.0830016079766063,13,0.01,1e-05,sgd,100,4,262.7804100513458
h_plusplus,relu,cifar10,0.2207999974489212,2.0640709400177,0.21197650255754474,2.0834159738267473,14,0.01,1e-05,sgd,100,4,282.2628481388092
