,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.euclidean,activation.dmelu,,0.2129955,55.71935,,0.33989707,0,0.01,0.0001,20,2,,,10
1,model_type.euclidean,activation.dmelu,,0.11333818,29.649122,,0.21064813,1,0.01,0.0001,20,2,,,10
2,model_type.euclidean,activation.dmelu,,0.047287587,12.370372,,0.1124638,2,0.01,0.0001,20,2,,,10
3,model_type.euclidean,activation.dmelu,,0.015808368,4.135449,,0.046933338,3,0.01,0.0001,20,2,,,10
4,model_type.euclidean,activation.dmelu,,0.016652448,4.3562593,,0.015310011,4,0.01,0.0001,20,2,,,10
5,model_type.euclidean,activation.dmelu,,0.036073845,9.436872,,0.015965695,5,0.01,0.0001,20,2,,,10
6,model_type.euclidean,activation.dmelu,,0.05052262,13.216653,,0.035699457,6,0.01,0.0001,20,2,,,10
7,model_type.euclidean,activation.dmelu,,0.04970051,13.00159,,0.05064767,7,0.01,0.0001,20,2,,,10
8,model_type.euclidean,activation.dmelu,,0.038059015,9.956189,,0.05001233,8,0.01,0.0001,20,2,,,10
9,model_type.euclidean,activation.dmelu,,0.023611119,6.1766386,,0.038266864,9,0.01,0.0001,20,2,,,10
10,model_type.euclidean,activation.dmelu,,0.012161494,3.1814313,,0.023638403,10,0.01,0.0001,20,2,,,10
11,model_type.euclidean,activation.dmelu,,0.0060923127,1.5937412,,0.012067373,11,0.01,0.0001,20,2,,,10
12,model_type.euclidean,activation.dmelu,,0.005099552,1.3340364,,0.0059462567,12,0.01,0.0001,20,2,,,10
13,model_type.euclidean,activation.dmelu,,0.0074691027,1.9539077,,0.004912616,13,0.01,0.0001,20,2,,,10
14,model_type.euclidean,activation.dmelu,,0.011189104,2.9270554,,0.007191994,14,0.01,0.0001,20,2,,,10
15,model_type.euclidean,activation.dmelu,,0.0146267265,3.826333,,0.010745677,15,0.01,0.0001,20,2,,,10
16,model_type.euclidean,activation.dmelu,,0.016784167,4.3907166,,0.013953478,16,0.01,0.0001,20,2,,,10
17,model_type.euclidean,activation.dmelu,,0.017283967,4.5214634,,0.015858036,17,0.01,0.0001,20,2,,,10
18,model_type.euclidean,activation.dmelu,,0.016232274,4.246342,,0.016134933,18,0.01,0.0001,20,2,,,10
19,model_type.euclidean,activation.dmelu,,0.014050538,3.6756027,,0.014944563,19,0.01,0.0001,20,2,,,10
20,model_type.euclidean,activation.dmelu,,0.011314135,2.9597633,,0.01275463,20,0.01,0.0001,20,2,,,10
21,model_type.euclidean,activation.dmelu,,0.008610112,2.2523942,,0.01016882,21,0.01,0.0001,20,2,,,10
22,model_type.euclidean,activation.dmelu,,0.006419719,1.6793903,,0.00777309,22,0.01,0.0001,20,2,,,10
23,model_type.euclidean,activation.dmelu,,0.005031435,1.316217,,0.006010632,23,0.01,0.0001,20,2,,,10
24,model_type.euclidean,activation.dmelu,,0.0044929045,1.175338,,0.0050973594,24,0.01,0.0001,20,2,,,10
25,model_type.euclidean,activation.dmelu,,0.004620913,1.2088249,,0.004988544,25,0.01,0.0001,20,2,,,10
26,model_type.euclidean,activation.dmelu,,0.005083563,1.3298535,,0.005413903,26,0.01,0.0001,20,2,,,10
27,model_type.euclidean,activation.dmelu,,0.0055341953,1.4477384,,0.0059878165,27,0.01,0.0001,20,2,,,10
28,model_type.euclidean,activation.dmelu,,0.0057373596,1.500886,,0.0063617574,28,0.01,0.0001,20,2,,,10
29,model_type.euclidean,activation.dmelu,,0.005626757,1.4719524,,0.0063495575,29,0.01,0.0001,20,2,,,10
30,model_type.euclidean,activation.dmelu,,0.0052818405,1.3817227,,0.005964092,30,0.01,0.0001,20,2,,,10
31,model_type.euclidean,activation.dmelu,,0.0048562977,1.2704012,,0.0053622704,31,0.01,0.0001,20,2,,,10
32,model_type.euclidean,activation.dmelu,,0.0045004683,1.1773168,,0.004748061,32,0.01,0.0001,20,2,,,10
33,model_type.euclidean,activation.dmelu,,0.00430605,1.1264572,,0.004285227,33,0.01,0.0001,20,2,,,10
34,model_type.euclidean,activation.dmelu,,0.004287124,1.1215062,,0.004049021,34,0.01,0.0001,20,2,,,10
35,model_type.euclidean,activation.dmelu,,0.0043950835,1.1497482,,0.004022282,35,0.01,0.0001,20,2,,,10
36,model_type.euclidean,activation.dmelu,,0.004551295,1.190613,,0.004125987,36,0.01,0.0001,20,2,,,10
37,model_type.euclidean,activation.dmelu,,0.0046798512,1.224243,,0.004262467,37,0.01,0.0001,20,2,,,10
38,model_type.euclidean,activation.dmelu,,0.0047295615,1.2372472,,0.004351558,38,0.01,0.0001,20,2,,,10
39,model_type.euclidean,activation.dmelu,,0.0046822475,1.22487,,0.0043500005,39,0.01,0.0001,20,2,,,10
40,model_type.euclidean,activation.dmelu,,0.004549562,1.1901596,,0.0042539784,40,0.01,0.0001,20,2,,,10
41,model_type.euclidean,activation.dmelu,,0.0043628076,1.1413049,,0.0040897857,41,0.01,0.0001,20,2,,,10
42,model_type.euclidean,activation.dmelu,,0.0041602906,1.0883267,,0.0038988602,42,0.01,0.0001,20,2,,,10
43,model_type.euclidean,activation.dmelu,,0.0039757015,1.0400385,,0.0037225625,43,0.01,0.0001,20,2,,,10
44,model_type.euclidean,activation.dmelu,,0.0038300985,1.0019488,,0.003590308,44,0.01,0.0001,20,2,,,10
45,model_type.euclidean,activation.dmelu,,0.0037291464,0.9755399,,0.0035130694,45,0.01,0.0001,20,2,,,10
46,model_type.euclidean,activation.dmelu,,0.0036659453,0.9590066,,0.0034833374,46,0.01,0.0001,20,2,,,10
