,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.euclidean,activation.dmelu,,0.11217783,30.016869,,0.21830723,0,0.01,0.0001,20,2,,,10
1,model_type.euclidean,activation.dmelu,,0.042738862,11.436189,,0.11265582,1,0.01,0.0001,20,2,,,10
2,model_type.euclidean,activation.dmelu,,0.010892318,2.914598,,0.042445622,2,0.01,0.0001,20,2,,,10
3,model_type.euclidean,activation.dmelu,,0.015533125,4.156399,,0.01023854,3,0.01,0.0001,20,2,,,10
4,model_type.euclidean,activation.dmelu,,0.03608248,9.655055,,0.015212469,4,0.01,0.0001,20,2,,,10
5,model_type.euclidean,activation.dmelu,,0.044578064,11.928328,,0.036242172,5,0.01,0.0001,20,2,,,10
6,model_type.euclidean,activation.dmelu,,0.037387777,10.00433,,0.04475847,6,0.01,0.0001,20,2,,,10
7,model_type.euclidean,activation.dmelu,,0.023822954,6.374615,,0.037226483,7,0.01,0.0001,20,2,,,10
8,model_type.euclidean,activation.dmelu,,0.012294603,3.2898254,,0.023285361,8,0.01,0.0001,20,2,,,10
9,model_type.euclidean,activation.dmelu,,0.006558985,1.7550722,,0.011571023,9,0.01,0.0001,20,2,,,10
10,model_type.euclidean,activation.dmelu,,0.0063837827,1.7081912,,0.005869361,10,0.01,0.0001,20,2,,,10
11,model_type.euclidean,activation.dmelu,,0.009479988,2.5366828,,0.0058578,11,0.01,0.0001,20,2,,,10
12,model_type.euclidean,activation.dmelu,,0.013272023,3.5513663,,0.009142438,12,0.01,0.0001,20,2,,,10
13,model_type.euclidean,activation.dmelu,,0.015921474,4.260314,,0.0130820405,13,0.01,0.0001,20,2,,,10
14,model_type.euclidean,activation.dmelu,,0.016614903,4.4458637,,0.015816612,14,0.01,0.0001,20,2,,,10
15,model_type.euclidean,activation.dmelu,,0.015397693,4.1201596,,0.016542718,15,0.01,0.0001,20,2,,,10
16,model_type.euclidean,activation.dmelu,,0.012852238,3.439039,,0.01533373,16,0.01,0.0001,20,2,,,10
17,model_type.euclidean,activation.dmelu,,0.009793548,2.620586,,0.012804198,17,0.01,0.0001,20,2,,,10
18,model_type.euclidean,activation.dmelu,,0.007022168,1.8790121,,0.009793247,18,0.01,0.0001,20,2,,,10
19,model_type.euclidean,activation.dmelu,,0.0051294947,1.372565,,0.007111281,19,0.01,0.0001,20,2,,,10
20,model_type.euclidean,activation.dmelu,,0.004367234,1.1685972,,0.005342722,20,0.01,0.0001,20,2,,,10
21,model_type.euclidean,activation.dmelu,,0.004608361,1.2331187,,0.004714017,21,0.01,0.0001,20,2,,,10
22,model_type.euclidean,activation.dmelu,,0.005424817,1.4515883,,0.005057776,22,0.01,0.0001,20,2,,,10
23,model_type.euclidean,activation.dmelu,,0.006275884,1.6793193,,0.0059026866,23,0.01,0.0001,20,2,,,10
24,model_type.euclidean,activation.dmelu,,0.0067325304,1.8015101,,0.006682404,24,0.01,0.0001,20,2,,,10
25,model_type.euclidean,activation.dmelu,,0.0066254362,1.7728535,,0.006978095,25,0.01,0.0001,20,2,,,10
26,model_type.euclidean,activation.dmelu,,0.006060551,1.6216998,,0.006665362,26,0.01,0.0001,20,2,,,10
27,model_type.euclidean,activation.dmelu,,0.0053162333,1.4225332,,0.00590731,27,0.01,0.0001,20,2,,,10
28,model_type.euclidean,activation.dmelu,,0.0046829176,1.2530687,,0.005025748,28,0.01,0.0001,20,2,,,10
29,model_type.euclidean,activation.dmelu,,0.0043356624,1.1601491,,0.0043291976,29,0.01,0.0001,20,2,,,10
30,model_type.euclidean,activation.dmelu,,0.0042930082,1.1487356,,0.003987433,30,0.01,0.0001,20,2,,,10
31,model_type.euclidean,activation.dmelu,,0.004450998,1.191011,,0.0039992165,31,0.01,0.0001,20,2,,,10
32,model_type.euclidean,activation.dmelu,,0.004652211,1.2448521,,0.004236852,32,0.01,0.0001,20,2,,,10
33,model_type.euclidean,activation.dmelu,,0.0047538597,1.2720516,,0.004523393,33,0.01,0.0001,20,2,,,10
34,model_type.euclidean,activation.dmelu,,0.0046736863,1.2505985,,0.004704326,34,0.01,0.0001,20,2,,,10
35,model_type.euclidean,activation.dmelu,,0.0044068513,1.179198,,0.004693011,35,0.01,0.0001,20,2,,,10
36,model_type.euclidean,activation.dmelu,,0.004016575,1.0747668,,0.004484849,36,0.01,0.0001,20,2,,,10
37,model_type.euclidean,activation.dmelu,,0.0036059492,0.96489036,,0.004144551,37,0.01,0.0001,20,2,,,10
38,model_type.euclidean,activation.dmelu,,0.0032805381,0.8778159,,0.0037752208,38,0.01,0.0001,20,2,,,10
39,model_type.euclidean,activation.dmelu,,0.0031128332,0.83294094,,0.003479637,39,0.01,0.0001,20,2,,,10
40,model_type.euclidean,activation.dmelu,,0.0031195055,0.83472633,,0.0033250952,40,0.01,0.0001,20,2,,,10
41,model_type.euclidean,activation.dmelu,,0.003259205,0.87210757,,0.003322543,41,0.01,0.0001,20,2,,,10
42,model_type.euclidean,activation.dmelu,,0.0034519653,0.9236869,,0.0034271595,42,0.01,0.0001,20,2,,,10
43,model_type.euclidean,activation.dmelu,,0.0036126778,0.96669084,,0.0035603738,43,0.01,0.0001,20,2,,,10
44,model_type.euclidean,activation.dmelu,,0.0036843827,0.9858778,,0.003644257,44,0.01,0.0001,20,2,,,10
45,model_type.euclidean,activation.dmelu,,0.003656448,0.978403,,0.003633194,45,0.01,0.0001,20,2,,,10
46,model_type.euclidean,activation.dmelu,,0.003560246,0.952661,,0.003528546,46,0.01,0.0001,20,2,,,10
47,model_type.euclidean,activation.dmelu,,0.0034470195,0.92236346,,0.0033708054,47,0.01,0.0001,20,2,,,10
48,model_type.euclidean,activation.dmelu,,0.0033613828,0.8994486,,0.003215614,48,0.01,0.0001,20,2,,,10
49,model_type.euclidean,activation.dmelu,,0.0033236018,0.889339,,0.0031075,49,0.01,0.0001,20,2,,,10
50,model_type.euclidean,activation.dmelu,,0.0033265608,0.8901308,,0.003063745,50,0.01,0.0001,20,2,,,10
51,model_type.euclidean,activation.dmelu,,0.003345054,0.8950793,,0.003073129,51,0.01,0.0001,20,2,,,10
52,model_type.euclidean,activation.dmelu,,0.003350486,0.8965328,,0.0031064656,52,0.01,0.0001,20,2,,,10
53,model_type.euclidean,activation.dmelu,,0.0033238449,0.88940406,,0.0031318078,53,0.01,0.0001,20,2,,,10
54,model_type.euclidean,activation.dmelu,,0.003262374,0.8729555,,0.0031273803,54,0.01,0.0001,20,2,,,10
55,model_type.euclidean,activation.dmelu,,0.0031787117,0.8505689,,0.0030879912,55,0.01,0.0001,20,2,,,10
56,model_type.euclidean,activation.dmelu,,0.0030940603,0.82791764,,0.003023935,56,0.01,0.0001,20,2,,,10
57,model_type.euclidean,activation.dmelu,,0.0030287842,0.81045085,,0.0029541412,57,0.01,0.0001,20,2,,,10
58,model_type.euclidean,activation.dmelu,,0.002994314,0.8012273,,0.0028969878,58,0.01,0.0001,20,2,,,10
59,model_type.euclidean,activation.dmelu,,0.0029894656,0.79992986,,0.0028626332,59,0.01,0.0001,20,2,,,10
60,model_type.euclidean,activation.dmelu,,0.0030023782,0.8033851,,0.0028497693,60,0.01,0.0001,20,2,,,10
61,model_type.euclidean,activation.dmelu,,0.0030168633,0.80726105,,0.0028478026,61,0.01,0.0001,20,2,,,10
62,model_type.euclidean,activation.dmelu,,0.0030199739,0.80809337,,0.002843002,62,0.01,0.0001,20,2,,,10
63,model_type.euclidean,activation.dmelu,,0.0030071214,0.8046543,,0.0028253773,63,0.01,0.0001,20,2,,,10
64,model_type.euclidean,activation.dmelu,,0.0029825731,0.7980856,,0.0027928713,64,0.01,0.0001,20,2,,,10
65,model_type.euclidean,activation.dmelu,,0.0029557317,0.7909033,,0.0027510691,65,0.01,0.0001,20,2,,,10
