,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.identity,0.77419996,0.67388,0.6722252,0.9796652,0,0.0001,1e-05,20,2,,,26.09166646003723
1,model_type.hyperbolic,activation.identity,0.80329996,0.56670195,0.79989326,0.59383637,1,0.0001,1e-05,20,2,,,52.372411251068115
2,model_type.hyperbolic,activation.identity,0.81509995,0.53069025,0.8197539,0.5251807,2,0.0001,1e-05,20,2,,,76.9561882019043
3,model_type.hyperbolic,activation.identity,0.8229,0.5093409,0.8305763,0.49346447,3,0.0001,1e-05,20,2,,,101.44758296012878
4,model_type.hyperbolic,activation.identity,0.8254,0.49588686,0.8367963,0.4750435,4,0.0001,1e-05,20,2,,,126.36413240432739
5,model_type.hyperbolic,activation.identity,0.8279,0.48942196,0.8401648,0.46200058,5,0.0001,1e-05,20,2,,,149.6045126914978
6,model_type.hyperbolic,activation.identity,0.83059996,0.48276392,0.8439501,0.45267275,6,0.0001,1e-05,20,2,,,172.75319147109985
7,model_type.hyperbolic,activation.identity,0.82989997,0.47810078,0.84663486,0.44447815,7,0.0001,1e-05,20,2,,,197.04519987106323
8,model_type.hyperbolic,activation.identity,0.83349997,0.47340074,0.84806895,0.4382207,8,0.0001,1e-05,20,2,,,221.29513382911682
9,model_type.hyperbolic,activation.identity,0.8329,0.4744477,0.85052025,0.4328083,9,0.0001,1e-05,20,2,,,245.54939317703247
10,model_type.hyperbolic,activation.identity,0.8344,0.4678493,0.85143745,0.42838642,10,0.0001,1e-05,20,2,,,269.767037153244
11,model_type.hyperbolic,activation.identity,0.83769995,0.46049404,0.8522545,0.42414373,11,0.0001,1e-05,20,2,,,293.02945709228516
12,model_type.hyperbolic,activation.identity,0.8382,0.45994008,0.85477257,0.420715,12,0.0001,1e-05,20,2,,,317.5861780643463
13,model_type.hyperbolic,activation.identity,0.8402,0.45677558,0.85497266,0.41742155,13,0.0001,1e-05,20,2,,,341.99830317497253
14,model_type.hyperbolic,activation.identity,0.8402,0.45669916,0.8570071,0.41387022,14,0.0001,1e-05,20,2,,,366.61052989959717
15,model_type.hyperbolic,activation.identity,0.8408,0.45510426,0.8571071,0.41134322,15,0.0001,1e-05,20,2,,,391.32912945747375
16,model_type.hyperbolic,activation.identity,0.8425,0.45085615,0.858091,0.40853733,16,0.0001,1e-05,20,2,,,416.3183777332306
17,model_type.hyperbolic,activation.identity,0.8429,0.44869366,0.8592082,0.40635377,17,0.0001,1e-05,20,2,,,440.10913157463074
18,model_type.hyperbolic,activation.identity,0.8407,0.45050547,0.859375,0.4048608,18,0.0001,1e-05,20,2,,,463.8992555141449
19,model_type.hyperbolic,activation.identity,0.8445,0.4452253,0.8603255,0.4023467,19,0.0001,1e-05,20,2,,,487.5820825099945
