Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
hyp,relu,fmnist,0.8859999775886536,0.5205150842666626,0.9853578091684435,0.04389953970222045,0,0.01,1e-05,sgd,200,3,20.351346254348755
hyp,relu,fmnist,0.8867999911308289,0.5225760340690613,0.9852078891257996,0.044463324708057875,1,0.01,1e-05,sgd,200,3,40.52793073654175
hyp,relu,fmnist,0.8815999627113342,0.5650926828384399,0.9861906982942431,0.04144849224727966,2,0.01,1e-05,sgd,200,3,60.8600811958313
hyp,relu,fmnist,0.8855999708175659,0.5524313449859619,0.986207356076759,0.040880273255869064,3,0.01,1e-05,sgd,200,3,81.10120606422424
hyp,relu,fmnist,0.8871999979019165,0.5522421598434448,0.986157382729211,0.041167614569486394,4,0.01,1e-05,sgd,200,3,101.5056266784668
hyp,relu,fmnist,0.8871999979019165,0.5607262849807739,0.9867404051172708,0.039118987715754436,5,0.01,1e-05,sgd,200,3,121.63826990127563
hyp,relu,fmnist,0.8884999752044678,0.5461762547492981,0.9872234808102346,0.037481934783348776,6,0.01,1e-05,sgd,200,3,141.95854234695435
hyp,relu,fmnist,0.8587999939918518,0.7680861949920654,0.9864905383795309,0.03810099993886025,7,0.01,1e-05,sgd,200,3,162.43491387367249
hyp,relu,fmnist,0.8895999789237976,0.5580407381057739,0.9876232675906184,0.038260934624953995,8,0.01,1e-05,sgd,200,3,182.74529457092285
hyp,relu,fmnist,0.885699987411499,0.5716553926467896,0.9890724946695096,0.03393887388577033,9,0.01,1e-05,sgd,200,3,203.13993906974792
hyp,relu,fmnist,0.886199951171875,0.5735231637954712,0.9874233742004265,0.037102569573010794,10,0.01,1e-05,sgd,200,3,223.35673236846924
hyp,relu,fmnist,0.890999972820282,0.5637677907943726,0.9890891524520256,0.03371693083758542,11,0.01,1e-05,sgd,200,3,243.52082204818726
hyp,relu,fmnist,0.8740999698638916,0.6494497656822205,0.9883728678038379,0.03453052089475631,12,0.01,1e-05,sgd,200,3,263.7425627708435
hyp,relu,fmnist,0.8871999979019165,0.5837644934654236,0.9896721748400853,0.03167711995079863,13,0.01,1e-05,sgd,200,3,283.9386203289032
hyp,relu,fmnist,0.8754000067710876,0.6589856147766113,0.9908715351812367,0.028440057392803524,14,0.01,1e-05,sgd,200,3,304.2987985610962
