,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.euclidean,activation.dmelu,0.3258,1.9259127,0.25426137,2.0812368,0,0.0001,1e-05,20,2,,,13.986195087432861
1,model_type.euclidean,activation.dmelu,0.3451,1.8496604,0.33544734,1.879724,1,0.0001,1e-05,20,2,,,23.308851718902588
2,model_type.euclidean,activation.dmelu,0.3608,1.8133631,0.35659412,1.8244585,2,0.0001,1e-05,20,2,,,32.66836452484131
3,model_type.euclidean,activation.dmelu,0.3721,1.7797515,0.36885804,1.7899942,3,0.0001,1e-05,20,2,,,40.99985480308533
4,model_type.euclidean,activation.dmelu,0.3827,1.759817,0.37946144,1.764992,4,0.0001,1e-05,20,2,,,50.65142345428467
5,model_type.euclidean,activation.dmelu,0.383,1.7409922,0.38604355,1.744718,5,0.0001,1e-05,20,2,,,60.477895736694336
6,model_type.euclidean,activation.dmelu,0.3936,1.7215937,0.39366597,1.7279544,6,0.0001,1e-05,20,2,,,69.47100687026978
7,model_type.euclidean,activation.dmelu,0.3938,1.7167847,0.40048817,1.710765,7,0.0001,1e-05,20,2,,,78.60301184654236
8,model_type.euclidean,activation.dmelu,0.40399998,1.69445,0.40582988,1.6957364,8,0.0001,1e-05,20,2,,,87.97281503677368
9,model_type.euclidean,activation.dmelu,0.4066,1.6833851,0.40963107,1.6822093,9,0.0001,1e-05,20,2,,,97.41187357902527
10,model_type.euclidean,activation.dmelu,0.4096,1.6749402,0.4134323,1.6709094,10,0.0001,1e-05,20,2,,,106.68980312347412
11,model_type.euclidean,activation.dmelu,0.41259998,1.6663913,0.41801375,1.6593536,11,0.0001,1e-05,20,2,,,116.16397380828857
12,model_type.euclidean,activation.dmelu,0.41329998,1.6612481,0.42149487,1.6498721,12,0.0001,1e-05,20,2,,,125.80942392349243
13,model_type.euclidean,activation.dmelu,0.4222,1.6426002,0.42559618,1.6402336,13,0.0001,1e-05,20,2,,,135.45794653892517
14,model_type.euclidean,activation.dmelu,0.4155,1.6453784,0.4293774,1.6314987,14,0.0001,1e-05,20,2,,,144.4424488544464
15,model_type.euclidean,activation.dmelu,0.4261,1.6308553,0.4306378,1.6235476,15,0.0001,1e-05,20,2,,,153.4159767627716
16,model_type.euclidean,activation.dmelu,0.4276,1.6258854,0.43289852,1.6161839,16,0.0001,1e-05,20,2,,,162.28122901916504
17,model_type.euclidean,activation.dmelu,0.42229998,1.635016,0.4347391,1.6094764,17,0.0001,1e-05,20,2,,,171.0583519935608
18,model_type.euclidean,activation.dmelu,0.42479998,1.623654,0.4381402,1.6036115,18,0.0001,1e-05,20,2,,,179.93152260780334
19,model_type.euclidean,activation.dmelu,0.4306,1.6117743,0.44280168,1.5963397,19,0.0001,1e-05,20,2,,,189.00628924369812
20,model_type.euclidean,activation.dmelu,0.4262,1.6124338,0.4434219,1.5914623,20,0.0001,1e-05,20,2,,,199.76009035110474
21,model_type.euclidean,activation.dmelu,0.4346,1.6005331,0.44508243,1.58745,21,0.0001,1e-05,20,2,,,208.96653580665588
22,model_type.euclidean,activation.dmelu,0.4278,1.6093154,0.4465029,1.5815982,22,0.0001,1e-05,20,2,,,218.59767532348633
23,model_type.euclidean,activation.dmelu,0.4366,1.5965987,0.4465629,1.5773249,23,0.0001,1e-05,20,2,,,228.00615549087524
24,model_type.euclidean,activation.dmelu,0.43699998,1.5958202,0.44998398,1.5731027,24,0.0001,1e-05,20,2,,,237.32491493225098
25,model_type.euclidean,activation.dmelu,0.428,1.5971502,0.44974393,1.5681417,25,0.0001,1e-05,20,2,,,247.30206298828125
26,model_type.euclidean,activation.dmelu,0.4308,1.5988905,0.45384523,1.5627313,26,0.0001,1e-05,20,2,,,257.3165011405945
27,model_type.euclidean,activation.dmelu,0.4443,1.5822103,0.4546855,1.5599676,27,0.0001,1e-05,20,2,,,267.11206674575806
28,model_type.euclidean,activation.dmelu,0.4412,1.5821967,0.45486555,1.5552807,28,0.0001,1e-05,20,2,,,276.4655020236969
29,model_type.euclidean,activation.dmelu,0.44169998,1.5765259,0.45572582,1.5514065,29,0.0001,1e-05,20,2,,,286.1200313568115
30,model_type.euclidean,activation.dmelu,0.4455,1.5760006,0.45772648,1.5467433,30,0.0001,1e-05,20,2,,,295.6834626197815
31,model_type.euclidean,activation.dmelu,0.445,1.5716667,0.45862675,1.5429814,31,0.0001,1e-05,20,2,,,304.72687005996704
32,model_type.euclidean,activation.dmelu,0.447,1.5716407,0.45982715,1.5389796,32,0.0001,1e-05,20,2,,,314.8499150276184
33,model_type.euclidean,activation.dmelu,0.44129997,1.5770327,0.46100754,1.534437,33,0.0001,1e-05,20,2,,,324.72744727134705
34,model_type.euclidean,activation.dmelu,0.44059998,1.5684062,0.4634883,1.5316417,34,0.0001,1e-05,20,2,,,334.76658821105957
35,model_type.euclidean,activation.dmelu,0.4445,1.5718967,0.4637684,1.5272524,35,0.0001,1e-05,20,2,,,344.38544273376465
36,model_type.euclidean,activation.dmelu,0.44979998,1.5562526,0.4659891,1.5237004,36,0.0001,1e-05,20,2,,,353.3768606185913
37,model_type.euclidean,activation.dmelu,0.45049998,1.5595125,0.46800977,1.5206435,37,0.0001,1e-05,20,2,,,362.4486029148102
38,model_type.euclidean,activation.dmelu,0.452,1.5541556,0.46642926,1.5187467,38,0.0001,1e-05,20,2,,,372.3815155029297
39,model_type.euclidean,activation.dmelu,0.4402,1.5736134,0.46770966,1.515061,39,0.0001,1e-05,20,2,,,381.3636977672577
40,model_type.euclidean,activation.dmelu,0.45029998,1.5543771,0.46915013,1.511795,40,0.0001,1e-05,20,2,,,390.18857049942017
41,model_type.euclidean,activation.dmelu,0.4558,1.5491158,0.46959028,1.509026,41,0.0001,1e-05,20,2,,,399.84728837013245
