Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
eucl,relu,mnist,0.9786999821662903,0.07430967688560486,0.9993336886993603,0.00831218061314996,0,0.01,1e-05,sgd,100,2,7.570534944534302
eucl,relu,mnist,0.9786999821662903,0.0745219811797142,0.9994502931769723,0.008016458531286366,1,0.01,1e-05,sgd,100,2,15.099878549575806
eucl,relu,mnist,0.9784999489784241,0.07552830874919891,0.9993336886993603,0.0076876221729980125,2,0.01,1e-05,sgd,100,2,22.710599660873413
eucl,relu,mnist,0.9783999919891357,0.07462203502655029,0.9994502931769723,0.0073621003522546585,3,0.01,1e-05,sgd,100,2,30.216222286224365
eucl,relu,mnist,0.9795999526977539,0.0742296501994133,0.9994003198294243,0.007115962521289972,4,0.01,1e-05,sgd,100,2,37.729416608810425
eucl,relu,mnist,0.9784999489784241,0.07727330923080444,0.9995169243070362,0.00679948780182893,5,0.01,1e-05,sgd,100,2,45.372883319854736
eucl,relu,mnist,0.9789999723434448,0.07475215941667557,0.9995502398720683,0.006579591165824078,6,0.01,1e-05,sgd,100,2,52.932520389556885
eucl,relu,mnist,0.9787999987602234,0.07455768436193466,0.9995668976545842,0.006318613480868886,7,0.01,1e-05,sgd,100,2,60.56649398803711
eucl,relu,mnist,0.9789999723434448,0.07598685473203659,0.9996501865671642,0.00609742087864457,8,0.01,1e-05,sgd,100,2,68.01085257530212
eucl,relu,mnist,0.9790999889373779,0.0762706995010376,0.9996501865671642,0.005846240039539289,9,0.01,1e-05,sgd,100,2,75.50662779808044
eucl,relu,mnist,0.9786999821662903,0.07587282359600067,0.9996668443496801,0.005655074029414257,10,0.01,1e-05,sgd,100,2,83.13977074623108
eucl,relu,mnist,0.9793999791145325,0.07609772682189941,0.9997001599147122,0.005432461962015229,11,0.01,1e-05,sgd,100,2,90.66482901573181
eucl,relu,mnist,0.9788999557495117,0.07668682187795639,0.9997667910447762,0.005274487323120737,12,0.01,1e-05,sgd,100,2,98.29831719398499
eucl,relu,mnist,0.9794999957084656,0.07770438492298126,0.9997334754797441,0.005072422259693111,13,0.01,1e-05,sgd,100,2,105.80341792106628
eucl,relu,mnist,0.9785999655723572,0.07687994092702866,0.9998001066098081,0.0049130545256180075,14,0.01,1e-05,sgd,100,2,113.43411898612976
eucl,relu,mnist,0.9792999625205994,0.07639280706644058,0.9997834488272921,0.004724548960877543,15,0.01,1e-05,sgd,100,2,120.93366599082947
eucl,relu,mnist,0.9789999723434448,0.07758913189172745,0.9998334221748401,0.004587254587817552,16,0.01,1e-05,sgd,100,2,128.4302682876587
eucl,relu,mnist,0.9789999723434448,0.07880347967147827,0.9998500799573561,0.00443604460274895,17,0.01,1e-05,sgd,100,2,135.96492457389832
eucl,relu,mnist,0.9793999791145325,0.07847476750612259,0.9998667377398721,0.00430043936506145,18,0.01,1e-05,sgd,100,2,143.39725136756897
