,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.296,1.9577242,0.23445502,2.0827403,0,0.0001,1e-05,20,4,,
1,model_type.euclidean,activation.dmelu,0.32979998,1.8775191,0.31438062,1.9093639,1,0.0001,1e-05,20,4,,
2,model_type.euclidean,activation.dmelu,0.35119998,1.8252258,0.3415493,1.8496194,2,0.0001,1e-05,20,4,,
3,model_type.euclidean,activation.dmelu,0.3637,1.7850933,0.35681418,1.8087707,3,0.0001,1e-05,20,4,,
4,model_type.euclidean,activation.dmelu,0.366,1.7667006,0.36467668,1.779138,4,0.0001,1e-05,20,4,,
5,model_type.euclidean,activation.dmelu,0.37539998,1.7392551,0.37207907,1.7556329,5,0.0001,1e-05,20,4,,
6,model_type.euclidean,activation.dmelu,0.3838,1.7103145,0.37862116,1.7329952,6,0.0001,1e-05,20,4,,
7,model_type.euclidean,activation.dmelu,0.3901,1.6960938,0.38590348,1.7116895,7,0.0001,1e-05,20,4,,
8,model_type.euclidean,activation.dmelu,0.3994,1.6749549,0.39286572,1.6938639,8,0.0001,1e-05,20,4,,
9,model_type.euclidean,activation.dmelu,0.40449998,1.6635782,0.39876762,1.6773248,9,0.0001,1e-05,20,4,,
10,model_type.euclidean,activation.dmelu,0.4112,1.648134,0.4050096,1.660985,10,0.0001,1e-05,20,4,,
11,model_type.euclidean,activation.dmelu,0.4078,1.6513611,0.40871078,1.6497527,11,0.0001,1e-05,20,4,,
12,model_type.euclidean,activation.dmelu,0.4179,1.6285262,0.41417253,1.6408421,12,0.0001,1e-05,20,4,,
13,model_type.euclidean,activation.dmelu,0.4204,1.6241301,0.4181338,1.6293861,13,0.0001,1e-05,20,4,,
14,model_type.euclidean,activation.dmelu,0.4218,1.6155552,0.42139485,1.6219562,14,0.0001,1e-05,20,4,,
15,model_type.euclidean,activation.dmelu,0.4271,1.6086872,0.42323545,1.6135266,15,0.0001,1e-05,20,4,,
16,model_type.euclidean,activation.dmelu,0.4285,1.6024914,0.4271567,1.6073489,16,0.0001,1e-05,20,4,,
17,model_type.euclidean,activation.dmelu,0.4281,1.6009983,0.42821702,1.5999318,17,0.0001,1e-05,20,4,,
18,model_type.euclidean,activation.dmelu,0.4301,1.5971304,0.43071783,1.5938876,18,0.0001,1e-05,20,4,,
19,model_type.euclidean,activation.dmelu,0.42569998,1.5968708,0.4324584,1.5885946,19,0.0001,1e-05,20,4,,
20,model_type.euclidean,activation.dmelu,0.4289,1.5951056,0.43391886,1.5841984,20,0.0001,1e-05,20,4,,
21,model_type.euclidean,activation.dmelu,0.43249997,1.5826068,0.43679976,1.5784811,21,0.0001,1e-05,20,4,,
22,model_type.euclidean,activation.dmelu,0.4303,1.5936892,0.43822023,1.5741249,22,0.0001,1e-05,20,4,,
23,model_type.euclidean,activation.dmelu,0.43699998,1.5745902,0.44040093,1.5687978,23,0.0001,1e-05,20,4,,
24,model_type.euclidean,activation.dmelu,0.4287,1.5887022,0.44296175,1.5629731,24,0.0001,1e-05,20,4,,
25,model_type.euclidean,activation.dmelu,0.43069997,1.6032698,0.44264165,1.5612426,25,0.0001,1e-05,20,4,,
26,model_type.euclidean,activation.dmelu,0.4326,1.5830885,0.44334188,1.5556715,26,0.0001,1e-05,20,4,,
27,model_type.euclidean,activation.dmelu,0.4387,1.5683255,0.4456026,1.5518478,27,0.0001,1e-05,20,4,,
28,model_type.euclidean,activation.dmelu,0.4358,1.5703602,0.44828346,1.5458382,28,0.0001,1e-05,20,4,,
29,model_type.euclidean,activation.dmelu,0.4434,1.5543017,0.4503641,1.5429465,29,0.0001,1e-05,20,4,,
30,model_type.euclidean,activation.dmelu,0.44259998,1.5577207,0.450004,1.5388063,30,0.0001,1e-05,20,4,,
31,model_type.euclidean,activation.dmelu,0.44189999,1.5551308,0.44982395,1.5369501,31,0.0001,1e-05,20,4,,
32,model_type.euclidean,activation.dmelu,0.4429,1.5567964,0.45284492,1.5312862,32,0.0001,1e-05,20,4,,
