,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities
0,model_type.euclidean,activation.dmelu,0.2703,1.970306,0.20326504,2.1046672,0,0.0001,1e-05,20,4,,
1,model_type.euclidean,activation.dmelu,0.31489998,1.8824334,0.3017966,1.9158671,1,0.0001,1e-05,20,4,,
2,model_type.euclidean,activation.dmelu,0.332,1.8338922,0.331286,1.8504426,2,0.0001,1e-05,20,4,,
3,model_type.euclidean,activation.dmelu,0.346,1.7989227,0.3431698,1.8123158,3,0.0001,1e-05,20,4,,
4,model_type.euclidean,activation.dmelu,0.3554,1.7721219,0.35333306,1.7853507,4,0.0001,1e-05,20,4,,
5,model_type.euclidean,activation.dmelu,0.36089998,1.7560768,0.36331627,1.7634975,5,0.0001,1e-05,20,4,,
6,model_type.euclidean,activation.dmelu,0.3725,1.735967,0.37027848,1.743911,6,0.0001,1e-05,20,4,,
7,model_type.euclidean,activation.dmelu,0.3682,1.7286699,0.3784411,1.725194,7,0.0001,1e-05,20,4,,
8,model_type.euclidean,activation.dmelu,0.3843,1.7040337,0.3819422,1.7096756,8,0.0001,1e-05,20,4,,
9,model_type.euclidean,activation.dmelu,0.38819999,1.6934882,0.38832426,1.6958678,9,0.0001,1e-05,20,4,,
10,model_type.euclidean,activation.dmelu,0.3937,1.676566,0.39176536,1.6836581,10,0.0001,1e-05,20,4,,
11,model_type.euclidean,activation.dmelu,0.394,1.672195,0.3956266,1.6717405,11,0.0001,1e-05,20,4,,
12,model_type.euclidean,activation.dmelu,0.3994,1.6568154,0.40238875,1.661802,12,0.0001,1e-05,20,4,,
13,model_type.euclidean,activation.dmelu,0.3988,1.6718531,0.40480953,1.6505249,13,0.0001,1e-05,20,4,,
14,model_type.euclidean,activation.dmelu,0.4093,1.6389762,0.4090109,1.6412486,14,0.0001,1e-05,20,4,,
15,model_type.euclidean,activation.dmelu,0.4104,1.6333468,0.41189182,1.6333436,15,0.0001,1e-05,20,4,,
16,model_type.euclidean,activation.dmelu,0.4116,1.626552,0.41693342,1.6241059,16,0.0001,1e-05,20,4,,
17,model_type.euclidean,activation.dmelu,0.4143,1.6273715,0.41795376,1.61712,17,0.0001,1e-05,20,4,,
18,model_type.euclidean,activation.dmelu,0.4174,1.6175898,0.42179498,1.6099793,18,0.0001,1e-05,20,4,,
19,model_type.euclidean,activation.dmelu,0.41689998,1.6172991,0.42273527,1.6048238,19,0.0001,1e-05,20,4,,
20,model_type.euclidean,activation.dmelu,0.41889998,1.6112914,0.42617637,1.597268,20,0.0001,1e-05,20,4,,
21,model_type.euclidean,activation.dmelu,0.4238,1.5985196,0.42959747,1.5909047,21,0.0001,1e-05,20,4,,
22,model_type.euclidean,activation.dmelu,0.4211,1.6030186,0.43049777,1.5886848,22,0.0001,1e-05,20,4,,
23,model_type.euclidean,activation.dmelu,0.42639998,1.5941136,0.431218,1.5833616,23,0.0001,1e-05,20,4,,
24,model_type.euclidean,activation.dmelu,0.4181,1.6285809,0.43301857,1.577022,24,0.0001,1e-05,20,4,,
