,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.hresnet18,0.08273237179487179,4.590651652751824,0.052236717,4.870939,0,0.1,0.0005,472.00659823417664
1,model_type.hresnet18,0.13802083333333334,4.158499641296191,0.11979833,4.381936,1,0.1,0.0005,866.1571519374847
2,model_type.hresnet18,0.14803685897435898,4.069164878282791,0.1746859,3.963527,2,0.1,0.0005,1261.6959819793701
3,model_type.hresnet18,0.21053685897435898,3.5752061911118336,0.22766285,3.5954115,3,0.1,0.0005,1654.8139429092407
4,model_type.hresnet18,0.27784455128205127,3.2645540420825663,0.27766886,3.2853258,4,0.1,0.0005,2050.5248353481293
5,model_type.hresnet18,0.29607371794871795,3.1182718796607776,0.32136282,3.0200796,5,0.1,0.0005,2443.9099884033203
6,model_type.hresnet18,0.34915865384615385,2.8354415557323356,0.3621959,2.80109,6,0.1,0.0005,2839.013951063156
7,model_type.hresnet18,0.3505608974358974,2.8018297812877555,0.3996579,2.6159048,7,0.1,0.0005,3232.17520236969
8,model_type.hresnet18,0.3952323717948718,2.585769610527234,0.42829704,2.4639366,8,0.1,0.0005,3625.648448944092
9,model_type.hresnet18,0.3920272435897436,2.610722604470375,0.45571584,2.3349633,9,0.1,0.0005,4021.525869846344
10,model_type.hresnet18,0.39242788461538464,2.639021763434777,0.47458187,2.2298787,10,0.1,0.0005,4415.426951885223
11,model_type.hresnet18,0.42628205128205127,2.468370874722799,0.4964789,2.1246905,11,0.1,0.0005,4810.444995164871
12,model_type.hresnet18,0.4385016025641026,2.4185699988634157,0.5149548,2.046915,12,0.1,0.0005,5204.8524124622345
13,model_type.hresnet18,0.39863782051282054,2.6103742596430655,0.53011966,1.9706469,13,0.1,0.0005,5597.840533018112
14,model_type.hresnet18,0.4439102564102564,2.358664165704678,0.54390407,1.9091008,14,0.1,0.0005,5990.82407617569
15,model_type.hresnet18,0.4389022435897436,2.400614082813263,0.55989915,1.8431045,15,0.1,0.0005,6383.709083557129
16,model_type.hresnet18,0.45813301282051283,2.317886234858097,0.571893,1.7856017,16,0.1,0.0005,6777.5702252388
17,model_type.hresnet18,0.44310897435897434,2.387609973931924,0.5808959,1.7372087,17,0.1,0.0005,7173.93617272377
