,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.hresnet18,0.08333333333333333,4.593877376654209,0.052546814,4.872294,0,0.1,0.0005,486.72161507606506
1,model_type.hresnet18,0.12600160256410256,4.262922424536485,0.11725752,4.3747263,1,0.1,0.0005,886.8051233291626
2,model_type.hresnet18,0.14443108974358973,4.0048236938623285,0.1774968,3.9501297,2,0.1,0.0005,1285.1935906410217
3,model_type.hresnet18,0.22916666666666666,3.49684250049102,0.23089388,3.5749772,3,0.1,0.0005,1684.9753336906433
4,model_type.hresnet18,0.27724358974358976,3.23689337571462,0.28011963,3.2657769,4,0.1,0.0005,2083.3730688095093
5,model_type.hresnet18,0.2876602564102564,3.190217498021248,0.32666454,3.0045345,5,0.1,0.0005,2489.876473903656
6,model_type.hresnet18,0.3529647435897436,2.785666811160552,0.36477673,2.7926893,6,0.1,0.0005,2891.3164558410645
7,model_type.hresnet18,0.38060897435897434,2.6899575820335975,0.3972271,2.6107502,7,0.1,0.0005,3289.849466085434
8,model_type.hresnet18,0.3563701923076923,2.8328534120168443,0.42728674,2.461258,8,0.1,0.0005,3686.0962607860565
9,model_type.hresnet18,0.37780448717948717,2.6817412987733498,0.45361516,2.3354304,9,0.1,0.0005,4089.7089071273804
10,model_type.hresnet18,0.4120592948717949,2.5327076728527365,0.47699264,2.2225032,10,0.1,0.0005,4496.354350328445
11,model_type.hresnet18,0.4421073717948718,2.3385188548992843,0.49511844,2.128063,11,0.1,0.0005,4896.2218978405
12,model_type.hresnet18,0.44290865384615385,2.374759914019169,0.5161952,2.0434005,12,0.1,0.0005,5293.406577348709
13,model_type.hresnet18,0.4348958333333333,2.4115119026257443,0.5303397,1.9746219,13,0.1,0.0005,5688.74925661087
14,model_type.hresnet18,0.4499198717948718,2.2952004625247073,0.54572463,1.9046907,14,0.1,0.0005,6085.271168231964
15,model_type.hresnet18,0.40564903846153844,2.5888315806022058,0.559429,1.8478426,15,0.1,0.0005,6480.792302846909
16,model_type.hresnet18,0.4635416666666667,2.2380980253219604,0.5681318,1.792447,16,0.1,0.0005,6880.256676912308
17,model_type.hresnet18,0.44451121794871795,2.3837176393239927,0.5818762,1.7393774,17,0.1,0.0005,7274.872910022736
18,model_type.hresnet18,0.49559294871794873,2.126107367185446,0.5930298,1.6918933,18,0.1,0.0005,7671.052316904068
