,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
0,model_type.hresnet18,0.07231570512820513,4.624570907690586,0.051736556,4.887279,0,0.1,0.0005,462.6652910709381
1,model_type.hresnet18,0.1294070512820513,4.234327417153579,0.1159571,4.4066133,1,0.1,0.0005,854.7490303516388
2,model_type.hresnet18,0.18169070512820512,3.8265286011573596,0.17588629,3.980774,2,0.1,0.0005,1249.5009860992432
3,model_type.hresnet18,0.2013221153846154,3.6623198007925963,0.22793294,3.6113882,3,0.1,0.0005,1638.439398765564
4,model_type.hresnet18,0.22355769230769232,3.5385563495831613,0.27410772,3.3006907,4,0.1,0.0005,2029.7237675189972
5,model_type.hresnet18,0.29927884615384615,3.102099822117732,0.31823182,3.0388258,5,0.1,0.0005,2419.587757587433
6,model_type.hresnet18,0.34094551282051283,2.861617925839546,0.3596751,2.8200822,6,0.1,0.0005,2810.1351335048676
7,model_type.hresnet18,0.327724358974359,2.980084550686372,0.3925156,2.639545,7,0.1,0.0005,3198.7816462516785
8,model_type.hresnet18,0.37940705128205127,2.6832643900162134,0.42139485,2.4872417,8,0.1,0.0005,3586.3249804973602
9,model_type.hresnet18,0.3858173076923077,2.628380989417052,0.44949383,2.3534746,9,0.1,0.0005,3985.2576427459717
10,model_type.hresnet18,0.4050480769230769,2.55515412795238,0.4715109,2.244732,10,0.1,0.0005,4374.202575445175
11,model_type.hresnet18,0.41947115384615385,2.4681129333300467,0.49232754,2.1519156,11,0.1,0.0005,4760.449398756027
12,model_type.hresnet18,0.4501201923076923,2.3451684621664195,0.5103033,2.0644257,12,0.1,0.0005,5148.89714384079
13,model_type.hresnet18,0.4316907051282051,2.38686930674773,0.5278489,1.9866346,13,0.1,0.0005,5538.763088226318
14,model_type.hresnet18,0.44771634615384615,2.344746251900991,0.5415933,1.9203464,14,0.1,0.0005,5923.924922704697
15,model_type.hresnet18,0.4573317307692308,2.3120891482402115,0.55238676,1.8650792,15,0.1,0.0005,6310.636094331741
16,model_type.hresnet18,0.44451121794871795,2.3708308400251927,0.56923217,1.7992208,16,0.1,0.0005,6698.983862876892
17,model_type.hresnet18,0.45032051282051283,2.36381103289433,0.5804157,1.7494252,17,0.1,0.0005,7084.435846328735
18,model_type.hresnet18,0.48717948717948717,2.1666583235447225,0.5893786,1.7034189,18,0.1,0.0005,7473.514488697052
19,model_type.hresnet18,0.45853365384615385,2.28593924565193,0.60129243,1.6541653,19,0.1,0.0005,7861.296037435532
20,model_type.hresnet18,0.47415865384615385,2.2438694467911353,0.6097251,1.6165564,20,0.1,0.0005,8250.417441368103
21,model_type.hresnet18,0.4699519230769231,2.2931459148724875,0.6194682,1.5722321,21,0.1,0.0005,8642.65609741211
22,model_type.hresnet18,0.4755608974358974,2.225984710913438,0.6264005,1.5382152,22,0.1,0.0005,9031.595767498016
23,model_type.hresnet18,0.48217147435897434,2.2093829130515075,0.6355834,1.49967,23,0.1,0.0005,9416.192608594894
24,model_type.hresnet18,0.476161858974359,2.2435110975534487,0.6420354,1.4708763,24,0.1,0.0005,9804.29067492485
25,model_type.hresnet18,0.49659455128205127,2.1480461878654284,0.64895767,1.4385378,25,0.1,0.0005,10192.16020321846
26,model_type.hresnet18,0.4889823717948718,2.192757311539772,0.65351915,1.4142478,26,0.1,0.0005,10579.630024909973
27,model_type.hresnet18,0.47636217948717946,2.238843952998137,0.66208184,1.3816987,27,0.1,0.0005,10964.971738100052
28,model_type.hresnet18,0.4963942307692308,2.13083747564218,0.668664,1.3526603,28,0.1,0.0005,11362.254900217056
