Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
h_plusplus,relu,kmnist,0.09999999403953552,2.3029541969299316,0.10054637526652452,2.3032136171865565,0,0.01,1e-05,sgd,200,4,20.503870964050293
h_plusplus,relu,kmnist,0.09999999403953552,2.303478479385376,0.09959688166311301,2.3032314474902935,1,0.01,1e-05,sgd,200,4,41.56527352333069
h_plusplus,relu,kmnist,0.09999999403953552,2.303133010864258,0.09878065031982942,2.3031949968988705,2,0.01,1e-05,sgd,200,4,62.2359356880188
h_plusplus,relu,kmnist,0.09999999403953552,2.3031811714172363,0.10051305970149253,2.3031420750912828,3,0.01,1e-05,sgd,200,4,82.75999665260315
h_plusplus,relu,kmnist,0.09999999403953552,2.303642988204956,0.09866404584221748,2.303212874225462,4,0.01,1e-05,sgd,200,4,103.62081670761108
h_plusplus,relu,kmnist,0.09999999403953552,2.3031182289123535,0.10171242004264393,2.303149052266119,5,0.01,1e-05,sgd,200,4,124.2155134677887
h_plusplus,relu,kmnist,0.09999999403953552,2.3027684688568115,0.09879730810234541,2.3032022920498716,6,0.01,1e-05,sgd,200,4,144.9722399711609
h_plusplus,relu,kmnist,0.09999999403953552,2.30373215675354,0.09751465884861407,2.3031499934857336,7,0.01,1e-05,sgd,200,4,165.71491479873657
h_plusplus,relu,kmnist,0.09999999403953552,2.3031506538391113,0.10021321961620469,2.3031242020857103,8,0.01,1e-05,sgd,200,4,186.71407103538513
h_plusplus,relu,kmnist,0.09999999403953552,2.3029580116271973,0.09954690831556504,2.3030655066341734,9,0.01,1e-05,sgd,200,4,207.210040807724
h_plusplus,relu,kmnist,0.09999999403953552,2.3028664588928223,0.09806436567164178,2.3029508272976256,10,0.01,1e-05,sgd,200,4,227.41944670677185
h_plusplus,relu,kmnist,0.09999999403953552,2.302199602127075,0.10267857142857142,2.302456297345761,11,0.01,1e-05,sgd,200,4,247.99799180030823
h_plusplus,relu,kmnist,0.09999999403953552,2.2961809635162354,0.12000266524520256,2.2993831431179412,12,0.01,1e-05,sgd,200,4,268.65850496292114
h_plusplus,relu,kmnist,0.18239998817443848,2.1308703422546387,0.1839685501066098,2.06349951435508,13,0.01,1e-05,sgd,200,4,289.35860776901245
h_plusplus,relu,kmnist,0.1573999971151352,2.2404279708862305,0.22209821428571427,2.001321126911432,14,0.01,1e-05,sgd,200,4,310.07641649246216
h_plusplus,relu,kmnist,0.12759999930858612,2.2513983249664307,0.1623467484008529,2.158746542706927,15,0.01,1e-05,sgd,200,4,330.58908319473267
h_plusplus,relu,kmnist,0.10029999911785126,2.3022732734680176,0.14210754264392325,2.1950029921430008,16,0.01,1e-05,sgd,200,4,351.0255641937256
h_plusplus,relu,kmnist,0.11289999634027481,2.275552749633789,0.11458888592750532,2.2672179680643305,17,0.01,1e-05,sgd,200,4,371.4378488063812
h_plusplus,relu,kmnist,0.11270000040531158,2.2739925384521484,0.12691564498933902,2.2368641047081206,18,0.01,1e-05,sgd,200,4,392.0743169784546
h_plusplus,relu,kmnist,0.09999999403953552,2.3033015727996826,0.13367870469083157,2.2171003274571923,19,0.01,1e-05,sgd,200,4,412.79484128952026
h_plusplus,relu,kmnist,0.09999999403953552,2.30401349067688,0.09926372601279318,2.303688859126207,20,0.01,1e-05,sgd,200,4,433.0686812400818
h_plusplus,relu,kmnist,0.09999999403953552,2.3032727241516113,0.09724813432835822,2.303846244618837,21,0.01,1e-05,sgd,200,4,453.51761770248413
h_plusplus,relu,kmnist,0.09999999403953552,2.3033764362335205,0.10036313965884862,2.303649230298203,22,0.01,1e-05,sgd,200,4,474.05028200149536
h_plusplus,relu,kmnist,0.09999999403953552,2.303934335708618,0.09929704157782517,2.303604450307167,23,0.01,1e-05,sgd,200,4,494.6370997428894
h_plusplus,relu,kmnist,0.09999999403953552,2.3033554553985596,0.09734808102345416,2.3037479810877395,24,0.01,1e-05,sgd,200,4,515.0712924003601
h_plusplus,relu,kmnist,0.09999999403953552,2.3031537532806396,0.09944696162046908,2.3036245524502004,25,0.01,1e-05,sgd,200,4,535.2292494773865
h_plusplus,relu,kmnist,0.10009999573230743,2.3039510250091553,0.10002998400852879,2.303428169506699,26,0.01,1e-05,sgd,200,4,555.8355388641357
h_plusplus,relu,kmnist,0.10019999742507935,2.3035128116607666,0.09869736140724947,2.3034195983841985,27,0.01,1e-05,sgd,200,4,576.2581498622894
