,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.logr,activation.identity,0.5785,1.4151268,0.6538988,1.4065564,0,0.0001,1e-05,20,1,,,3.778453826904297
1,model_type.logr,activation.identity,0.6272,1.2388175,0.7598386,0.90217376,1,0.0001,1e-05,20,1,,,6.865974426269531
2,model_type.logr,activation.identity,0.6529,1.1522956,0.78516877,0.7751839,2,0.0001,1e-05,20,1,,,9.805441617965698
3,model_type.logr,activation.identity,0.6637,1.1110867,0.79734194,0.71642816,3,0.0001,1e-05,20,1,,,13.085115432739258
4,model_type.logr,activation.identity,0.6692,1.0843333,0.8043123,0.68236434,4,0.0001,1e-05,20,1,,,16.483551502227783
5,model_type.logr,activation.identity,0.673,1.0724775,0.80926496,0.6603828,5,0.0001,1e-05,20,1,,,19.909169912338257
6,model_type.logr,activation.identity,0.6792,1.0554812,0.8124666,0.6453243,6,0.0001,1e-05,20,1,,,23.267470121383667
7,model_type.logr,activation.identity,0.6827,1.0475478,0.81568503,0.6340285,7,0.0001,1e-05,20,1,,,26.619821071624756
8,model_type.logr,activation.identity,0.6863,1.0400109,0.8170524,0.6253162,8,0.0001,1e-05,20,1,,,29.993541717529297
9,model_type.logr,activation.identity,0.6889,1.0364617,0.81922024,0.61832064,9,0.0001,1e-05,20,1,,,33.4971923828125
10,model_type.logr,activation.identity,0.69,1.0291024,0.82058764,0.6124054,10,0.0001,1e-05,20,1,,,36.974194049835205
11,model_type.logr,activation.identity,0.691,1.0242733,0.82153815,0.6078832,11,0.0001,1e-05,20,1,,,40.39980697631836
12,model_type.logr,activation.identity,0.6907,1.0282763,0.8231557,0.6034962,12,0.0001,1e-05,20,1,,,43.717506408691406
13,model_type.logr,activation.identity,0.694,1.0242449,0.82385606,0.6002627,13,0.0001,1e-05,20,1,,,47.083778619766235
14,model_type.logr,activation.identity,0.69229996,1.0263202,0.8245231,0.59694177,14,0.0001,1e-05,20,1,,,50.57968854904175
15,model_type.logr,activation.identity,0.6931,1.0200425,0.8257904,0.5942219,15,0.0001,1e-05,20,1,,,53.87990975379944
16,model_type.logr,activation.identity,0.696,1.0158752,0.82657415,0.59150785,16,0.0001,1e-05,20,1,,,57.201709270477295
17,model_type.logr,activation.identity,0.6951,1.0143836,0.826941,0.5893146,17,0.0001,1e-05,20,1,,,60.554734230041504
18,model_type.logr,activation.identity,0.6949,1.0187461,0.82769144,0.5874642,18,0.0001,1e-05,20,1,,,63.783130407333374
19,model_type.logr,activation.identity,0.69629997,1.0179225,0.8280416,0.5856742,19,0.0001,1e-05,20,1,,,67.24317073822021
20,model_type.logr,activation.identity,0.6958,1.0156277,0.82877535,0.5835724,20,0.0001,1e-05,20,1,,,70.58143520355225
21,model_type.logr,activation.identity,0.69909996,1.0091566,0.8290755,0.5820945,21,0.0001,1e-05,20,1,,,73.96373009681702
22,model_type.logr,activation.identity,0.6968,1.0144411,0.8301761,0.580534,22,0.0001,1e-05,20,1,,,77.38721656799316
23,model_type.logr,activation.identity,0.6993,1.0094609,0.8303262,0.5790959,23,0.0001,1e-05,20,1,,,80.7705602645874
24,model_type.logr,activation.identity,0.6986,1.0124593,0.83104324,0.57794863,24,0.0001,1e-05,20,1,,,84.06859064102173
25,model_type.logr,activation.identity,0.6981,1.0134982,0.83107656,0.57648706,25,0.0001,1e-05,20,1,,,87.47174263000488
26,model_type.logr,activation.identity,0.7005,1.0079567,0.8320271,0.5751253,26,0.0001,1e-05,20,1,,,90.66306042671204
27,model_type.logr,activation.identity,0.7004,1.013671,0.831927,0.5743487,27,0.0001,1e-05,20,1,,,94.1154203414917
28,model_type.logr,activation.identity,0.6992,1.0138369,0.83226055,0.5729676,28,0.0001,1e-05,20,1,,,97.55526614189148
29,model_type.logr,activation.identity,0.70129997,1.0042787,0.83241063,0.5721722,29,0.0001,1e-05,20,1,,,100.85379672050476
30,model_type.logr,activation.identity,0.7,1.0137284,0.8330276,0.57103133,30,0.0001,1e-05,20,1,,,104.26612305641174
31,model_type.logr,activation.identity,0.7005,1.0086337,0.8329776,0.570217,31,0.0001,1e-05,20,1,,,107.57812881469727
32,model_type.logr,activation.identity,0.7007,1.0075084,0.8336446,0.56927985,32,0.0001,1e-05,20,1,,,111.16946005821228
33,model_type.logr,activation.identity,0.7,1.0115469,0.83381134,0.5685082,33,0.0001,1e-05,20,1,,,114.52535152435303
34,model_type.logr,activation.identity,0.7022,1.002441,0.8339281,0.56763864,34,0.0001,1e-05,20,1,,,117.8665018081665
35,model_type.logr,activation.identity,0.70229995,1.0046449,0.8343617,0.56674993,35,0.0001,1e-05,20,1,,,121.081223487854
36,model_type.logr,activation.identity,0.7008,1.0043204,0.83474517,0.5663414,36,0.0001,1e-05,20,1,,,124.40877056121826
37,model_type.logr,activation.identity,0.7021,1.0066575,0.83459514,0.5653626,37,0.0001,1e-05,20,1,,,127.72310972213745
38,model_type.logr,activation.identity,0.7018,1.0071331,0.83479524,0.5646299,38,0.0001,1e-05,20,1,,,130.97919583320618
39,model_type.logr,activation.identity,0.7012,1.0092328,0.83496195,0.5639534,39,0.0001,1e-05,20,1,,,134.2783646583557
40,model_type.logr,activation.identity,0.70159996,1.0049454,0.8355456,0.5633864,40,0.0001,1e-05,20,1,,,137.77568554878235
41,model_type.logr,activation.identity,0.7018,1.007614,0.83511204,0.5624686,41,0.0001,1e-05,20,1,,,141.03194046020508
42,model_type.logr,activation.identity,0.7021,1.0040389,0.8358291,0.56207955,42,0.0001,1e-05,20,1,,,144.3222165107727
43,model_type.logr,activation.identity,0.7035,1.0006204,0.8357124,0.56130356,43,0.0001,1e-05,20,1,,,147.56467151641846
44,model_type.logr,activation.identity,0.7018,1.0054272,0.835629,0.5607334,44,0.0001,1e-05,20,1,,,150.86214971542358
45,model_type.logr,activation.identity,0.7021,1.0078862,0.83592916,0.5601959,45,0.0001,1e-05,20,1,,,154.18338680267334
46,model_type.logr,activation.identity,0.7015,1.0069369,0.836246,0.5595781,46,0.0001,1e-05,20,1,,,157.41513562202454
47,model_type.logr,activation.identity,0.69979995,1.0090955,0.83584577,0.55912423,47,0.0001,1e-05,20,1,,,160.77509212493896
48,model_type.logr,activation.identity,0.70239997,1.0052315,0.836863,0.558413,48,0.0001,1e-05,20,1,,,164.29889798164368
49,model_type.logr,activation.identity,0.7017,1.0099947,0.83702976,0.5578177,49,0.0001,1e-05,20,1,,,167.61019110679626
50,model_type.logr,activation.identity,0.7021,1.004825,0.8364795,0.55757135,50,0.0001,1e-05,20,1,,,170.85671520233154
51,model_type.logr,activation.identity,0.70059997,1.008838,0.83727986,0.55716825,51,0.0001,1e-05,20,1,,,174.25020384788513
52,model_type.logr,activation.identity,0.7018,1.0042988,0.8366129,0.55644417,52,0.0001,1e-05,20,1,,,177.40045070648193
53,model_type.logr,activation.identity,0.70269996,1.0065366,0.8369297,0.5561126,53,0.0001,1e-05,20,1,,,180.60914206504822
54,model_type.logr,activation.identity,0.7036,1.0025525,0.8375634,0.5558312,54,0.0001,1e-05,20,1,,,183.8950572013855
55,model_type.logr,activation.identity,0.7008,1.0083022,0.83702976,0.5551037,55,0.0001,1e-05,20,1,,,187.03678631782532
56,model_type.logr,activation.identity,0.70339996,1.0036676,0.83704644,0.554773,56,0.0001,1e-05,20,1,,,190.3491394519806
57,model_type.logr,activation.identity,0.7026,1.008872,0.8377301,0.5542511,57,0.0001,1e-05,20,1,,,193.5048475265503
