,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.logr,activation.identity,0.5754,1.411537,0.6515975,1.4101416,0,0.0001,1e-05,20,1,,,3.430100679397583
1,model_type.logr,activation.identity,0.6278,1.2339528,0.75923824,0.90169346,1,0.0001,1e-05,20,1,,,6.601861476898193
2,model_type.logr,activation.identity,0.6489,1.1529667,0.7847018,0.7747537,2,0.0001,1e-05,20,1,,,9.631941318511963
3,model_type.logr,activation.identity,0.66209996,1.1081636,0.79657483,0.71576405,3,0.0001,1e-05,20,1,,,12.670066118240356
4,model_type.logr,activation.identity,0.66859996,1.089337,0.8035619,0.68177223,4,0.0001,1e-05,20,1,,,15.876520872116089
5,model_type.logr,activation.identity,0.6726,1.0681473,0.8088647,0.66004723,5,0.0001,1e-05,20,1,,,18.905467987060547
6,model_type.logr,activation.identity,0.6795,1.0516514,0.8120998,0.6447142,6,0.0001,1e-05,20,1,,,21.99627685546875
7,model_type.logr,activation.identity,0.685,1.0413564,0.8149847,0.63328296,7,0.0001,1e-05,20,1,,,24.853134155273438
8,model_type.logr,activation.identity,0.6842,1.0406522,0.8171358,0.6247156,8,0.0001,1e-05,20,1,,,27.85842537879944
9,model_type.logr,activation.identity,0.68689996,1.0360175,0.8184198,0.6178143,9,0.0001,1e-05,20,1,,,30.978105783462524
10,model_type.logr,activation.identity,0.69119996,1.025549,0.82037085,0.6120404,10,0.0001,1e-05,20,1,,,33.77033877372742
11,model_type.logr,activation.identity,0.6906,1.0265031,0.8218883,0.6074375,11,0.0001,1e-05,20,1,,,36.8438925743103
12,model_type.logr,activation.identity,0.6921,1.0261519,0.82310563,0.6032517,12,0.0001,1e-05,20,1,,,39.86203336715698
13,model_type.logr,activation.identity,0.69189996,1.021449,0.8235726,0.5997881,13,0.0001,1e-05,20,1,,,42.86266112327576
14,model_type.logr,activation.identity,0.6915,1.0259901,0.8245398,0.5964684,14,0.0001,1e-05,20,1,,,45.88889765739441
15,model_type.logr,activation.identity,0.6942,1.020856,0.82534015,0.5938025,15,0.0001,1e-05,20,1,,,49.017178773880005
16,model_type.logr,activation.identity,0.6954,1.0180209,0.82625735,0.59133625,16,0.0001,1e-05,20,1,,,51.96817708015442
17,model_type.logr,activation.identity,0.6965,1.0161908,0.8270411,0.5890128,17,0.0001,1e-05,20,1,,,55.116013526916504
18,model_type.logr,activation.identity,0.69479996,1.0173867,0.8279416,0.5868514,18,0.0001,1e-05,20,1,,,58.13788604736328
19,model_type.logr,activation.identity,0.6976,1.0125171,0.8279416,0.5852078,19,0.0001,1e-05,20,1,,,61.13058400154114
20,model_type.logr,activation.identity,0.6989,1.0102893,0.82850856,0.58346653,20,0.0001,1e-05,20,1,,,64.22241735458374
21,model_type.logr,activation.identity,0.6968,1.0115986,0.8293923,0.58188957,21,0.0001,1e-05,20,1,,,67.26337599754333
22,model_type.logr,activation.identity,0.6981,1.0109586,0.82985926,0.5804039,22,0.0001,1e-05,20,1,,,70.36373090744019
23,model_type.logr,activation.identity,0.6992,1.0114588,0.8304596,0.5786962,23,0.0001,1e-05,20,1,,,73.36712574958801
24,model_type.logr,activation.identity,0.7005,1.0090537,0.8304929,0.5777215,24,0.0001,1e-05,20,1,,,76.39279413223267
25,model_type.logr,activation.identity,0.6994,1.011773,0.83120996,0.576484,25,0.0001,1e-05,20,1,,,79.5745096206665
26,model_type.logr,activation.identity,0.6994,1.012674,0.831927,0.5751079,26,0.0001,1e-05,20,1,,,82.52212238311768
27,model_type.logr,activation.identity,0.70159996,1.0079509,0.83204377,0.5741395,27,0.0001,1e-05,20,1,,,85.57716226577759
28,model_type.logr,activation.identity,0.7014,1.0087271,0.83239394,0.57309246,28,0.0001,1e-05,20,1,,,88.83894896507263
29,model_type.logr,activation.identity,0.70059997,1.0127144,0.8326774,0.57192665,29,0.0001,1e-05,20,1,,,91.9298722743988
30,model_type.logr,activation.identity,0.70159996,1.0079247,0.8329276,0.5707277,30,0.0001,1e-05,20,1,,,94.88733315467834
31,model_type.logr,activation.identity,0.7014,1.0089556,0.83382803,0.5702806,31,0.0001,1e-05,20,1,,,98.3411796092987
32,model_type.logr,activation.identity,0.7032,1.0045909,0.8334445,0.5690785,32,0.0001,1e-05,20,1,,,101.377361536026
33,model_type.logr,activation.identity,0.69979995,1.0094382,0.8338614,0.56835216,33,0.0001,1e-05,20,1,,,104.57480788230896
34,model_type.logr,activation.identity,0.70129997,1.0105444,0.8343617,0.5675491,34,0.0001,1e-05,20,1,,,107.49510216712952
35,model_type.logr,activation.identity,0.701,1.0098042,0.8342283,0.56681037,35,0.0001,1e-05,20,1,,,110.45842599868774
36,model_type.logr,activation.identity,0.7003,1.0122486,0.83476186,0.56607527,36,0.0001,1e-05,20,1,,,113.52677416801453
37,model_type.logr,activation.identity,0.7021,1.0061619,0.8351954,0.5651982,37,0.0001,1e-05,20,1,,,116.49772191047668
38,model_type.logr,activation.identity,0.70089996,1.0066713,0.8349953,0.56433123,38,0.0001,1e-05,20,1,,,119.61443638801575
39,model_type.logr,activation.identity,0.7019,1.0069989,0.8351287,0.56359017,39,0.0001,1e-05,20,1,,,122.65320205688477
40,model_type.logr,activation.identity,0.7021,1.0040398,0.83511204,0.5630252,40,0.0001,1e-05,20,1,,,125.68337392807007
41,model_type.logr,activation.identity,0.7017,1.0098423,0.83559567,0.5626523,41,0.0001,1e-05,20,1,,,128.8401961326599
42,model_type.logr,activation.identity,0.703,1.0040821,0.83599585,0.56171376,42,0.0001,1e-05,20,1,,,131.84330010414124
43,model_type.logr,activation.identity,0.7015,1.0074306,0.8361126,0.5614205,43,0.0001,1e-05,20,1,,,134.79945015907288
44,model_type.logr,activation.identity,0.7033,1.0003628,0.8363627,0.5606075,44,0.0001,1e-05,20,1,,,137.92084527015686
45,model_type.logr,activation.identity,0.7021,1.0039778,0.8358291,0.5600847,45,0.0001,1e-05,20,1,,,140.86117553710938
46,model_type.logr,activation.identity,0.7,1.0111899,0.8366462,0.55958205,46,0.0001,1e-05,20,1,,,144.0216736793518
47,model_type.logr,activation.identity,0.7028,1.0020164,0.8363127,0.5589609,47,0.0001,1e-05,20,1,,,147.00317978858948
48,model_type.logr,activation.identity,0.70239997,1.0029927,0.836296,0.5585893,48,0.0001,1e-05,20,1,,,150.01265215873718
49,model_type.logr,activation.identity,0.7022,1.0007997,0.8364294,0.557884,49,0.0001,1e-05,20,1,,,153.10824871063232
50,model_type.logr,activation.identity,0.7026,1.0034715,0.8363794,0.55738646,50,0.0001,1e-05,20,1,,,156.158860206604
51,model_type.logr,activation.identity,0.7015,1.0038719,0.83727986,0.55665654,51,0.0001,1e-05,20,1,,,159.10315775871277
52,model_type.logr,activation.identity,0.7026,1.0020291,0.8375133,0.5563486,52,0.0001,1e-05,20,1,,,162.86038541793823
53,model_type.logr,activation.identity,0.7018,1.0042295,0.8369964,0.5559888,53,0.0001,1e-05,20,1,,,165.71782231330872
54,model_type.logr,activation.identity,0.7015,1.0050979,0.8376301,0.5554978,54,0.0001,1e-05,20,1,,,168.84712600708008
55,model_type.logr,activation.identity,0.70229995,1.0056828,0.8372632,0.55522776,55,0.0001,1e-05,20,1,,,171.74335622787476
56,model_type.logr,activation.identity,0.7021,1.0059835,0.838097,0.5548433,56,0.0001,1e-05,20,1,,,174.718852519989
57,model_type.logr,activation.identity,0.7022,1.005034,0.8378302,0.55419594,57,0.0001,1e-05,20,1,,,178.16131591796875
58,model_type.logr,activation.identity,0.70239997,1.009575,0.83736324,0.5538252,58,0.0001,1e-05,20,1,,,181.3522765636444
