,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.hyperbolic,activation.identity,,0.63076985,81.70884,,0.8212833,0,0.01,0.0001,20,2,,,10
1,model_type.hyperbolic,activation.identity,,0.17915219,23.207066,,0.5589136,1,0.01,0.0001,20,2,,,10
2,model_type.hyperbolic,activation.identity,,0.087614395,11.349418,,0.15072525,2,0.01,0.0001,20,2,,,10
3,model_type.hyperbolic,activation.identity,,0.14071123,18.22749,,0.09616818,3,0.01,0.0001,20,2,,,10
4,model_type.hyperbolic,activation.identity,,0.15194687,19.682936,,0.14065278,4,0.01,0.0001,20,2,,,10
5,model_type.hyperbolic,activation.identity,,0.13747504,17.808279,,0.13437188,5,0.01,0.0001,20,2,,,10
6,model_type.hyperbolic,activation.identity,,0.12941444,16.764122,,0.12602095,6,0.01,0.0001,20,2,,,10
7,model_type.hyperbolic,activation.identity,,0.12649083,16.385403,,0.13445713,7,0.01,0.0001,20,2,,,10
8,model_type.hyperbolic,activation.identity,,0.11409119,14.779175,,0.13966861,8,0.01,0.0001,20,2,,,10
9,model_type.hyperbolic,activation.identity,,0.09145298,11.846661,,0.12619324,9,0.01,0.0001,20,2,,,10
10,model_type.hyperbolic,activation.identity,,0.06709057,8.690797,,0.10061731,10,0.01,0.0001,20,2,,,10
11,model_type.hyperbolic,activation.identity,,0.049862176,6.45906,,0.07420985,11,0.01,0.0001,20,2,,,10
12,model_type.hyperbolic,activation.identity,,0.041676033,5.398641,,0.05475771,12,0.01,0.0001,20,2,,,10
13,model_type.hyperbolic,activation.identity,,0.038338523,4.966306,,0.04393872,13,0.01,0.0001,20,2,,,10
14,model_type.hyperbolic,activation.identity,,0.034302223,4.443451,,0.03895078,14,0.01,0.0001,20,2,,,10
15,model_type.hyperbolic,activation.identity,,0.027286049,3.5345876,,0.035013836,15,0.01,0.0001,20,2,,,10
16,model_type.hyperbolic,activation.identity,,0.02017376,2.613274,,0.028726006,16,0.01,0.0001,20,2,,,10
17,model_type.hyperbolic,activation.identity,,0.017611343,2.281343,,0.021312824,17,0.01,0.0001,20,2,,,10
18,model_type.hyperbolic,activation.identity,,0.021068119,2.7291276,,0.016895318,18,0.01,0.0001,20,2,,,10
19,model_type.hyperbolic,activation.identity,,0.02707612,3.5073938,,0.017792903,19,0.01,0.0001,20,2,,,10
20,model_type.hyperbolic,activation.identity,,0.030229047,3.9158185,,0.021880252,20,0.01,0.0001,20,2,,,10
21,model_type.hyperbolic,activation.identity,,0.028156867,3.6473918,,0.02458524,21,0.01,0.0001,20,2,,,10
22,model_type.hyperbolic,activation.identity,,0.02312487,2.9955556,,0.02353117,22,0.01,0.0001,20,2,,,10
23,model_type.hyperbolic,activation.identity,,0.019116493,2.4763174,,0.020445064,23,0.01,0.0001,20,2,,,10
24,model_type.hyperbolic,activation.identity,,0.01804096,2.336995,,0.018637154,24,0.01,0.0001,20,2,,,10
25,model_type.hyperbolic,activation.identity,,0.018585172,2.407491,,0.019387834,25,0.01,0.0001,20,2,,,10
26,model_type.hyperbolic,activation.identity,,0.018278614,2.36778,,0.02088968,26,0.01,0.0001,20,2,,,10
27,model_type.hyperbolic,activation.identity,,0.016225012,2.10176,,0.02047924,27,0.01,0.0001,20,2,,,10
28,model_type.hyperbolic,activation.identity,,0.013668111,1.7705435,,0.017481428,28,0.01,0.0001,20,2,,,10
29,model_type.hyperbolic,activation.identity,,0.012315039,1.5952688,,0.013642431,29,0.01,0.0001,20,2,,,10
30,model_type.hyperbolic,activation.identity,,0.012478401,1.6164305,,0.01115906,30,0.01,0.0001,20,2,,,10
31,model_type.hyperbolic,activation.identity,,0.012877319,1.6681056,,0.010602195,31,0.01,0.0001,20,2,,,10
32,model_type.hyperbolic,activation.identity,,0.012111269,1.5688728,,0.010711228,32,0.01,0.0001,20,2,,,10
33,model_type.hyperbolic,activation.identity,,0.010089557,1.3069837,,0.010007766,33,0.01,0.0001,20,2,,,10
34,model_type.hyperbolic,activation.identity,,0.007971546,1.0326202,,0.008320042,34,0.01,0.0001,20,2,,,10
35,model_type.hyperbolic,activation.identity,,0.0069402363,0.8990262,,0.0066908286,35,0.01,0.0001,20,2,,,10
36,model_type.hyperbolic,activation.identity,,0.007179459,0.9300147,,0.0061085764,36,0.01,0.0001,20,2,,,10
37,model_type.hyperbolic,activation.identity,,0.007947959,1.0295649,,0.0065587624,37,0.01,0.0001,20,2,,,10
38,model_type.hyperbolic,activation.identity,,0.008429642,1.0919613,,0.007244652,38,0.01,0.0001,20,2,,,10
39,model_type.hyperbolic,activation.identity,,0.008384989,1.086177,,0.0074914848,39,0.01,0.0001,20,2,,,10
40,model_type.hyperbolic,activation.identity,,0.008097151,1.048891,,0.0072787674,40,0.01,0.0001,20,2,,,10
41,model_type.hyperbolic,activation.identity,,0.007911121,1.0247929,,0.0070068077,41,0.01,0.0001,20,2,,,10
