Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
lorentz,relu,mnist,0.9745000004768372,0.09488055109977722,0.9974347014925373,0.015613668162949325,0,0.01,1e-05,sgd,40,2,10.92521595954895
lorentz,relu,mnist,0.9733999967575073,0.09604440629482269,0.9973180970149254,0.01544978159930565,1,0.01,1e-05,sgd,40,2,22.00265860557556
lorentz,relu,mnist,0.974399983882904,0.0933321863412857,0.9975846215351812,0.014987358589781258,2,0.01,1e-05,sgd,40,2,33.15009832382202
lorentz,relu,mnist,0.9745999574661255,0.09453824162483215,0.9976512526652452,0.014664043222080175,3,0.01,1e-05,sgd,40,2,44.07218146324158
lorentz,relu,mnist,0.9736999869346619,0.09782995283603668,0.9978011727078892,0.014254830837342095,4,0.01,1e-05,sgd,40,2,55.089805126190186
lorentz,relu,mnist,0.9745000004768372,0.09707198292016983,0.9978511460554371,0.01407439598640147,5,0.01,1e-05,sgd,40,2,66.16619777679443
lorentz,relu,mnist,0.974399983882904,0.09582964330911636,0.9979677505330491,0.0136934234428707,6,0.01,1e-05,sgd,40,2,77.27700805664062
lorentz,relu,mnist,0.9747999906539917,0.09496572613716125,0.9980177238805971,0.013261825589191065,7,0.01,1e-05,sgd,40,2,88.59178233146667
lorentz,relu,mnist,0.972599983215332,0.09726030379533768,0.998084355010661,0.013080481165297218,8,0.01,1e-05,sgd,40,2,99.7428867816925
lorentz,relu,mnist,0.9731999635696411,0.10039714723825455,0.9983342217484008,0.01276944871009665,9,0.01,1e-05,sgd,40,2,110.79885935783386
lorentz,relu,mnist,0.9736999869346619,0.09865976125001907,0.998067697228145,0.012757933474234444,10,0.01,1e-05,sgd,40,2,121.81247353553772
lorentz,relu,mnist,0.9751999974250793,0.09710759669542313,0.9983841950959488,0.012275241005896175,11,0.01,1e-05,sgd,40,2,133.1573486328125
lorentz,relu,mnist,0.9731999635696411,0.09674979746341705,0.9982509328358209,0.01196152948458413,12,0.01,1e-05,sgd,40,2,144.451988697052
lorentz,relu,mnist,0.9729999899864197,0.1001010462641716,0.9982675906183369,0.011732452683141336,13,0.01,1e-05,sgd,40,2,155.4827597141266
lorentz,relu,mnist,0.9736999869346619,0.09879821538925171,0.9985341151385928,0.011484031253257272,14,0.01,1e-05,sgd,40,2,166.91004133224487
lorentz,relu,mnist,0.9738999605178833,0.09789720177650452,0.9984508262260128,0.011203400331794091,15,0.01,1e-05,sgd,40,2,178.0176866054535
lorentz,relu,mnist,0.975600004196167,0.09852824360132217,0.9984008528784648,0.01109389415314135,16,0.01,1e-05,sgd,40,2,189.19193243980408
