Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
lorentz,relu,fmnist,0.8509999513626099,0.5829162001609802,0.923657382729211,0.22815180644551827,0,0.01,1e-05,sgd,100,4,14.24092173576355
lorentz,relu,fmnist,0.8424999713897705,0.6360707879066467,0.9255397121535182,0.2270606965787693,1,0.01,1e-05,sgd,100,4,28.08543062210083
lorentz,relu,fmnist,0.8513999581336975,0.6136440634727478,0.9166944296375267,0.2565083202880138,2,0.01,1e-05,sgd,100,4,42.28133249282837
lorentz,relu,fmnist,0.8431999683380127,0.6304431557655334,0.9182602611940298,0.25357565988720987,3,0.01,1e-05,sgd,100,4,56.31879234313965
lorentz,relu,fmnist,0.8465999960899353,0.5670682787895203,0.9259394989339019,0.22608986279285792,4,0.01,1e-05,sgd,100,4,70.7847421169281
lorentz,relu,fmnist,0.8436999917030334,0.6152838468551636,0.9300373134328358,0.2112764659474717,5,0.01,1e-05,sgd,100,4,84.6794695854187
lorentz,relu,fmnist,0.8481000065803528,0.5804370641708374,0.9207922441364605,0.24958543266966018,6,0.01,1e-05,sgd,100,4,98.7261426448822
lorentz,relu,fmnist,0.840999960899353,0.5883628726005554,0.9243736673773987,0.23128795602333063,7,0.01,1e-05,sgd,100,4,113.16111826896667
lorentz,relu,fmnist,0.8033999800682068,0.6568058729171753,0.927738539445629,0.21728318918551973,8,0.01,1e-05,sgd,100,4,127.01477122306824
lorentz,relu,fmnist,0.8447999954223633,0.6602655053138733,0.9245235874200426,0.23033838986413185,9,0.01,1e-05,sgd,100,4,141.16486835479736
lorentz,relu,fmnist,0.8348000049591064,0.5753142833709717,0.9279217750533049,0.21972338374712067,10,0.01,1e-05,sgd,100,4,155.1964750289917
lorentz,relu,fmnist,0.8392999768257141,0.7670465707778931,0.9284881396588486,0.21725187785446898,11,0.01,1e-05,sgd,100,4,169.21198749542236
lorentz,relu,fmnist,0.8470999598503113,0.6383432745933533,0.9273887260127932,0.2206177651755083,12,0.01,1e-05,sgd,100,4,183.20859217643738
lorentz,relu,fmnist,0.8446999788284302,0.5987310409545898,0.9274720149253731,0.22472070291765464,13,0.01,1e-05,sgd,100,4,197.21575284004211
lorentz,relu,fmnist,0.850600004196167,0.605693519115448,0.9260727611940298,0.2243540162431088,14,0.01,1e-05,sgd,100,4,211.2914707660675
lorentz,relu,fmnist,0.8446999788284302,0.6194133162498474,0.9300206556503199,0.2118791819992922,15,0.01,1e-05,sgd,100,4,225.2541069984436
lorentz,relu,fmnist,0.7519999742507935,0.876417875289917,0.929704157782516,0.2170422364201055,16,0.01,1e-05,sgd,100,4,239.43452286720276
lorentz,relu,fmnist,0.8445000052452087,0.5943810939788818,0.9149953358208955,0.27153529061961656,17,0.01,1e-05,sgd,100,4,253.70852088928223
lorentz,relu,fmnist,0.8561999797821045,0.5759465098381042,0.9293043710021321,0.2187762992309609,18,0.01,1e-05,sgd,100,4,267.38591837882996
