,Model,Activation,Test accuracy,Test loss,Normalized test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Problem dimension
0,model_type.hyperbolic,activation.dmelu,,0.8376626,67.93946,,1.4843792,0,0.01,0.0001,20,2,,,10
1,model_type.hyperbolic,activation.dmelu,,0.56373227,45.72207,,0.67149085,1,0.01,0.0001,20,2,,,10
2,model_type.hyperbolic,activation.dmelu,,0.36111322,29.288448,,0.46687612,2,0.01,0.0001,20,2,,,10
3,model_type.hyperbolic,activation.dmelu,,0.24196945,19.625174,,0.3215902,3,0.01,0.0001,20,2,,,10
4,model_type.hyperbolic,activation.dmelu,,0.24802127,20.116014,,0.22857638,4,0.01,0.0001,20,2,,,10
5,model_type.hyperbolic,activation.dmelu,,0.30657786,24.865305,,0.23772544,5,0.01,0.0001,20,2,,,10
6,model_type.hyperbolic,activation.dmelu,,0.33114028,26.857464,,0.29159507,6,0.01,0.0001,20,2,,,10
7,model_type.hyperbolic,activation.dmelu,,0.3051956,24.753195,,0.3116042,7,0.01,0.0001,20,2,,,10
8,model_type.hyperbolic,activation.dmelu,,0.26059952,21.136185,,0.2820388,8,0.01,0.0001,20,2,,,10
9,model_type.hyperbolic,activation.dmelu,,0.22454105,18.211626,,0.23377015,9,0.01,0.0001,20,2,,,10
10,model_type.hyperbolic,activation.dmelu,,0.19957401,16.18665,,0.19397557,10,0.01,0.0001,20,2,,,10
11,model_type.hyperbolic,activation.dmelu,,0.17555647,14.238683,,0.16639204,11,0.01,0.0001,20,2,,,10
12,model_type.hyperbolic,activation.dmelu,,0.1476169,11.972616,,0.14225334,12,0.01,0.0001,20,2,,,10
13,model_type.hyperbolic,activation.dmelu,,0.12071363,9.7906,,0.1171253,13,0.01,0.0001,20,2,,,10
14,model_type.hyperbolic,activation.dmelu,,0.10244777,8.309129,,0.095245674,14,0.01,0.0001,20,2,,,10
15,model_type.hyperbolic,activation.dmelu,,0.09536801,7.734918,,0.08278066,15,0.01,0.0001,20,2,,,10
16,model_type.hyperbolic,activation.dmelu,,0.09550488,7.746019,,0.08079145,16,0.01,0.0001,20,2,,,10
17,model_type.hyperbolic,activation.dmelu,,0.096380815,7.8170624,,0.08429868,17,0.01,0.0001,20,2,,,10
18,model_type.hyperbolic,activation.dmelu,,0.09382315,7.6096206,,0.08654389,18,0.01,0.0001,20,2,,,10
19,model_type.hyperbolic,activation.dmelu,,0.08787543,7.127225,,0.083726384,19,0.01,0.0001,20,2,,,10
20,model_type.hyperbolic,activation.dmelu,,0.08130484,6.5943103,,0.07660917,20,0.01,0.0001,20,2,,,10
21,model_type.hyperbolic,activation.dmelu,,0.076698735,6.220728,,0.068687394,21,0.01,0.0001,20,2,,,10
22,model_type.hyperbolic,activation.dmelu,,0.074474186,6.040303,,0.06306012,22,0.01,0.0001,20,2,,,10
23,model_type.hyperbolic,activation.dmelu,,0.072953604,5.916975,,0.060361844,23,0.01,0.0001,20,2,,,10
24,model_type.hyperbolic,activation.dmelu,,0.07004358,5.6809545,,0.058879517,24,0.01,0.0001,20,2,,,10
25,model_type.hyperbolic,activation.dmelu,,0.06495339,5.2681093,,0.056350287,25,0.01,0.0001,20,2,,,10
26,model_type.hyperbolic,activation.dmelu,,0.05862893,4.755158,,0.051795885,26,0.01,0.0001,20,2,,,10
27,model_type.hyperbolic,activation.dmelu,,0.052838992,4.285559,,0.046026412,27,0.01,0.0001,20,2,,,10
28,model_type.hyperbolic,activation.dmelu,,0.048847653,3.9618378,,0.040747453,28,0.01,0.0001,20,2,,,10
29,model_type.hyperbolic,activation.dmelu,,0.04667047,3.7852552,,0.037216965,29,0.01,0.0001,20,2,,,10
30,model_type.hyperbolic,activation.dmelu,,0.04531746,3.675518,,0.035467464,30,0.01,0.0001,20,2,,,10
31,model_type.hyperbolic,activation.dmelu,,0.04369322,3.5437822,,0.034513615,31,0.01,0.0001,20,2,,,10
32,model_type.hyperbolic,activation.dmelu,,0.041412815,3.3588278,,0.033231717,32,0.01,0.0001,20,2,,,10
33,model_type.hyperbolic,activation.dmelu,,0.038955122,3.1594942,,0.031182546,33,0.01,0.0001,20,2,,,10
34,model_type.hyperbolic,activation.dmelu,,0.037144918,3.0126758,,0.028795287,34,0.01,0.0001,20,2,,,10
35,model_type.hyperbolic,activation.dmelu,,0.036443405,2.9557788,,0.026884226,35,0.01,0.0001,20,2,,,10
36,model_type.hyperbolic,activation.dmelu,,0.036590125,2.9676788,,0.025955958,36,0.01,0.0001,20,2,,,10
37,model_type.hyperbolic,activation.dmelu,,0.036806334,2.9852145,,0.025845826,37,0.01,0.0001,20,2,,,10
38,model_type.hyperbolic,activation.dmelu,,0.036343016,2.9476366,,0.025891762,38,0.01,0.0001,20,2,,,10
39,model_type.hyperbolic,activation.dmelu,,0.03494435,2.8341966,,0.025439112,39,0.01,0.0001,20,2,,,10
40,model_type.hyperbolic,activation.dmelu,,0.032923803,2.670318,,0.02426757,40,0.01,0.0001,20,2,,,10
41,model_type.hyperbolic,activation.dmelu,,0.030869262,2.5036824,,0.022655198,41,0.01,0.0001,20,2,,,10
42,model_type.hyperbolic,activation.dmelu,,0.029241834,2.3716881,,0.021099823,42,0.01,0.0001,20,2,,,10
43,model_type.hyperbolic,activation.dmelu,,0.028151479,2.283254,,0.019952849,43,0.01,0.0001,20,2,,,10
44,model_type.hyperbolic,activation.dmelu,,0.027415216,2.2235386,,0.0192321,44,0.01,0.0001,20,2,,,10
45,model_type.hyperbolic,activation.dmelu,,0.026789261,2.1727698,,0.0187056,45,0.01,0.0001,20,2,,,10
46,model_type.hyperbolic,activation.dmelu,,0.026168115,2.1223912,,0.018131102,46,0.01,0.0001,20,2,,,10
47,model_type.hyperbolic,activation.dmelu,,0.0256121,2.0772948,,0.017445497,47,0.01,0.0001,20,2,,,10
48,model_type.hyperbolic,activation.dmelu,,0.025222538,2.0456991,,0.016773125,48,0.01,0.0001,20,2,,,10
49,model_type.hyperbolic,activation.dmelu,,0.024998093,2.0274954,,0.016280897,49,0.01,0.0001,20,2,,,10
50,model_type.hyperbolic,activation.dmelu,,0.024797581,2.0112326,,0.016019905,50,0.01,0.0001,20,2,,,10
51,model_type.hyperbolic,activation.dmelu,,0.02443057,1.9814658,,0.015880603,51,0.01,0.0001,20,2,,,10
52,model_type.hyperbolic,activation.dmelu,,0.02379027,1.9295337,,0.015682466,52,0.01,0.0001,20,2,,,10
53,model_type.hyperbolic,activation.dmelu,,0.022919692,1.8589245,,0.015310189,53,0.01,0.0001,20,2,,,10
54,model_type.hyperbolic,activation.dmelu,,0.021968272,1.7817587,,0.014785304,54,0.01,0.0001,20,2,,,10
55,model_type.hyperbolic,activation.dmelu,,0.021085845,1.7101886,,0.014227978,55,0.01,0.0001,20,2,,,10
56,model_type.hyperbolic,activation.dmelu,,0.02034134,1.6498048,,0.013755075,56,0.01,0.0001,20,2,,,10
57,model_type.hyperbolic,activation.dmelu,,0.019718995,1.5993289,,0.013402026,57,0.01,0.0001,20,2,,,10
58,model_type.hyperbolic,activation.dmelu,,0.019175723,1.5552663,,0.013121942,58,0.01,0.0001,20,2,,,10
59,model_type.hyperbolic,activation.dmelu,,0.018698622,1.5165704,,0.012846874,59,0.01,0.0001,20,2,,,10
60,model_type.hyperbolic,activation.dmelu,,0.018314123,1.4853853,,0.012549504,60,0.01,0.0001,20,2,,,10
61,model_type.hyperbolic,activation.dmelu,,0.018050408,1.4639964,,0.012255213,61,0.01,0.0001,20,2,,,10
62,model_type.hyperbolic,activation.dmelu,,0.017895775,1.4514548,,0.012004754,62,0.01,0.0001,20,2,,,10
