,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.identity,0.2938,2.0210323,0.2578425,2.1364126,0,0.0001,1e-05,20,5,,,35.36547350883484
1,model_type.hyperbolic,activation.identity,0.3419,1.8542035,0.33170614,1.8789198,1,0.0001,1e-05,20,5,,,68.54999852180481
2,model_type.hyperbolic,activation.identity,0.366,1.8177818,0.35709426,1.8233222,2,0.0001,1e-05,20,5,,,101.9035918712616
3,model_type.hyperbolic,activation.identity,0.36879998,1.7919488,0.37253922,1.7830728,3,0.0001,1e-05,20,5,,,132.72873520851135
4,model_type.hyperbolic,activation.identity,0.3685,1.7821674,0.38018167,1.7605039,4,0.0001,1e-05,20,5,,,164.29886198043823
5,model_type.hyperbolic,activation.identity,0.3664,1.768542,0.38784412,1.7365847,5,0.0001,1e-05,20,5,,,193.58528470993042
6,model_type.hyperbolic,activation.identity,0.3867,1.7435184,0.39762723,1.7178228,6,0.0001,1e-05,20,5,,,224.28499913215637
7,model_type.hyperbolic,activation.identity,0.39819998,1.7249578,0.39910772,1.7082729,7,0.0001,1e-05,20,5,,,254.74720239639282
8,model_type.hyperbolic,activation.identity,0.4041,1.6948261,0.40735036,1.6889317,8,0.0001,1e-05,20,5,,,286.3230137825012
9,model_type.hyperbolic,activation.identity,0.4136,1.6834563,0.41075143,1.6774093,9,0.0001,1e-05,20,5,,,317.78616666793823
10,model_type.hyperbolic,activation.identity,0.4032,1.6864631,0.4168534,1.6625726,10,0.0001,1e-05,20,5,,,350.4161603450775
11,model_type.hyperbolic,activation.identity,0.41009998,1.6654682,0.41893405,1.6555125,11,0.0001,1e-05,20,5,,,382.13287806510925
12,model_type.hyperbolic,activation.identity,0.405,1.6795533,0.42101473,1.6449989,12,0.0001,1e-05,20,5,,,413.8000042438507
13,model_type.hyperbolic,activation.identity,0.40489998,1.6717144,0.42355552,1.6412635,13,0.0001,1e-05,20,5,,,445.184534072876
14,model_type.hyperbolic,activation.identity,0.4166,1.6541867,0.425056,1.6295433,14,0.0001,1e-05,20,5,,,476.43782472610474
15,model_type.hyperbolic,activation.identity,0.4155,1.6369096,0.42797697,1.6229578,15,0.0001,1e-05,20,5,,,508.1323752403259
16,model_type.hyperbolic,activation.identity,0.4114,1.6522226,0.4302977,1.6153932,16,0.0001,1e-05,20,5,,,539.2914037704468
17,model_type.hyperbolic,activation.identity,0.405,1.6629856,0.42921734,1.6136426,17,0.0001,1e-05,20,5,,,569.5656824111938
18,model_type.hyperbolic,activation.identity,0.4174,1.6521766,0.43381882,1.6058298,18,0.0001,1e-05,20,5,,,600.4150099754333
19,model_type.hyperbolic,activation.identity,0.3996,1.6587111,0.43357876,1.6009867,19,0.0001,1e-05,20,5,,,630.6959080696106
20,model_type.hyperbolic,activation.identity,0.4274,1.6201124,0.43697983,1.5958492,20,0.0001,1e-05,20,5,,,663.1384034156799
21,model_type.hyperbolic,activation.identity,0.4206,1.6282082,0.4402609,1.5884649,21,0.0001,1e-05,20,5,,,694.3849513530731
22,model_type.hyperbolic,activation.identity,0.42069998,1.6289517,0.44014084,1.587453,22,0.0001,1e-05,20,5,,,726.7411918640137
23,model_type.hyperbolic,activation.identity,0.42459998,1.6104506,0.44046095,1.583482,23,0.0001,1e-05,20,5,,,757.8732395172119
24,model_type.hyperbolic,activation.identity,0.42769998,1.6111183,0.4430818,1.5777555,24,0.0001,1e-05,20,5,,,790.2002186775208
25,model_type.hyperbolic,activation.identity,0.4283,1.6045998,0.4440621,1.5744402,25,0.0001,1e-05,20,5,,,822.9293093681335
