Model,Activation,Dataset,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Optimizer,Neurons,Nlayers,Time
hyp,relu,mnist,0.9578999876976013,0.18464644253253937,0.9833755330490405,0.052391622553213134,0,0.01,1e-05,sgd,20,4,25.663134813308716
hyp,relu,mnist,0.9544999599456787,0.19428454339504242,0.9832422707889126,0.05248244239989398,1,0.01,1e-05,sgd,20,4,51.073203325271606
hyp,relu,mnist,0.9411999583244324,0.26338616013526917,0.9825593017057569,0.05389382472725462,2,0.01,1e-05,sgd,20,4,76.63476490974426
hyp,relu,mnist,0.9615999460220337,0.17415903508663177,0.9834754797441365,0.05294388116360692,3,0.01,1e-05,sgd,20,4,102.042156457901
hyp,relu,mnist,0.9569000005722046,0.1899764984846115,0.9835920842217484,0.051788848419207084,4,0.01,1e-05,sgd,20,4,127.63528537750244
hyp,relu,mnist,0.9619999527931213,0.17540033161640167,0.9830257196162047,0.051901974644363504,5,0.01,1e-05,sgd,20,4,153.3828785419464
hyp,relu,mnist,0.958899974822998,0.1858460009098053,0.9833422174840085,0.05110977922531732,6,0.01,1e-05,sgd,20,4,178.95645141601562
hyp,relu,mnist,0.9550999999046326,0.1993360072374344,0.9836087420042644,0.050524945965216464,7,0.01,1e-05,sgd,20,4,204.70715379714966
hyp,relu,mnist,0.9613999724388123,0.18098437786102295,0.9841751066098081,0.05016404164491841,8,0.01,1e-05,sgd,20,4,230.42038369178772
hyp,relu,mnist,0.949999988079071,0.2131287157535553,0.9835421108742004,0.0501671815828444,9,0.01,1e-05,sgd,20,4,255.9376883506775
hyp,relu,mnist,0.9585999846458435,0.18254275619983673,0.9839752132196162,0.05020938063282267,10,0.01,1e-05,sgd,20,4,281.548392534256
hyp,relu,mnist,0.9584999680519104,0.1858859807252884,0.9836420575692963,0.05082631368350897,11,0.01,1e-05,sgd,20,4,306.89334750175476
hyp,relu,mnist,0.9585999846458435,0.1815212368965149,0.9842250799573561,0.049350945873365706,12,0.01,1e-05,sgd,20,4,332.6076946258545
hyp,relu,mnist,0.9594999551773071,0.18779662251472473,0.9845249200426439,0.04807508607321272,13,0.01,1e-05,sgd,20,4,358.1517822742462
hyp,relu,mnist,0.9533999562263489,0.20570647716522217,0.9838752665245203,0.0494499663718845,14,0.01,1e-05,sgd,20,4,383.79795265197754
hyp,relu,mnist,0.9566999673843384,0.203923761844635,0.9853244936034116,0.04771149757129303,15,0.01,1e-05,sgd,20,4,409.2049071788788
hyp,relu,mnist,0.9569000005722046,0.19431674480438232,0.9853744669509595,0.046927016544608034,16,0.01,1e-05,sgd,20,4,434.67662048339844
hyp,relu,mnist,0.958899974822998,0.183385968208313,0.9848081023454158,0.04681644374594045,17,0.01,1e-05,sgd,20,4,460.2926330566406
