,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.dmelu,0.5927,1.3251319,0.60012007,1.3214538,0,0.0001,1e-05,20,2,,,25.290930032730103
1,model_type.hyperbolic,activation.dmelu,0.6493,1.1433815,0.7774313,0.77488965,1,0.0001,1e-05,20,2,,,48.68742346763611
2,model_type.hyperbolic,activation.dmelu,0.6821,1.0196509,0.81275016,0.6366869,2,0.0001,1e-05,20,2,,,71.44591307640076
3,model_type.hyperbolic,activation.dmelu,0.699,0.96129334,0.83104324,0.56983,3,0.0001,1e-05,20,2,,,95.11114048957825
4,model_type.hyperbolic,activation.dmelu,0.70919997,0.9251227,0.84201574,0.5293629,4,0.0001,1e-05,20,2,,,119.84921288490295
5,model_type.hyperbolic,activation.dmelu,0.719,0.88980335,0.8504369,0.50018287,5,0.0001,1e-05,20,2,,,142.04019403457642
6,model_type.hyperbolic,activation.dmelu,0.72429997,0.8727899,0.8580743,0.47719893,6,0.0001,1e-05,20,2,,,166.20261669158936
7,model_type.hyperbolic,activation.dmelu,0.73469996,0.8393205,0.8629769,0.45794925,7,0.0001,1e-05,20,2,,,190.09373378753662
8,model_type.hyperbolic,activation.dmelu,0.7402,0.81790555,0.8688467,0.44068846,8,0.0001,1e-05,20,2,,,214.0401108264923
9,model_type.hyperbolic,activation.dmelu,0.7427,0.8063642,0.8727155,0.4254784,9,0.0001,1e-05,20,2,,,235.93726444244385
10,model_type.hyperbolic,activation.dmelu,0.7495,0.78341013,0.87660086,0.41171202,10,0.0001,1e-05,20,2,,,257.8337576389313
11,model_type.hyperbolic,activation.dmelu,0.7571,0.76553816,0.8812033,0.39896837,11,0.0001,1e-05,20,2,,,280.0378386974335
12,model_type.hyperbolic,activation.dmelu,0.7608,0.7543061,0.8844384,0.38743514,12,0.0001,1e-05,20,2,,,303.4328510761261
13,model_type.hyperbolic,activation.dmelu,0.7655,0.7441155,0.8869897,0.37643728,13,0.0001,1e-05,20,2,,,326.07701873779297
14,model_type.hyperbolic,activation.dmelu,0.76559997,0.7398602,0.88999134,0.3674286,14,0.0001,1e-05,20,2,,,348.99997305870056
15,model_type.hyperbolic,activation.dmelu,0.7698,0.7315937,0.8928595,0.35854572,15,0.0001,1e-05,20,2,,,371.6364121437073
16,model_type.hyperbolic,activation.dmelu,0.77279997,0.72630966,0.89491063,0.35092172,16,0.0001,1e-05,20,2,,,395.3047204017639
17,model_type.hyperbolic,activation.dmelu,0.77599996,0.71866965,0.8971118,0.3435992,17,0.0001,1e-05,20,2,,,418.7274372577667
18,model_type.hyperbolic,activation.dmelu,0.7751,0.71904033,0.8985459,0.3367954,18,0.0001,1e-05,20,2,,,442.06234979629517
19,model_type.hyperbolic,activation.dmelu,0.7816,0.7039113,0.90081376,0.3311199,19,0.0001,1e-05,20,2,,,466.5783658027649
20,model_type.hyperbolic,activation.dmelu,0.7833,0.6999133,0.9016309,0.32601392,20,0.0001,1e-05,20,2,,,489.7721390724182
21,model_type.hyperbolic,activation.dmelu,0.783,0.70217454,0.9042823,0.3206412,21,0.0001,1e-05,20,2,,,513.4937400817871
22,model_type.hyperbolic,activation.dmelu,0.7866,0.69118166,0.9050494,0.31546044,22,0.0001,1e-05,20,2,,,535.7461543083191
23,model_type.hyperbolic,activation.dmelu,0.7856,0.69221395,0.9074006,0.31146592,23,0.0001,1e-05,20,2,,,558.4670794010162
24,model_type.hyperbolic,activation.dmelu,0.7863,0.69078875,0.9077508,0.30731064,24,0.0001,1e-05,20,2,,,580.7439451217651
25,model_type.hyperbolic,activation.dmelu,0.7879,0.6838364,0.90925163,0.30409643,25,0.0001,1e-05,20,2,,,603.6432826519012
26,model_type.hyperbolic,activation.dmelu,0.789,0.688634,0.9102688,0.3002264,26,0.0001,1e-05,20,2,,,626.1542112827301
27,model_type.hyperbolic,activation.dmelu,0.7905,0.68023276,0.91175294,0.29706922,27,0.0001,1e-05,20,2,,,649.9419331550598
