,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.hyperbolic,activation.dmelu,0.60359997,1.2907702,0.5966182,1.3184009,0,0.0001,1e-05,20,2,,,24.01144289970398
1,model_type.hyperbolic,activation.dmelu,0.6586,1.0906371,0.7790155,0.7556371,1,0.0001,1e-05,20,2,,,47.15165901184082
2,model_type.hyperbolic,activation.dmelu,0.6856,1.0130687,0.81355053,0.6292687,2,0.0001,1e-05,20,2,,,70.88972854614258
3,model_type.hyperbolic,activation.dmelu,0.7044,0.9560587,0.83224386,0.5646911,3,0.0001,1e-05,20,2,,,94.47630023956299
4,model_type.hyperbolic,activation.dmelu,0.71849996,0.908124,0.84515077,0.5226371,4,0.0001,1e-05,20,2,,,117.54722094535828
5,model_type.hyperbolic,activation.dmelu,0.72969997,0.8763639,0.85407215,0.49196684,5,0.0001,1e-05,20,2,,,141.92441296577454
6,model_type.hyperbolic,activation.dmelu,0.7367,0.8567333,0.8614928,0.46802038,6,0.0001,1e-05,20,2,,,165.81022095680237
7,model_type.hyperbolic,activation.dmelu,0.74399996,0.8329217,0.8666455,0.44862136,7,0.0001,1e-05,20,2,,,189.05456733703613
8,model_type.hyperbolic,activation.dmelu,0.7499,0.81459314,0.87106454,0.43197632,8,0.0001,1e-05,20,2,,,212.1068468093872
9,model_type.hyperbolic,activation.dmelu,0.75519997,0.79500014,0.87525016,0.41800842,9,0.0001,1e-05,20,2,,,235.1120891571045
10,model_type.hyperbolic,activation.dmelu,0.7603,0.7748004,0.87908554,0.40534335,10,0.0001,1e-05,20,2,,,258.6719739437103
11,model_type.hyperbolic,activation.dmelu,0.76629996,0.75918996,0.8819537,0.3940965,11,0.0001,1e-05,20,2,,,281.9724953174591
12,model_type.hyperbolic,activation.dmelu,0.7661,0.7600069,0.8857557,0.38424084,12,0.0001,1e-05,20,2,,,305.27108693122864
13,model_type.hyperbolic,activation.dmelu,0.7719,0.7435339,0.8883571,0.3749757,13,0.0001,1e-05,20,2,,,328.05481362342834
14,model_type.hyperbolic,activation.dmelu,0.77379996,0.7383311,0.8909585,0.36700225,14,0.0001,1e-05,20,2,,,351.1223292350769
15,model_type.hyperbolic,activation.dmelu,0.7741,0.731421,0.8928929,0.35984093,15,0.0001,1e-05,20,2,,,374.31874418258667
16,model_type.hyperbolic,activation.dmelu,0.78069997,0.72468835,0.8953942,0.35303527,16,0.0001,1e-05,20,2,,,398.1270775794983
17,model_type.hyperbolic,activation.dmelu,0.7809,0.7211898,0.89824575,0.34670237,17,0.0001,1e-05,20,2,,,420.9471354484558
18,model_type.hyperbolic,activation.dmelu,0.7813,0.71168745,0.8990795,0.3407284,18,0.0001,1e-05,20,2,,,444.1124041080475
19,model_type.hyperbolic,activation.dmelu,0.7818,0.71293145,0.9004302,0.33574554,19,0.0001,1e-05,20,2,,,467.82661390304565
20,model_type.hyperbolic,activation.dmelu,0.78529996,0.70574266,0.9022812,0.33065203,20,0.0001,1e-05,20,2,,,491.1713364124298
21,model_type.hyperbolic,activation.dmelu,0.78749996,0.70089895,0.9040322,0.32578522,21,0.0001,1e-05,20,2,,,515.0456416606903
22,model_type.hyperbolic,activation.dmelu,0.793,0.69278187,0.9051828,0.3218109,22,0.0001,1e-05,20,2,,,537.8750283718109
23,model_type.hyperbolic,activation.dmelu,0.7928,0.6901372,0.9062333,0.31753826,23,0.0001,1e-05,20,2,,,561.547162771225
24,model_type.hyperbolic,activation.dmelu,0.7948,0.6910966,0.90681696,0.31385785,24,0.0001,1e-05,20,2,,,583.9593496322632
25,model_type.hyperbolic,activation.dmelu,0.7915,0.6956099,0.90820104,0.3100569,25,0.0001,1e-05,20,2,,,605.6508750915527
26,model_type.hyperbolic,activation.dmelu,0.78999996,0.6975361,0.9089681,0.30663964,26,0.0001,1e-05,20,2,,,628.0608732700348
27,model_type.hyperbolic,activation.dmelu,0.7948,0.68583596,0.9098686,0.30349886,27,0.0001,1e-05,20,2,,,651.3313689231873
28,model_type.hyperbolic,activation.dmelu,0.7987,0.6835202,0.91146946,0.30023006,28,0.0001,1e-05,20,2,,,673.4897162914276
29,model_type.hyperbolic,activation.dmelu,0.79399997,0.6892169,0.9120698,0.2973289,29,0.0001,1e-05,20,2,,,696.72984623909
30,model_type.hyperbolic,activation.dmelu,0.79929996,0.6795789,0.9128035,0.2945651,30,0.0001,1e-05,20,2,,,720.0685703754425
31,model_type.hyperbolic,activation.dmelu,0.7976,0.68161935,0.91330373,0.29182813,31,0.0001,1e-05,20,2,,,744.1988978385925
32,model_type.hyperbolic,activation.dmelu,0.80329996,0.6735384,0.9145544,0.28887564,32,0.0001,1e-05,20,2,,,767.7555270195007
33,model_type.hyperbolic,activation.dmelu,0.8039,0.6731458,0.9149046,0.28643003,33,0.0001,1e-05,20,2,,,791.6125478744507
34,model_type.hyperbolic,activation.dmelu,0.8039,0.67075753,0.9158885,0.28424853,34,0.0001,1e-05,20,2,,,814.5529396533966
35,model_type.hyperbolic,activation.dmelu,0.80469996,0.6749899,0.91663885,0.2818494,35,0.0001,1e-05,20,2,,,836.9899060726166
36,model_type.hyperbolic,activation.dmelu,0.80399996,0.67299837,0.9169557,0.27950317,36,0.0001,1e-05,20,2,,,861.9403793811798
37,model_type.hyperbolic,activation.dmelu,0.80399996,0.67140466,0.91758937,0.27774456,37,0.0001,1e-05,20,2,,,885.8978476524353
38,model_type.hyperbolic,activation.dmelu,0.806,0.6695266,0.9182898,0.27547872,38,0.0001,1e-05,20,2,,,908.5786576271057
39,model_type.hyperbolic,activation.dmelu,0.8063,0.6685068,0.91904014,0.2734553,39,0.0001,1e-05,20,2,,,932.4849715232849
40,model_type.hyperbolic,activation.dmelu,0.8023,0.6742818,0.91917354,0.27171803,40,0.0001,1e-05,20,2,,,954.5114285945892
41,model_type.hyperbolic,activation.dmelu,0.8038,0.6672153,0.9202908,0.26971498,41,0.0001,1e-05,20,2,,,977.7390160560608
42,model_type.hyperbolic,activation.dmelu,0.8021,0.67679197,0.9202908,0.2678356,42,0.0001,1e-05,20,2,,,1001.6315910816193
43,model_type.hyperbolic,activation.dmelu,0.8038,0.67938495,0.92109126,0.2663933,43,0.0001,1e-05,20,2,,,1025.7056539058685
44,model_type.hyperbolic,activation.dmelu,0.8075,0.6670239,0.9219084,0.26445997,44,0.0001,1e-05,20,2,,,1048.5308601856232
45,model_type.hyperbolic,activation.dmelu,0.8035,0.6707969,0.9221085,0.2626173,45,0.0001,1e-05,20,2,,,1072.6597211360931
46,model_type.hyperbolic,activation.dmelu,0.8057,0.67618406,0.923159,0.2611225,46,0.0001,1e-05,20,2,,,1094.8852214813232
47,model_type.hyperbolic,activation.dmelu,0.80189997,0.6783332,0.9229923,0.25958934,47,0.0001,1e-05,20,2,,,1117.5008761882782
48,model_type.hyperbolic,activation.dmelu,0.8074,0.6655784,0.92382604,0.25786605,48,0.0001,1e-05,20,2,,,1140.6078703403473
49,model_type.hyperbolic,activation.dmelu,0.8049,0.6704963,0.924443,0.25627115,49,0.0001,1e-05,20,2,,,1162.7745690345764
50,model_type.hyperbolic,activation.dmelu,0.8075,0.66407883,0.92487663,0.2551419,50,0.0001,1e-05,20,2,,,1186.2380018234253
51,model_type.hyperbolic,activation.dmelu,0.8081,0.6672962,0.9250934,0.25372446,51,0.0001,1e-05,20,2,,,1209.155600786209
52,model_type.hyperbolic,activation.dmelu,0.8093,0.6688888,0.925577,0.25237012,52,0.0001,1e-05,20,2,,,1232.4366960525513
53,model_type.hyperbolic,activation.dmelu,0.8059,0.670521,0.92634404,0.25096056,53,0.0001,1e-05,20,2,,,1256.5129725933075
54,model_type.hyperbolic,activation.dmelu,0.8088,0.67002803,0.9267776,0.24936843,54,0.0001,1e-05,20,2,,,1280.1623740196228
55,model_type.hyperbolic,activation.dmelu,0.8024,0.6760293,0.92702776,0.24826151,55,0.0001,1e-05,20,2,,,1304.387537240982
56,model_type.hyperbolic,activation.dmelu,0.80759996,0.66463417,0.92689437,0.24694276,56,0.0001,1e-05,20,2,,,1327.569568157196
57,model_type.hyperbolic,activation.dmelu,0.8092,0.6684739,0.9276447,0.2457466,57,0.0001,1e-05,20,2,,,1351.4565131664276
58,model_type.hyperbolic,activation.dmelu,0.8074,0.66746116,0.9279116,0.24465528,58,0.0001,1e-05,20,2,,,1374.8624913692474
59,model_type.hyperbolic,activation.dmelu,0.80609995,0.66849256,0.928762,0.24314973,59,0.0001,1e-05,20,2,,,1398.005048274994
60,model_type.hyperbolic,activation.dmelu,0.8059,0.6734491,0.92934567,0.24171112,60,0.0001,1e-05,20,2,,,1421.1986327171326
61,model_type.hyperbolic,activation.dmelu,0.8092,0.6640063,0.9292289,0.2409124,61,0.0001,1e-05,20,2,,,1443.5881683826447
62,model_type.hyperbolic,activation.dmelu,0.8093,0.66947657,0.9302795,0.2399991,62,0.0001,1e-05,20,2,,,1466.0095558166504
63,model_type.hyperbolic,activation.dmelu,0.8102,0.66725075,0.92982924,0.23853119,63,0.0001,1e-05,20,2,,,1487.7418141365051
64,model_type.hyperbolic,activation.dmelu,0.80789995,0.6697687,0.93051296,0.23744516,64,0.0001,1e-05,20,2,,,1511.08940243721
65,model_type.hyperbolic,activation.dmelu,0.80719995,0.6745406,0.93064636,0.23635946,65,0.0001,1e-05,20,2,,,1533.4642689228058
66,model_type.hyperbolic,activation.dmelu,0.81149995,0.6690739,0.93099654,0.2355592,66,0.0001,1e-05,20,2,,,1556.8772642612457
67,model_type.hyperbolic,activation.dmelu,0.8075,0.6714406,0.9313467,0.23418078,67,0.0001,1e-05,20,2,,,1580.0998876094818
68,model_type.hyperbolic,activation.dmelu,0.8096,0.67202497,0.9315969,0.23349088,68,0.0001,1e-05,20,2,,,1603.9269409179688
69,model_type.hyperbolic,activation.dmelu,0.8081,0.6757018,0.93196374,0.23232791,69,0.0001,1e-05,20,2,,,1626.918310880661
70,model_type.hyperbolic,activation.dmelu,0.8086,0.67632294,0.93179697,0.23114926,70,0.0001,1e-05,20,2,,,1650.1686251163483
71,model_type.hyperbolic,activation.dmelu,0.8121,0.66669714,0.9327308,0.23083235,71,0.0001,1e-05,20,2,,,1672.4858782291412
72,model_type.hyperbolic,activation.dmelu,0.80829996,0.67681193,0.93324775,0.22931902,72,0.0001,1e-05,20,2,,,1695.4604671001434
73,model_type.hyperbolic,activation.dmelu,0.81119996,0.6678926,0.93283087,0.22857633,73,0.0001,1e-05,20,2,,,1717.2238280773163
74,model_type.hyperbolic,activation.dmelu,0.80539995,0.68062836,0.9340648,0.22763968,74,0.0001,1e-05,20,2,,,1738.5975315570831
75,model_type.hyperbolic,activation.dmelu,0.8095,0.6672782,0.9338814,0.22703592,75,0.0001,1e-05,20,2,,,1761.6674036979675
