,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Neurons,Nlayers,Train hyperbolicities,Test hyperbolicities,Time
0,model_type.logr,activation.identity,0.3497,1.887903,0.30057618,1.9904469,0,0.0001,1e-05,20,1,,,4.863009929656982
1,model_type.logr,activation.identity,0.3647,1.8367367,0.35455346,1.8625317,1,0.0001,1e-05,20,1,,,7.831905364990234
2,model_type.logr,activation.identity,0.3669,1.8201729,0.36853793,1.825859,2,0.0001,1e-05,20,1,,,10.92856764793396
3,model_type.logr,activation.identity,0.3789,1.7981942,0.37724072,1.8043646,3,0.0001,1e-05,20,1,,,13.820271730422974
4,model_type.logr,activation.identity,0.38349998,1.7862276,0.3840429,1.7893212,4,0.0001,1e-05,20,1,,,16.80941128730774
5,model_type.logr,activation.identity,0.38799998,1.7770008,0.38622358,1.7780896,5,0.0001,1e-05,20,1,,,19.79916214942932
6,model_type.logr,activation.identity,0.39139998,1.7718056,0.39180538,1.7681533,6,0.0001,1e-05,20,1,,,22.721353769302368
7,model_type.logr,activation.identity,0.3904,1.7662485,0.39550656,1.7602273,7,0.0001,1e-05,20,1,,,25.800442218780518
8,model_type.logr,activation.identity,0.3814,1.7684852,0.39614677,1.7554625,8,0.0001,1e-05,20,1,,,28.732243061065674
9,model_type.logr,activation.identity,0.3994,1.7536484,0.3984475,1.748587,9,0.0001,1e-05,20,1,,,31.710513830184937
10,model_type.logr,activation.identity,0.3958,1.7499063,0.3996879,1.7442019,10,0.0001,1e-05,20,1,,,34.77117848396301
11,model_type.logr,activation.identity,0.392,1.7640045,0.4025088,1.7382149,11,0.0001,1e-05,20,1,,,37.7247838973999
12,model_type.logr,activation.identity,0.38959998,1.758884,0.4043094,1.735645,12,0.0001,1e-05,20,1,,,40.81497359275818
13,model_type.logr,activation.identity,0.3904,1.7557166,0.40524969,1.7322687,13,0.0001,1e-05,20,1,,,43.94654583930969
14,model_type.logr,activation.identity,0.39729998,1.742559,0.4081706,1.7278445,14,0.0001,1e-05,20,1,,,46.899903535842896
15,model_type.logr,activation.identity,0.4006,1.7421174,0.40791053,1.7252483,15,0.0001,1e-05,20,1,,,49.915138959884644
